ID,attr1,attr2,attr3,attr4,attr5,attr6,target
671,0.14736073,-0.27113323,0.80589687,0.47421341,0.40753492,0.97090635,0.0
672,-0.36468389,-0.41268851,0.49032595,0.59277976,1.0358489,1.3243706,0.0
673,0.031672186,-0.30209845,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0.0
674,-0.16481202,-0.27998044,0.08459192,-0.18190999,-0.37786573,1.3761714,0.0
675,3.4164515,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
676,0.37450326,0.065060536,0.08459192,0.81303469,-0.37786573,1.0775551,0.0
677,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
678,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
679,0.78237738,1.3125164,-0.18589744,1.2489032,-0.37786573,0.92215265,0.0
680,1.0306928,0.95420459,-0.45638679,0.82906857,1.8804492,0.67533708,0.0
681,0.48748168,0.48972635,0.08459192,-0.85955255,-0.37786573,-0.94572324,0.0
682,-0.22138593,-0.42153571,0.26491816,1.1185224,0.64769223,1.4767259,0.0
683,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
684,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
685,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
686,-0.071482024,-0.195932,1.2116309,1.5725344,0.83470806,1.1354501,0.0
687,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
688,0.1924166,-0.35518168,-0.36622367,1.8117769,4.3715462,1.5193854,1.0
689,0.40922676,0.24200463,0.40016284,-0.85955255,-0.37786573,-0.94572324,0.0
690,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
691,0.090786833,-0.35960528,0.85097843,1.3134606,-0.37786573,0.90387002,0.0
692,1.2417439,4.2055522,-0.32114211,1.3657817,1.8293491,0.529076,1.0
693,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
694,0.81743965,1.3965648,-0.230979,0.65691529,-0.37786573,0.38586202,0.0
695,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
696,-0.27643538,-0.30652205,-0.050652758,0.017669668,0.84550757,1.4675846,0.0
697,-0.039299266,-0.16939038,0.58048907,0.36661761,-0.37786573,1.1811567,0.0
698,1.1560361,2.8386591,-0.36622367,0.84003912,-0.37786573,0.35843807,0.0
699,0.45208064,0.1889214,-0.50146835,1.5446861,7.0064281,1.4035954,1.0
700,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
701,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
702,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
703,0.48900613,2.6617151,0.17475504,0.34931789,-0.37786573,0.26397779,0.0
704,-0.23307335,-0.43923012,0.49032595,1.1615607,0.44490516,1.1232616,0.0
705,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
706,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
707,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
708,0.19275536,0.84361453,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
709,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
710,-0.014908122,-0.38172329,0.26491816,-0.85955255,-0.37786573,-0.94572324,0.0
711,0.17327632,0.020824514,2.3837514,0.30881124,-0.37786573,0.9983303,0.0
712,0.88332961,-0.032258713,-0.050652758,1.7071347,0.29213167,1.0592724,0.0
713,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
714,0.076728049,-0.35960528,-0.36622367,1.1750629,2.0942004,0.97700056,0.0
715,-0.5056105,-0.41711211,2.7894855,0.89868938,0.22407502,0.7393263,0.0
716,-0.23087137,-0.3994177,-0.36622367,2.3273928,6.2721276,1.2329575,1.0
717,-0.16277943,-0.36402888,0.53540751,1.5809733,0.56096693,0.98309477,0.0
718,0.7444356,-0.041105917,-0.36622367,0.28687014,2.0405651,1.1506856,0.0
719,-0.074022768,-0.39057049,-0.050652758,0.68729528,0.93108048,1.3457004,0.0
720,0.283714,-0.072071133,0.85097843,1.2974267,-0.37786573,0.91605844,0.0
721,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
722,1.8440696,3.2323597,0.039510361,1.6358261,-0.37786573,0.91910555,0.0
723,0.017105254,-0.16939038,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
724,0.059620372,-0.24016802,-0.0055711987,1.6687377,-0.37786573,1.1141203,0.0
725,-0.081645001,-0.34633447,-0.59163147,0.25691209,-0.37786573,0.56564127,0.0
726,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
727,0.73105435,0.67994125,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
728,0.75256598,0.12256737,0.039510361,0.75522832,0.43394103,0.88254028,0.0
729,0.58352181,0.28181705,-0.14081588,1.1691557,0.57611257,1.0105187,0.0
730,1.3423574,5.0416131,-0.41130523,2.3763383,-0.37786573,1.2878054,0.0
731,1.3999476,2.7280691,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
732,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
733,0.1199207,-0.23132081,1.6173649,0.40881204,0.21284749,0.93434108,0.0
734,1.1690786,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
735,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
736,0.21087934,-0.11188355,1.5722834,-0.85955255,-0.37786573,-0.94572324,0.0
737,0.56658351,0.042942525,-0.18589744,1.8024941,-0.37786573,1.0257543,0.0
738,-0.066400536,-0.37287609,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
739,1.2769756,5.0239186,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
740,-0.17209549,-0.35518168,0.26491816,0.96577852,0.7696147,1.3457004,0.0
741,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
742,0.24509469,0.3791363,1.0313047,1.0501674,-0.37786573,1.391407,0.0
743,-0.3994074,-0.4082649,2.1583436,0.91556715,0.44977811,0.68143129,0.0
744,0.16802545,0.43664312,-0.36622367,0.76999637,2.7042408,1.1019319,0.0
745,0.33673086,0.75071888,0.49032595,2.2223287,-0.37786573,1.2634285,0.0
746,-0.001357487,-0.3949941,0.2198366,-0.85955255,-0.37786573,-0.94572324,0.0
747,0.094174491,0.10487296,2.0681805,0.21556155,-0.37786573,1.0836493,0.0
748,-0.11433591,-0.44365372,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
749,0.026251932,-0.34191087,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
750,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
751,-0.52881596,-0.42595931,3.9165245,0.73877249,0.88379972,0.73323209,0.0
752,0.63603052,-0.032258713,0.58048907,0.18349378,-0.37786573,1.0379427,0.0
753,-0.10671368,-0.18266119,1.3468756,1.1067079,0.096555248,1.01966,0.0
754,-0.44835907,-0.45250093,1.8427727,-0.85955255,-0.37786573,-0.94572324,0.0
755,0.75256598,1.7593002,0.30999972,1.0197874,-0.37786573,0.6357247,0.0
756,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
757,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
758,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
759,-0.12060308,-0.23574442,-0.18589744,0.93075715,-0.37786573,1.680882,0.0
760,-0.10908504,0.16237979,1.2567125,-0.10849168,-0.37786573,0.84902211,0.0
761,0.10315179,-0.12073076,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
762,-0.13483124,-0.27113323,-0.59163147,0.55818032,-0.37786573,0.32796701,0.0
763,-0.26542549,-0.37287609,-0.27606055,0.26070959,1.5406599,1.3426533,0.0
764,-0.35316585,-0.45250093,0.039510361,0.4969984,0.87326361,0.70580814,0.0
765,-0.099091444,-0.29325125,-0.18589744,1.5944755,1.0455948,1.1872509,0.0
766,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
767,-0.33622756,-0.27555684,2.1583436,0.45902341,-0.37786573,0.84902211,0.0
768,1.0706671,4.886787,-0.18589744,1.2835026,-0.37786573,0.87339896,0.0
769,0.30014415,0.1889214,-0.095734317,0.181806,-0.37786573,1.0318485,0.0
770,-0.31827297,-0.32421646,1.3919571,0.55902421,0.34323177,1.3121822,0.0
771,0.12652663,0.33932388,0.30999972,0.45944536,1.0179704,0.81550395,0.0
772,-0.2693213,-0.41711211,0.12967348,1.2387765,0.50446707,0.97700056,0.0
773,-0.076902278,-0.22247361,0.49032595,0.12104602,1.1094699,1.1537327,0.0
774,-0.19292959,-0.43923012,0.08459192,0.99489268,0.78999547,1.1263087,0.0
775,0.41532455,3.5685535,1.6173649,0.50585923,-0.37786573,0.42242729,0.0
776,1.8811645,3.696838,-0.18589744,0.68265389,-0.37786573,0.19998856,0.0
777,-0.028797523,-0.4082649,-0.230979,0.99067324,2.9451554,1.3487475,0.0
778,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
779,0.53050495,2.3122505,0.80589687,0.17843045,-0.37786573,0.59611233,0.0
780,0.075372985,-0.25343882,0.67065219,-0.85955255,-0.37786573,-0.94572324,0.0
781,0.57420574,1.6796754,-0.230979,1.2754856,-0.37786573,1.3792185,0.0
782,-0.32928286,-0.36402888,0.62557063,0.31935985,-0.37786573,1.0897435,0.0
783,0.73088496,-0.37729969,-0.45638679,1.3999592,4.0076226,1.4279722,1.0
784,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
785,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
786,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
787,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
788,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
789,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
790,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
791,-0.10078527,-0.4038413,-0.230979,0.48771563,-0.37786573,1.4706317,0.0
792,0.042682078,-0.34633447,1.2116309,-0.85955255,-0.37786573,-0.94572324,0.0
793,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
794,0.42887518,-0.0012934972,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
795,0.4981528,-0.080918338,-0.230979,1.2704223,0.84807574,1.0592724,0.0
796,0.16683977,-0.31979286,-0.095734317,1.7826627,1.1737401,0.98004767,0.0
797,1.4272182,4.4576976,0.44524439,0.21809321,-0.37786573,0.35843807,0.0
798,0.13008367,-0.28440404,0.17475504,1.5290742,-0.37786573,0.55040574,0.0
799,-0.31149765,-0.41268851,0.44524439,0.91894271,0.44454298,0.96785924,0.0
800,-0.24272818,-0.45250093,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0.0
801,0.16311335,0.35701828,1.0763862,-0.85955255,-0.37786573,-0.94572324,0.0
802,-0.36925723,-0.44807732,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
803,0.023372422,-0.032258713,0.58048907,0.74383582,-0.37786573,1.0806022,0.0
804,-0.1978417,-0.36845248,0.30999972,0.078429648,0.47486721,1.2999938,0.0
805,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
806,0.026590698,-0.30652205,-0.18589744,1.067889,-0.37786573,0.66924287,0.0
807,-0.095703785,0.35701828,-0.095734317,0.19657405,-0.37786573,0.76675026,0.0
808,0.3909334,-0.14727237,-0.41130523,0.83455385,6.3690597,0.87644607,0.0
809,-0.097566997,-0.35960528,-0.36622367,0.58898226,-0.37786573,1.3335119,0.0
810,0.38974772,1.1753847,-0.50146835,0.67379306,-0.37786573,0.65096023,0.0
811,0.029300825,-0.45250093,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
812,0.90975335,0.93651018,0.2198366,0.53877089,-0.37786573,0.87949317,0.0
813,-0.13466186,-0.16939038,1.0763862,0.84974384,0.17290907,0.98309477,0.0
814,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
815,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
816,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
817,1.423153,2.0645287,-0.45638679,1.2248523,1.1905649,0.52602889,0.0
818,1.2688452,5.0460367,-0.50146835,0.89109438,-0.37786573,0.20608278,0.0
819,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
820,0.40312897,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.0
821,0.36010571,0.05178973,0.40016284,1.1910968,0.081310823,1.2390517,0.0
822,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
823,0.75680055,0.63128162,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
824,1.447883,0.75514249,-0.50146835,2.0809773,2.7864883,1.1567798,0.0
825,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
826,-0.072837088,-0.45250093,-0.18589744,1.1155688,-0.37786573,1.4340664,0.0
827,0.11043525,-0.13842517,2.023099,0.67083945,-0.37786573,0.7362792,0.0
828,0.018460317,-0.2047792,-0.230979,0.6636664,1.7798624,1.1141203,0.0
829,-0.40093184,-0.43923012,1.0313047,0.91936465,0.14656881,0.95262371,0.0
830,-0.33419496,-0.43038291,3.150138,0.16914767,-0.37786573,1.2908525,0.0
831,0.78153046,0.9895934,0.26491816,1.182236,-0.37786573,0.8916816,0.0
832,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
833,-0.10806874,-0.42153571,-0.18589744,0.63624002,-0.37786573,1.2177219,0.0
834,0.75121092,3.6658728,-0.41130523,0.92991326,-0.37786573,0.60220654,0.0
835,-0.22257161,-0.43480652,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
836,0.55930005,-0.089765542,-0.50146835,1.5974292,5.2983282,1.5925159,1.0
837,-0.27440279,-0.26228603,-0.230979,-0.19878776,-0.37786573,0.78503289,0.0
838,-0.33588879,-0.44807732,0.67065219,0.46788424,-0.37786573,1.6473639,0.0
839,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
840,-0.31607099,-0.44807732,1.2116309,-0.85955255,-0.37786573,-0.94572324,0.0
841,1.2137957,4.0020665,0.08459192,1.8244352,0.41724789,0.8398808,0.0
842,0.11043525,0.29508785,0.89605999,0.63286447,0.84389422,0.68143129,0.0
843,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
844,-0.099768975,-0.23132081,0.40016284,0.61556475,0.8357946,1.1659211,0.0
845,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
846,-0.38992195,-0.42153571,0.08459192,0.42020454,2.1139886,1.3548417,0.0
847,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
848,-0.34537424,-0.24016802,-0.14081588,0.88771883,2.6839588,0.95262371,0.0
849,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
850,0.20613661,-0.098612747,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
851,-0.065045473,-0.35960528,-0.32114211,0.94299353,-0.37786573,1.6199399,0.0
852,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
853,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
854,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
855,6.1960255,1.5823561,-0.59163147,9.591164,23.617122,1.3700772,1.0
856,-0.24103435,-0.3949941,0.17475504,-0.85955255,-0.37786573,-0.94572324,0.0
857,-0.051494837,-0.35960528,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0.0
858,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
859,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
860,1.5108934,1.5558145,-0.50146835,2.0552387,1.9430403,0.62353628,0.0
861,0.28947302,0.087178548,0.35508128,-0.28570829,1.909226,0.74846762,0.0
862,1.4712578,-0.45250093,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
863,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
864,-0.36553081,-0.43480652,0.44524439,0.56282171,0.48622644,1.104979,0.0
865,-0.50577988,-0.45250093,0.08459192,0.64763252,1.4923585,0.91301134,0.0
866,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
867,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
868,1.8330598,4.9708354,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
869,-0.37603255,-0.33748727,0.67065219,0.94003992,0.65500165,1.1263087,0.0
870,3.7472564,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,1.0
871,0.72123014,0.56050399,0.67065219,0.79109358,-0.37786573,1.1750624,0.0
872,0.82760262,1.2196207,-0.095734317,1.5088208,0.49985753,1.1720153,0.0
873,1.8137501,1.2240443,-0.50146835,1.5083989,2.8370945,0.57478259,0.0
874,-0.28185564,-0.14284877,1.7976912,0.19193267,-0.37786573,0.90082291,0.0
875,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
876,-0.42701682,-0.43480652,1.301794,1.1940504,-0.37786573,0.27921332,0.0
877,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
878,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
879,-0.45225487,-0.43480652,1.8878543,0.49868618,0.011114035,0.80636263,0.0
880,-0.06199658,-0.27998044,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
881,-0.056745708,-0.36402888,-0.18589744,0.40163899,-0.37786573,0.95262371,0.0
882,0.30607255,-0.24016802,-0.41130523,0.36239817,-0.37786573,0.87644607,0.0
883,0.31674367,0.91881577,0.2198366,0.36197622,0.53281577,0.70885524,0.0
884,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
885,0.34045729,-0.098612747,0.2198366,1.864098,-0.37786573,0.91605844,0.0
886,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
887,-0.057084474,-0.37287609,0.49032595,0.68898306,0.68153946,1.104979,0.0
888,0.41413887,0.087178548,0.53540751,0.70881444,0.51767013,0.95567082,0.0
889,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
890,-0.20461702,-0.45250093,-0.050652758,0.69615611,0.81067257,0.68143129,0.0
891,0.33351259,0.26412264,0.67065219,0.20543488,0.45109512,0.72104367,0.0
892,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
893,-0.14194533,-0.38172329,-0.27606055,-0.19288054,4.8789913,1.1598269,0.0
894,0.65076683,1.9583623,-0.32114211,1.1704215,-0.37786573,1.0927906,0.0
895,-0.52898535,-0.43038291,3.2853826,-0.85955255,-0.37786573,-0.94572324,0.0
896,-0.073853385,-0.42153571,0.85097843,0.78645219,0.31537694,0.9465295,0.0
897,0.88078887,1.383294,0.26491816,1.4290734,0.35314229,1.0562253,0.0
898,-0.29997961,-0.27113323,1.6624465,0.60248448,0.48622644,0.78808,0.0
899,-0.22003086,-0.31536926,0.94114155,0.30163819,-0.37786573,0.64486602,0.0
900,0.39652304,0.35701828,-0.14081588,0.92906937,-0.37786573,1.1141203,0.0
901,0.20715291,0.7861077,0.44524439,0.45438202,0.34721573,0.80636263,0.0
902,1.0696508,0.9851698,0.12967348,1.9906812,0.22733463,1.1506856,0.0
903,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
904,-0.5354219,-0.45250093,0.58048907,0.26872653,0.61647902,0.9434824,0.0
905,-0.48833344,-0.42595931,1.7976912,0.25944376,1.2687955,1.1963922,0.0
906,-0.19445404,-0.36402888,0.17475504,0.50163979,0.24593744,1.3091351,0.0
907,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
908,0.8575834,1.361176,0.26491816,1.0121924,-0.37786573,0.94043529,0.0
909,0.14719135,-0.12073076,-0.45638679,0.7712622,-0.37786573,1.1506856,0.0
910,-0.1312742,-0.35960528,1.5722834,0.1636624,0.034359313,1.2542872,0.0
911,0.54845954,0.082754945,-0.32114211,1.5788636,-0.37786573,1.0531782,0.0
912,0.58352181,0.82149652,-0.095734317,1.4252759,-0.37786573,1.6047044,0.0
913,0.60130701,0.21546301,-0.0055711987,0.84594634,-0.37786573,1.0623195,0.0
914,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
915,0.76154328,0.47645554,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
916,1.0110443,3.0023324,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
917,-0.25424622,-0.38614689,-0.18589744,0.2856043,-0.37786573,1.0044245,0.0
918,-0.13110482,-0.41711211,0.76081531,0.58518476,-0.37786573,1.8119076,0.0
919,1.6450447,2.4316877,-0.41130523,0.54720977,2.0922908,0.41938019,0.0
920,-0.42989633,-0.37287609,2.3386699,0.81176885,-0.37786573,1.01966,0.0
921,-0.16786092,-0.063223929,0.08459192,-0.85955255,-0.37786573,-0.94572324,0.0
922,1.8813339,1.7548766,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
923,-0.24289756,-0.30652205,-0.050652758,0.75649415,-0.37786573,0.9465295,0.0
924,0.004570916,-0.3949941,0.2198366,0.42231426,0.40532893,1.1110732,0.0
925,-0.078087959,-0.24459162,0.40016284,-0.85955255,-0.37786573,-0.94572324,0.0
926,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
927,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
928,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
929,0.49578144,-0.049953122,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
930,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
931,0.15057901,-0.29325125,0.12967348,0.86198022,-0.37786573,1.5102441,0.0
932,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
933,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
934,-0.25187486,-0.4038413,-0.41130523,0.59953087,-0.37786573,1.5894688,0.0
935,0.54337805,0.49414995,0.039510361,-0.85955255,-0.37786573,-0.94572324,0.0
936,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
937,0.42633444,0.020824514,-0.41130523,0.75016498,-0.37786573,1.0044245,0.0
938,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
939,-0.22392667,-0.44807732,-0.14081588,1.0425724,-0.37786573,0.86425764,0.0
940,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
941,-0.13838829,-0.010140702,1.0313047,0.065771319,-0.37786573,1.1750624,0.0
942,1.6523282,2.8652008,-0.14081588,1.6252775,-0.37786573,0.79722131,0.0
943,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
944,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
945,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
946,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
947,0.2181628,-0.44807732,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
948,0.72885237,0.45433753,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
949,0.51017899,3.1483113,-0.230979,1.2754856,-0.37786573,1.0927906,0.0
950,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
951,-0.13364556,-0.24459162,1.8878543,0.82020774,-0.37786573,1.2390517,0.0
952,0.56539783,0.01197731,-0.32114211,1.5392008,2.5001367,1.2512401,0.0
953,0.029978357,-0.31536926,0.53540751,1.0446821,0.17169083,1.2268632,0.0
954,1.2939139,2.9757908,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
955,0.55726745,0.17565059,-0.18589744,1.2320254,0.97309319,1.0958377,0.0
956,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
957,0.19478796,-0.32421646,0.08459192,0.79446914,-0.37786573,0.74237341,0.0
958,4.6353311,-0.45250093,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0.0
959,0.4207448,0.3835599,0.2198366,0.33328401,1.0011785,0.92519976,0.0
960,0.44073199,1.6487101,-0.41130523,0.9788588,-0.37786573,0.60525364,0.0
961,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
962,-0.023885418,-0.28440404,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
963,-0.28050057,-0.44365372,-0.14081588,0.54763172,2.6000651,1.2420988,0.0
964,0.30725823,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.0
965,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
966,-0.30133467,-0.11630716,4.6378294,0.81303469,0.1656655,1.01966,0.0
967,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
968,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
969,-0.30641616,-0.41711211,1.1214678,-0.85955255,-0.37786573,-0.94572324,0.0
970,0.29641772,0.23758102,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
971,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
972,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
973,1.5943992,4.7938913,-0.32114211,1.999964,-0.37786573,0.93738818,0.0
974,0.88688665,2.8917424,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
975,0.30742761,-0.16939038,-0.27606055,0.86324606,1.7554647,1.1384972,0.0
976,0.48460217,-0.2136264,-0.095734317,1.3417309,0.37414864,1.1110732,0.0
977,0.16683977,-0.12957796,0.26491816,0.40121704,-0.37786573,0.90387002,0.0
