"Date","Height","series_id","gap","gap_center"
"2016-12-03 13:00:00",5518,"traffic_volume",5518,5518
"2016-12-03 14:00:00",5175,"traffic_volume",5175,5175
"2016-12-03 15:00:00",5121,"traffic_volume",5121,5121
"2016-12-03 16:00:00",4963,"traffic_volume",4963,4963
"2016-12-03 17:00:00",5347,"traffic_volume",5347,5347
"2016-12-03 18:00:00",4412,"traffic_volume",4412,4412
"2016-12-03 19:00:00",3423,"traffic_volume",3423,3423
"2016-12-03 20:00:00",2828,"traffic_volume",2828,2828
"2016-12-03 21:00:00",3341,"traffic_volume",3341,3341
"2016-12-03 22:00:00",2573,"traffic_volume",2573,2573
"2016-12-03 23:00:00",1930,"traffic_volume",1930,1930
"2016-12-04 00:00:00",1330.5,"traffic_volume",1330.5,1330.5
"2016-12-04 01:00:00",731,"traffic_volume",731,731
"2016-12-04 02:00:00",491,"traffic_volume",491,491
"2016-12-04 03:00:00",296,"traffic_volume",296,296
"2016-12-04 04:00:00",336,"traffic_volume",336,336
"2016-12-04 05:00:00",388,"traffic_volume",388,388
"2016-12-04 06:00:00",739,"traffic_volume",739,739
"2016-12-04 07:00:00",1057,"traffic_volume",1057,1057
"2016-12-04 08:00:00",1695.5,"traffic_volume",1695.5,1695.5
"2016-12-04 09:00:00",2334,"traffic_volume",2334,2334
"2016-12-04 10:00:00",2927,"traffic_volume",2927,2927
"2016-12-04 11:00:00",3520,"traffic_volume",3520,3520
"2016-12-04 12:00:00",3960,"traffic_volume",3960,3960
"2016-12-04 13:00:00",4291,"traffic_volume",4291,4291
"2016-12-04 14:00:00",4147,"traffic_volume",4147,4147
"2016-12-04 15:00:00",4502,"traffic_volume",4502,4502
"2016-12-04 16:00:00",4242,"traffic_volume",4242,4242
"2016-12-04 17:00:00",4034,"traffic_volume",4034,4034
"2016-12-04 18:00:00",3158,"traffic_volume",3158,3158
"2016-12-04 19:00:00",3125,"traffic_volume",3125,3125
"2016-12-04 20:00:00",2234,"traffic_volume",2234,2234
"2016-12-04 21:00:00",1952,"traffic_volume",1952,1952
"2016-12-04 22:00:00",1351,"traffic_volume",1351,1351
"2016-12-04 23:00:00",884,"traffic_volume",884,884
"2016-12-05 00:00:00",518,"traffic_volume",518,518
"2016-12-05 01:00:00",318,"traffic_volume",318,318
"2016-12-05 02:00:00",261,"traffic_volume",261,261
"2016-12-05 03:00:00",304,"traffic_volume",304,304
"2016-12-05 04:00:00",798,"traffic_volume",798,798
"2016-12-05 05:00:00",2663,"traffic_volume",2663,2663
"2016-12-05 06:00:00",5573,"traffic_volume",5573,5573
"2016-12-05 07:00:00",6077,"traffic_volume",6077,6077
"2016-12-05 08:00:00",5957,"traffic_volume",5957,5957
"2016-12-05 09:00:00",5018,"traffic_volume",5018,5018
"2016-12-05 10:00:00",4621,"traffic_volume",4621,4621
"2016-12-05 11:00:00",4522,"traffic_volume",4522,4522
"2016-12-05 12:00:00",4622,"traffic_volume",4622,4622
"2016-12-05 13:00:00",4722,"traffic_volume",4722,4722
"2016-12-05 14:00:00",5052,"traffic_volume",5052,5052
"2016-12-05 15:00:00",5586,"traffic_volume",5586,5586
"2016-12-05 16:00:00",6338,"traffic_volume",6338,6338
"2016-12-05 17:00:00",5955,"traffic_volume",5955,5955
"2016-12-05 18:00:00",4323,"traffic_volume",4323,4323
"2016-12-05 19:00:00",3142,"traffic_volume",3142,3142
"2016-12-05 20:00:00",2540,"traffic_volume",2540,2540
"2016-12-05 21:00:00",2122,"traffic_volume",2122,2122
"2016-12-05 22:00:00",1859,"traffic_volume",1859,1859
"2016-12-05 23:00:00",2345,"traffic_volume",2345,2345
"2016-12-06 00:00:00",597,"traffic_volume",597,597
"2016-12-06 01:00:00",427,"traffic_volume",427,427
"2016-12-06 02:00:00",284,"traffic_volume",284,284
"2016-12-06 03:00:00",370,"traffic_volume",370,370
"2016-12-06 04:00:00",890,"traffic_volume",890,890
"2016-12-06 05:00:00",2774,"traffic_volume",2774,2774
"2016-12-06 06:00:00",5840,"traffic_volume",5840,5840
"2016-12-06 07:00:00",6558,"traffic_volume",6558,6558
"2016-12-06 08:00:00",5868.5,"traffic_volume",5868.5,5868.5
"2016-12-06 09:00:00",5179,"traffic_volume",5179,5179
"2016-12-06 10:00:00",4922.5,"traffic_volume",4922.5,4922.5
"2016-12-06 11:00:00",4666,"traffic_volume",4666,4666
"2016-12-06 12:00:00",4725,"traffic_volume",4725,4725
"2016-12-06 13:00:00",4722,"traffic_volume",4722,4722
"2016-12-06 14:00:00",5062,"traffic_volume",5062,5062
"2016-12-06 15:00:00",5819,"traffic_volume",5819,5819
"2016-12-06 16:00:00",6612,"traffic_volume",5366.87853515485,6612
"2016-12-06 17:00:00",6232,"traffic_volume",5366.88123108145,6232
"2016-12-06 18:00:00",4520,"traffic_volume",5366.88742022484,4520
"2016-12-06 19:00:00",3069,"traffic_volume",5366.90080185548,3069
"2016-12-06 20:00:00",2560,"traffic_volume",5366.92385748074,2560
"2016-12-06 21:00:00",2304,"traffic_volume",5366.99664296396,2304
"2016-12-06 22:00:00",1757,"traffic_volume",5367.14740889947,1757
"2016-12-06 23:00:00",2196,"traffic_volume",5367.45769747284,2196
"2016-12-07 00:00:00",597,"traffic_volume",5368.06788766789,597
"2016-12-07 01:00:00",388,"traffic_volume",5369.16170004885,388
"2016-12-07 02:00:00",273,"traffic_volume",5370.43010752688,273
"2016-12-07 03:00:00",365,"traffic_volume",5369.97064579256,365
"2016-12-07 04:00:00",1559,"traffic_volume",5367.64117647059,1559
"2016-12-07 05:00:00",2753,"traffic_volume",5365.66929133858,2753
"2016-12-07 06:00:00",4152,"traffic_volume",5367.15079365079,4152
"2016-12-07 07:00:00",5551,"traffic_volume",5374.32258064516,5551
"2016-12-07 08:00:00",6210,"traffic_volume",5397.93333333333,6210
"2016-12-07 09:00:00",5170,"traffic_volume",5446,5170
"2016-12-07 10:00:00",4633,"traffic_volume",5566.66666666667,4633
"2016-12-07 11:00:00",4680,"traffic_volume",5566.66666666667,4680
"2016-12-07 12:00:00",4818,"traffic_volume",5566.66666666667,4818
"2016-12-07 13:00:00",4956,"traffic_volume",5566.66666666667,4956
"2016-12-07 14:00:00",5318,"traffic_volume",5566.66666666667,5318
"2016-12-07 15:00:00",5758,"traffic_volume",5566.66666666667,5758
"2016-12-07 16:00:00",6404,"traffic_volume",5566.66666666667,6404
"2016-12-07 17:00:00",6143,"traffic_volume",5566.66666666667,6143
"2016-12-07 18:00:00",4447,"traffic_volume",5566.66666666667,4447
"2016-12-07 19:00:00",3276,"traffic_volume",5566.66666666667,3276
"2016-12-07 20:00:00",2743,"traffic_volume",5566.66666666667,2743
"2016-12-07 21:00:00",2510,"traffic_volume",5566.66666666667,2510
"2016-12-07 22:00:00",1555,"traffic_volume",5566.66666666667,1555
"2016-12-07 23:00:00",1020,"traffic_volume",5566.66666666667,1020
"2016-12-08 00:00:00",691,"traffic_volume",5566.66666666667,691
"2016-12-08 01:00:00",420,"traffic_volume",5566.66666666667,420
"2016-12-08 02:00:00",429,"traffic_volume",5566.66666666667,429
"2016-12-08 03:00:00",493,"traffic_volume",5566.66666666667,493
"2016-12-08 04:00:00",1015,"traffic_volume",5566.66666666667,1015
"2016-12-08 05:00:00",2835,"traffic_volume",5566.66666666667,2835
"2016-12-08 06:00:00",5530,"traffic_volume",5566.66666666667,5530
"2016-12-08 07:00:00",6117,"traffic_volume",5566.66666666667,6117
"2016-12-08 08:00:00",5934,"traffic_volume",5566.66666666667,5934
"2016-12-08 09:00:00",5276,"traffic_volume",5566.66666666667,5276
"2016-12-08 10:00:00",4697,"traffic_volume",5566.66666666667,4697
"2016-12-08 11:00:00",4751,"traffic_volume",5566.66666666667,4751
"2016-12-08 12:00:00",4819,"traffic_volume",5566.66666666667,4819
"2016-12-08 13:00:00",4984,"traffic_volume",5566.66666666667,4984
"2016-12-08 14:00:00",5171,"traffic_volume",5566.66666666667,5171
"2016-12-08 15:00:00",5759,"traffic_volume",5566.66666666667,5759
"2016-12-08 16:00:00",6632,"traffic_volume",5566.66666666667,6632
"2016-12-08 17:00:00",6070,"traffic_volume",5566.66666666667,6070
"2016-12-08 18:00:00",4492,"traffic_volume",5566.66666666667,4492
"2016-12-08 19:00:00",3362,"traffic_volume",5566.66666666667,3362
"2016-12-08 20:00:00",2804,"traffic_volume",5566.66666666667,2804
"2016-12-08 21:00:00",2547,"traffic_volume",5566.66666666667,2547
"2016-12-08 22:00:00",2000,"traffic_volume",5566.66666666667,2000
"2016-12-08 23:00:00",1147,"traffic_volume",5566.66666666667,1147
"2016-12-09 00:00:00",652,"traffic_volume",5566.66666666667,652
"2016-12-09 01:00:00",382,"traffic_volume",5566.66666666667,382
"2016-12-09 02:00:00",322,"traffic_volume",5566.66666666667,322
"2016-12-09 03:00:00",388,"traffic_volume",5566.66666666667,388
"2016-12-09 04:00:00",826,"traffic_volume",5566.66666666667,826
"2016-12-09 05:00:00",2553,"traffic_volume",5566.66666666667,2553
"2016-12-09 06:00:00",5525,"traffic_volume",5566.66666666667,5525
"2016-12-09 07:00:00",6234,"traffic_volume",5566.66666666667,6234
"2016-12-09 08:00:00",5529,"traffic_volume",5566.66666666667,5529
"2016-12-09 09:00:00",5083,"traffic_volume",5566.66666666667,5083
"2016-12-09 10:00:00",4589,"traffic_volume",5566.66666666667,4589
"2016-12-09 11:00:00",5052,"traffic_volume",5566.66666666667,5052
"2016-12-09 12:00:00",5280,"traffic_volume",5566.66666666667,5280
"2016-12-09 13:00:00",5285,"traffic_volume",5566.66666666667,5285
"2016-12-09 14:00:00",5622,"traffic_volume",5566.66666666667,5622
"2016-12-09 15:00:00",6031,"traffic_volume",5566.66666666667,6031
"2016-12-09 16:00:00",6512,"traffic_volume",5566.66666666667,6512
"2016-12-09 17:00:00",6092,"traffic_volume",5566.66666666667,6092
"2016-12-09 18:00:00",5025,"traffic_volume",5566.66666666667,5025
"2016-12-09 19:00:00",3806,"traffic_volume",5566.66666666667,3806
"2016-12-09 20:00:00",3066,"traffic_volume",5566.66666666667,3066
"2016-12-09 21:00:00",3356,"traffic_volume",5566.66666666667,3356
"2016-12-09 22:00:00",4459,"traffic_volume",5566.66666666667,4459
"2016-12-09 23:00:00",2049,"traffic_volume",5566.66666666667,2049
"2016-12-10 00:00:00",1122,"traffic_volume",5566.66666666667,1122
"2016-12-10 01:00:00",721,"traffic_volume",5566.66666666667,721
"2016-12-10 02:00:00",523,"traffic_volume",5566.66666666667,523
"2016-12-10 03:00:00",365,"traffic_volume",5566.66666666667,365
"2016-12-10 04:00:00",400,"traffic_volume",5566.66666666667,400
"2016-12-10 05:00:00",692,"traffic_volume",5566.66666666667,692
"2016-12-10 06:00:00",1159,"traffic_volume",5566.66666666667,1159
"2016-12-10 07:00:00",1842,"traffic_volume",5566.66666666667,1842
"2016-12-10 08:00:00",2825,"traffic_volume",5566.66666666667,2825
"2016-12-10 09:00:00",3771,"traffic_volume",5566.66666666667,3771
"2016-12-10 10:00:00",4096,"traffic_volume",5566.66666666667,4096
"2016-12-10 11:00:00",4525,"traffic_volume",5566.66666666667,4525
"2016-12-10 12:00:00",4884,"traffic_volume",5566.66666666667,4884
"2016-12-10 13:00:00",4804,"traffic_volume",5566.66666666667,4804
"2016-12-10 14:00:00",5061,"traffic_volume",5566.66666666667,5061
"2016-12-10 15:00:00",4582,"traffic_volume",5566.66666666667,4582
"2016-12-10 16:00:00",4037,"traffic_volume",5566.66666666667,4037
"2016-12-10 17:00:00",4340,"traffic_volume",5566.66666666667,4340
"2016-12-10 18:00:00",4480,"traffic_volume",5566.66666666667,4480
"2016-12-10 19:00:00",2903,"traffic_volume",5566.66666666667,2903
"2016-12-10 20:00:00",2315,"traffic_volume",5566.66666666667,2315
"2016-12-10 21:00:00",2494,"traffic_volume",5566.66666666667,2494
"2016-12-10 22:00:00",2883,"traffic_volume",5566.66666666667,2883
"2016-12-10 23:00:00",2455,"traffic_volume",5566.66666666667,2455
"2016-12-11 00:00:00",1082,"traffic_volume",5566.66666666667,1082
"2016-12-11 01:00:00",691,"traffic_volume",5566.66666666667,691
"2016-12-11 02:00:00",531,"traffic_volume",5566.66666666667,531
"2016-12-11 03:00:00",331,"traffic_volume",5566.66666666667,331
"2016-12-11 04:00:00",318,"traffic_volume",5566.66666666667,318
"2016-12-11 05:00:00",435,"traffic_volume",5566.66666666667,435
"2016-12-11 06:00:00",721,"traffic_volume",5566.66666666667,721
"2016-12-11 07:00:00",811,"traffic_volume",5566.66666666667,811
"2016-12-11 08:00:00",1190,"traffic_volume",5566.66666666667,1190
"2016-12-11 09:00:00",1759,"traffic_volume",5566.66666666667,1759
"2016-12-11 10:00:00",2206,"traffic_volume",5566.66666666667,2206
"2016-12-11 11:00:00",2611,"traffic_volume",5566.66666666667,2611
"2016-12-11 12:00:00",2936,"traffic_volume",5566.66666666667,2936
"2016-12-11 13:00:00",3213,"traffic_volume",5566.66666666667,3213
"2016-12-11 14:00:00",3541,"traffic_volume",5566.66666666667,3541
"2016-12-11 15:00:00",3426,"traffic_volume",5566.66666666667,3426
"2016-12-11 16:00:00",3215,"traffic_volume",5566.66666666667,3215
"2016-12-11 17:00:00",3019,"traffic_volume",5566.66666666667,3019
"2016-12-11 18:00:00",2524,"traffic_volume",5566.66666666667,2524
"2016-12-11 19:00:00",2712,"traffic_volume",5566.66666666667,2712
"2016-12-11 20:00:00",3080,"traffic_volume",5566.66666666667,3080
"2016-12-11 21:00:00",1719,"traffic_volume",5566.66666666667,1719
"2016-12-11 22:00:00",1421,"traffic_volume",5566.66666666667,1421
"2016-12-11 23:00:00",930,"traffic_volume",5566.66666666667,930
"2016-12-12 00:00:00",701,"traffic_volume",5566.66666666667,701
"2016-12-12 01:00:00",521,"traffic_volume",5566.66666666667,521
"2016-12-12 02:00:00",380,"traffic_volume",5566.66666666667,380
"2016-12-12 03:00:00",619,"traffic_volume",5566.66666666667,619
"2016-12-12 04:00:00",1089,"traffic_volume",5566.66666666667,1089
"2016-12-12 05:00:00",2694,"traffic_volume",5566.66666666667,2694
"2016-12-12 06:00:00",4739,"traffic_volume",5566.66666666667,4739
"2016-12-12 07:00:00",4301,"traffic_volume",5566.66666666667,4301
"2016-12-12 08:00:00",4539,"traffic_volume",5566.66666666667,4539
"2016-12-12 09:00:00",5019,"traffic_volume",5566.66666666667,5019
"2016-12-12 10:00:00",4411,"traffic_volume",5566.66666666667,4411
"2016-12-12 11:00:00",4321,"traffic_volume",5566.66666666667,4321
"2016-12-12 12:00:00",4432,"traffic_volume",5566.66666666667,4432
"2016-12-12 13:00:00",4559,"traffic_volume",5566.66666666667,4559
"2016-12-12 14:00:00",4680,"traffic_volume",5566.66666666667,4680
"2016-12-12 15:00:00",5338,"traffic_volume",5566.66666666667,5338
"2016-12-12 16:00:00",5785,"traffic_volume",5566.66666666667,5785
"2016-12-12 17:00:00",5169,"traffic_volume",5566.66666666667,5169
"2016-12-12 18:00:00",3974,"traffic_volume",5566.66666666667,3974
"2016-12-12 19:00:00",2780,"traffic_volume",5566.66666666667,2780
"2016-12-12 20:00:00",2365,"traffic_volume",5566.66666666667,2365
"2016-12-12 21:00:00",2059,"traffic_volume",5566.66666666667,2059
"2016-12-12 22:00:00",1403,"traffic_volume",5566.66666666667,1403
"2016-12-12 23:00:00",872,"traffic_volume",5566.66666666667,872
"2016-12-13 00:00:00",625,"traffic_volume",5566.66666666667,625
"2016-12-13 01:00:00",495,"traffic_volume",5566.66666666667,495
"2016-12-13 02:00:00",386,"traffic_volume",5566.66666666667,386
"2016-12-13 03:00:00",438,"traffic_volume",5566.66666666667,438
"2016-12-13 04:00:00",1017,"traffic_volume",5566.66666666667,1017
"2016-12-13 05:00:00",2830,"traffic_volume",5566.66666666667,2830
"2016-12-13 06:00:00",5643,"traffic_volume",5566.66666666667,5643
"2016-12-13 07:00:00",6090,"traffic_volume",5566.66666666667,6090
"2016-12-13 08:00:00",5670,"traffic_volume",5566.66666666667,5670
"2016-12-13 09:00:00",5320,"traffic_volume",5566.66666666667,5320
"2016-12-13 10:00:00",4443,"traffic_volume",5566.66666666667,4443
"2016-12-13 11:00:00",4643,"traffic_volume",5566.66666666667,4643
"2016-12-13 12:00:00",4555,"traffic_volume",5566.66666666667,4555
"2016-12-13 13:00:00",4765,"traffic_volume",5566.66666666667,4765
"2016-12-13 14:00:00",5006,"traffic_volume",5566.66666666667,5006
"2016-12-13 15:00:00",5450,"traffic_volume",5566.66666666667,5450
"2016-12-13 16:00:00",6236,"traffic_volume",5566.66666666667,6236
"2016-12-13 17:00:00",5806,"traffic_volume",5566.66666666667,5806
"2016-12-13 18:00:00",4165,"traffic_volume",5566.66666666667,4165
"2016-12-13 19:00:00",3145,"traffic_volume",5566.66666666667,3145
"2016-12-13 20:00:00",2617,"traffic_volume",5566.66666666667,2617
"2016-12-13 21:00:00",3055,"traffic_volume",5566.66666666667,3055
"2016-12-13 22:00:00",3738,"traffic_volume",5566.66666666667,3738
"2016-12-13 23:00:00",1205,"traffic_volume",5566.66666666667,1205
"2016-12-14 00:00:00",587,"traffic_volume",5566.66666666667,587
"2016-12-14 01:00:00",381,"traffic_volume",5566.66666666667,381
"2016-12-14 02:00:00",369,"traffic_volume",5566.66666666667,369
"2016-12-14 03:00:00",486,"traffic_volume",5719.75,486
"2016-12-14 04:00:00",1015,"traffic_volume",5975.75,1015
"2016-12-14 05:00:00",2781,"traffic_volume",6028,2781
"2016-12-14 06:00:00",5690,"traffic_volume",6028,5690
"2016-12-14 07:00:00",6152,"traffic_volume",6028,6152
"2016-12-14 08:00:00",5599,"traffic_volume",6028,5599
"2016-12-14 09:00:00",5275,"traffic_volume",6028,5275
"2016-12-14 10:00:00",4770,"traffic_volume",6028,4770
"2016-12-14 11:00:00",4929,"traffic_volume",6028,4929
"2016-12-14 12:00:00",4944,"traffic_volume",6028,4944
"2016-12-14 13:00:00",4708,"traffic_volume",6028,4708
"2016-12-14 14:00:00",5058,"traffic_volume",6028,5058
"2016-12-14 15:00:00",5500,"traffic_volume",6028,5500
"2016-12-14 16:00:00",6306,"traffic_volume",6028,6306
"2016-12-14 17:00:00",6091,"traffic_volume",6028,6091
"2016-12-14 18:00:00",4580,"traffic_volume",6028,4580
"2016-12-14 19:00:00",3197,"traffic_volume",6028,3197
"2016-12-14 20:00:00",2664,"traffic_volume",6028,2664
"2016-12-14 21:00:00",2409,"traffic_volume",6028,2409
"2016-12-14 22:00:00",1766,"traffic_volume",6028,1766
"2016-12-14 23:00:00",1109,"traffic_volume",6028,1109
"2016-12-15 00:00:00",583,"traffic_volume",6028,583
"2016-12-15 01:00:00",342,"traffic_volume",6028,342
"2016-12-15 02:00:00",274,"traffic_volume",6028,274
"2016-12-15 03:00:00",357,"traffic_volume",6028,357
"2016-12-15 04:00:00",864,"traffic_volume",6028,864
"2016-12-15 05:00:00",2613,"traffic_volume",6028,2613
"2016-12-15 06:00:00",5531,"traffic_volume",6028,5531
"2016-12-15 07:00:00",6059,"traffic_volume",6028,6059
"2016-12-15 08:00:00",5595,"traffic_volume",6028,5595
"2016-12-15 09:00:00",5097,"traffic_volume",6028,5097
"2016-12-15 10:00:00",4565,"traffic_volume",6028,4565
"2016-12-15 11:00:00",4900,"traffic_volume",6028,4900
"2016-12-15 12:00:00",4997,"traffic_volume",6028,4997
"2016-12-15 13:00:00",5053,"traffic_volume",6028,5053
"2016-12-15 14:00:00",5421,"traffic_volume",6028,5421
"2016-12-15 15:00:00",5788,"traffic_volume",6028,5788
"2016-12-15 16:00:00",6603,"traffic_volume",6028,6603
"2016-12-15 17:00:00",5997,"traffic_volume",6028,5997
"2016-12-15 18:00:00",4381,"traffic_volume",6028,4381
"2016-12-15 19:00:00",3249,"traffic_volume",6028,3249
"2016-12-15 20:00:00",2906,"traffic_volume",6028,2906
"2016-12-15 21:00:00",2693,"traffic_volume",6028,2693
"2016-12-15 22:00:00",2206,"traffic_volume",6028,2206
"2016-12-15 23:00:00",1229,"traffic_volume",6028,1229
"2016-12-16 00:00:00",651,"traffic_volume",6028,651
"2016-12-16 01:00:00",435,"traffic_volume",6028,435
"2016-12-16 02:00:00",314,"traffic_volume",6028,314
"2016-12-16 03:00:00",363,"traffic_volume",6028,363
"2016-12-16 04:00:00",820,"traffic_volume",6028,820
"2016-12-16 05:00:00",2869.5,"traffic_volume",6028,2869.5
"2016-12-16 06:00:00",4919,"traffic_volume",6028,4919
"2016-12-16 07:00:00",5459,"traffic_volume",6028,5459
"2016-12-16 08:00:00",4718,"traffic_volume",6028,4718
"2016-12-16 09:00:00",4429,"traffic_volume",6028,4429
"2016-12-16 10:00:00",4199,"traffic_volume",6028,4199
"2016-12-16 11:00:00",4716,"traffic_volume",6028,4716
"2016-12-16 12:00:00",4875,"traffic_volume",6028,4875
"2016-12-16 13:00:00",4814,"traffic_volume",6028,4814
"2016-12-16 14:00:00",4831,"traffic_volume",6028,4831
"2016-12-16 15:00:00",4848,"traffic_volume",6028,4848
"2016-12-16 16:00:00",4251,"traffic_volume",6028,4251
"2016-12-16 17:00:00",3311,"traffic_volume",6028,3311
"2016-12-16 18:00:00",2344,"traffic_volume",6028,2344
"2016-12-16 19:00:00",1906,"traffic_volume",6028,1906
"2016-12-16 20:00:00",1543,"traffic_volume",6028,1543
"2016-12-16 21:00:00",1566,"traffic_volume",6028,1566
"2016-12-16 22:00:00",1589,"traffic_volume",6028,1589
"2016-12-16 23:00:00",1057,"traffic_volume",6028,1057
"2016-12-17 00:00:00",669,"traffic_volume",6028,669
"2016-12-17 01:00:00",425,"traffic_volume",6028,425
"2016-12-17 02:00:00",354,"traffic_volume",6028,354
"2016-12-17 03:00:00",317,"traffic_volume",6028,317
"2016-12-17 04:00:00",333,"traffic_volume",6028,333
"2016-12-17 05:00:00",610,"traffic_volume",6028,610
"2016-12-17 06:00:00",944,"traffic_volume",6028,944
"2016-12-17 07:00:00",1195,"traffic_volume",6028,1195
"2016-12-17 08:00:00",1488,"traffic_volume",6028,1488
"2016-12-17 09:00:00",1833,"traffic_volume",6028,1833
"2016-12-17 10:00:00",2205,"traffic_volume",6028,2205
"2016-12-17 11:00:00",2632,"traffic_volume",6028,2632
"2016-12-17 12:00:00",3145,"traffic_volume",6028,3145
"2016-12-17 13:00:00",3337,"traffic_volume",6028,3337
"2016-12-17 14:00:00",3426,"traffic_volume",6028,3426
"2016-12-17 15:00:00",4134,"traffic_volume",6028,4134
"2016-12-17 16:00:00",4312,"traffic_volume",6028,4312
"2016-12-17 17:00:00",3692,"traffic_volume",6028,3692
"2016-12-17 18:00:00",3346,"traffic_volume",6028,3346
"2016-12-17 19:00:00",2679,"traffic_volume",6028,2679
"2016-12-17 20:00:00",2256,"traffic_volume",6028,2256
"2016-12-17 21:00:00",2262,"traffic_volume",6028,2262
"2016-12-17 22:00:00",2311,"traffic_volume",6028,2311
"2016-12-17 23:00:00",1554,"traffic_volume",6028,1554
"2016-12-18 00:00:00",957,"traffic_volume",6028,957
"2016-12-18 01:00:00",667,"traffic_volume",6028,667
"2016-12-18 02:00:00",472,"traffic_volume",6028,472
"2016-12-18 03:00:00",312,"traffic_volume",6028,312
"2016-12-18 04:00:00",277,"traffic_volume",6028,277
"2016-12-18 05:00:00",459,"traffic_volume",6028,459
"2016-12-18 06:00:00",800,"traffic_volume",6028,800
"2016-12-18 07:00:00",1037,"traffic_volume",6028,1037
"2016-12-18 08:00:00",1462,"traffic_volume",6028,1462
"2016-12-18 09:00:00",2264.5,"traffic_volume",6028,2264.5
"2016-12-18 10:00:00",3067,"traffic_volume",6028,3067
"2016-12-18 11:00:00",3666,"traffic_volume",6028,3666
"2016-12-18 12:00:00",3149,"traffic_volume",6028,3149
"2016-12-18 13:00:00",3293,"traffic_volume",6028,3293
"2016-12-18 14:00:00",3437,"traffic_volume",6028,3437
"2016-12-18 15:00:00",3584,"traffic_volume",6028,3584
"2016-12-18 16:00:00",3869,"traffic_volume",6028,3869
"2016-12-18 17:00:00",3714,"traffic_volume",6028,3714
"2016-12-18 18:00:00",3108,"traffic_volume",6028,3108
"2016-12-18 19:00:00",2502,"traffic_volume",6028,2502
"2016-12-18 20:00:00",2217,"traffic_volume",6028,2217
"2016-12-18 21:00:00",1994,"traffic_volume",6028,1994
"2016-12-18 22:00:00",1669,"traffic_volume",6028,1669
"2016-12-18 23:00:00",1033,"traffic_volume",6028,1033
"2016-12-19 00:00:00",420,"traffic_volume",6028,420
"2016-12-19 01:00:00",292,"traffic_volume",6028,292
"2016-12-19 02:00:00",254,"traffic_volume",6028,254
"2016-12-19 03:00:00",295,"traffic_volume",6028,295
"2016-12-19 04:00:00",770,"traffic_volume",6028,770
"2016-12-19 05:00:00",2458,"traffic_volume",6028,2458
"2016-12-19 06:00:00",5160,"traffic_volume",6028,5160
"2016-12-19 07:00:00",5832,"traffic_volume",6028,5832
"2016-12-19 08:00:00",5278,"traffic_volume",6028,5278
"2016-12-19 09:00:00",4747,"traffic_volume",6028,4747
"2016-12-19 10:00:00",4301,"traffic_volume",6028,4301
"2016-12-19 11:00:00",4618,"traffic_volume",6028,4618
"2016-12-19 12:00:00",4748,"traffic_volume",6028,4748
"2016-12-19 13:00:00",4752,"traffic_volume",6028,4752
"2016-12-19 14:00:00",5087,"traffic_volume",6028,5087
"2016-12-19 15:00:00",4939,"traffic_volume",6028,4939
"2016-12-19 16:00:00",4696,"traffic_volume",6028,4696
"2016-12-19 17:00:00",5572,"traffic_volume",6028,5572
"2016-12-19 18:00:00",4086,"traffic_volume",6028,4086
"2016-12-19 19:00:00",2883,"traffic_volume",6028,2883
"2016-12-19 20:00:00",2452,"traffic_volume",6028,2452
"2016-12-19 21:00:00",2032,"traffic_volume",6028,2032
"2016-12-19 22:00:00",1578,"traffic_volume",6028,1578
"2016-12-19 23:00:00",1063,"traffic_volume",6028,1063
"2016-12-20 00:00:00",614,"traffic_volume",6028,614
"2016-12-20 01:00:00",410,"traffic_volume",6028,410
"2016-12-20 02:00:00",316,"traffic_volume",6028,316
"2016-12-20 03:00:00",427,"traffic_volume",6028,427
"2016-12-20 04:00:00",946,"traffic_volume",6028,946
"2016-12-20 05:00:00",2633,"traffic_volume",6028,2633
"2016-12-20 06:00:00",5446,"traffic_volume",6028,5446
"2016-12-20 07:00:00",5998,"traffic_volume",6028,5998
"2016-12-20 08:00:00",5701,"traffic_volume",6028,5701
"2016-12-20 09:00:00",5225,"traffic_volume",6028,5225
"2016-12-20 10:00:00",4778,"traffic_volume",6028,4778
"2016-12-20 11:00:00",4956,"traffic_volume",6028,4956
"2016-12-20 12:00:00",5057,"traffic_volume",6028,5057
"2016-12-20 13:00:00",5006,"traffic_volume",6028,5006
"2016-12-20 14:00:00",5263,"traffic_volume",6028,5263
"2016-12-20 15:00:00",5420,"traffic_volume",6028,5420
"2016-12-20 16:00:00",6079,"traffic_volume",6028,6079
"2016-12-20 17:00:00",5845,"traffic_volume",6028,5845
"2016-12-20 18:00:00",4403,"traffic_volume",6028,4403
"2016-12-20 19:00:00",3246,"traffic_volume",6028,3246
"2016-12-20 20:00:00",2790,"traffic_volume",6028,2790
"2016-12-20 21:00:00",3827,"traffic_volume",6028,3827
"2016-12-20 22:00:00",2937,"traffic_volume",5783.28571428571,2937
"2016-12-20 23:00:00",1211,"traffic_volume",5611.06666666667,1211
"2016-12-21 00:00:00",635,"traffic_volume",5517.87096774194,635
"2016-12-21 01:00:00",407,"traffic_volume",5471.98412698413,407
"2016-12-21 02:00:00",333,"traffic_volume",5445.18897637795,333
"2016-12-21 03:00:00",354,"traffic_volume",5428.49019607843,354
"2016-12-21 04:00:00",852,"traffic_volume",5419.08219178082,852
"2016-12-21 05:00:00",2558,"traffic_volume",5414.21309872923,2558
"2016-12-21 06:00:00",4477,"traffic_volume",5411.71861260381,4477
