"","Treatment","SproutN","BunchN","GrapeW","WoodW","SPAD06","NDVI06","SPAD08","NDVI08","Acid","Potass","Brix","pH","Anthoc","Polyph"
"230","T7a",-0.0683850392457586,-0.755887491951513,-0.681089580680516,-0.732149072484945,-0.175197678444083,-0.274967228375853,-0.201461663908952,-0.28413497512427,0.139506706507356,-0.0434739259433116,-0.00380861748755017,-0.0440532103423727,0.623533740165671,0.456152356078899
"231","T4b",-0.137211490898949,-0.81553476257657,-0.980550689142752,-0.351982672671266,-0.0912829946675524,-0.0890783048811209,-0.0709542669436305,0.120121996499325,0.0884775618702077,0.112110687630809,0.128937669481081,-0.0108262434909096,0.346867298277074,0.450926562184351
"232","T1a",-0.175535079092993,-0.0613374414985546,-0.43795773975272,-0.597365193176514,-0.161891054961219,0.0480933973694497,-0.151661000889291,-0.075810116411297,0.0115447553045468,0.136724263135055,-0.112347190529837,-0.0288389042591717,0.212165280412537,0.429630255816465
"233","T6b",0.0516740527223382,0.137201147446191,-0.240446271061965,-0.4932385767286,-0.00545450309612202,0.00399434013803156,-0.0540180875794337,-0.05634498927176,-0.0683062471145598,-0.169918052829236,-0.00639797812577511,-0.00221098823420618,-0.0153138483794193,-0.188763285962414
"234","T2b",-0.336049160951035,-0.786135566207155,-1.61064973505458,-0.375572682770889,-0.157970307628775,-0.0749347427981192,-0.0391228054129379,-0.126529891840047,-0.00155065256575757,-0.0287299598825918,0.114448972495363,0.0186915254362443,0.178598924966146,0.0421629404896114
"235","T6b",0.0603837590495433,0.372297729358854,0.137368059253919,-0.478777640377413,-0.0786414921657037,0.00108609682622242,-0.067245873178608,-0.0914428662472637,0.0686123734422784,-0.189193861309883,0.0644354501705868,-0.0159448655221993,-0.186699139297671,0.0226467261305737
"236","T2a",0.157457377439982,0.49649466271221,1.24020324524556,0.251287397937723,0.0855446280710801,0.187629394600172,0.0869688696762575,0.0918471674205792,-0.232771942496744,-0.0270407521113101,-0.0932855186269279,0.04206962986896,-0.280352824560549,-0.2610720512701
"237","T7b",0.0721349196581929,-0.223046190047752,-0.494632320725599,-0.310671861984492,-0.127215728106707,-0.041886263949159,0.0493091228706162,0.0605657516958133,0.183327383973712,-0.302758329423054,-0.00487130852860253,-0.0526015846663838,-0.405820021528835,-0.24216016174596
"238","T1b",0.150126049964661,0.205886254020497,-0.453280874190139,0.741200779897397,0.293537522710393,0.14945748805866,0.203108181810123,0.201755596328135,-0.265115541737071,0.217177577661654,0.119945777336914,0.0797164650787165,0.121067007069171,-0.159152579300222
"239","T5b",0.159132737727659,0.147898133758736,0.486981145185787,0.0506608815767812,-0.021387588735488,-0.146714831744463,-0.0345584523060521,0.229077580884741,0.00380385555582227,-0.0304369892571134,-0.0462590716624882,-0.0151179902425083,-0.701931760592779,-0.305477862535178
"240","T7b",-0.0293530764795609,0.00424589082398259,-0.15963584153084,-0.318144842882891,-0.124656127487711,-0.142604362468413,-0.184839103614889,-0.0726971962223343,-0.000300643059948584,0.0617660610640574,0.0235336621643336,0.00250423059644848,0.129488466724303,0.0824227474509278
"241","T3b",0.0042117899464602,0.511066237556582,0.123817098512675,0.0118440569901989,-0.0224142092634961,0.0500828509533023,0.0941896385008264,0.0638523253566455,0.133274388160914,0.00495568419079004,-0.0661071398767475,-0.0253644816665697,0.100103444345769,0.0210486879720405
"242","T2a",-0.210715040354728,-0.548983450960237,0.355382534848635,0.23208526227234,0.179770048400504,0.0398418325286923,0.171930495830327,-0.010841410150748,-0.306537629461835,0.0503359682229273,-0.0474678704000377,0.0407436052317358,-0.21591396420322,-0.109500156724579
"243","T1b",-0.235112910151525,-0.138529782489579,0.222891269412297,0.146205847619576,0.0465694175812958,0.0321821205841917,0.0570621813575869,0.00317653979289457,-0.110459513460795,0.274471367219806,-0.00997956073714277,0.0370376114996517,0.514666101675455,0.395708155463192
"244","T2b",0.16108775746321,0.53443256819926,0.852574254610536,0.500352966498246,0.058398982535827,-0.0963148302143466,0.146769576823687,0.166819133874145,-0.0813786743879351,0.0359496189708879,-0.0329805907121845,0.0121787813097862,-0.396285826675474,-0.172934811341809
"245","T4b",-0.212930010082814,-1.08048318485866,-0.671104228184782,-0.765571138224326,-0.122171699954714,0.0214301641812476,-0.0263471269330868,-0.0688267222169795,0.0554879271164362,-0.0205971348944513,-0.0123402772070279,-0.0459396145569197,0.796775211276375,0.26517935403726
"246","T5a",-0.0556562180115422,-0.135896452556244,-0.722919045627399,-0.511165443963102,-0.13223568650719,-0.0900560020836044,-0.164976294120405,-0.109379958230958,0.0878604018373653,-0.184311231906905,0.045640704528835,-0.0310406564947495,0.376688235463938,0.0891663311600444
"247","T1a",-0.107858448061129,0.373083023276443,0.355822189841078,-0.457849680098145,0.182623980967114,-0.0566336355264604,0.00276668907098573,-0.0552846972905475,0.0564295667939789,0.211090496762465,-0.0634034435814094,-0.00811992571159506,0.0735035530640546,0.179902318340765
"248","T3b",-0.141270345080361,-0.0308603347117535,-0.931155585679849,-0.185818976849871,0.00191172549575826,-0.0678990018792789,-0.105535918225198,0.0170746380981952,-0.138183333770715,-0.0163684618566405,0.319007372316175,0.0514062618525776,0.825895024123306,0.588596614983639
"249","T1a",-0.227713212816412,0.675079351436363,0.733159941970958,0.203985001608656,0.0227215138854889,0.109609856615932,0.144367750686305,-0.0577172504354361,0.21786007407684,0.0367258921119217,-0.0507333953660484,-0.0354357372832008,0.174876869580229,0.254304764701927
"250","T1b",0.000422657534471266,-0.141883901863582,-0.0605904173313401,-0.0154354166789834,-0.0612520524937806,0.0408381663743808,-0.224236535508424,-0.165268390016874,-0.0263905942132253,-0.046970449589548,-0.0649324311023554,-0.0528364068153961,-0.273001002545176,-0.302435174144341
"251","T7a",0.0665640129282445,0.416660970223767,-0.6177606024601,-0.489416137036141,-0.12848094579075,-0.197808233650388,-0.19364816591595,-0.17334312952049,0.293650108876427,-0.00719568243457104,0.0530889641539019,-0.0538045577638556,0.400908970315735,0.264180750511523
"252","T7b",0.198746175571092,0.1310827057407,-0.152147522743521,-0.42583553161271,-0.0598214862249234,-0.0111475077251182,-0.0296716840014795,0.016571582790524,0.265949891608955,-0.0142388875289837,0.0209866248406511,-0.0685766494455943,-0.0139763411538376,-0.0891158683053887
"253","T1a",0.0965415210122956,-0.276540023935567,-0.176567047847283,0.143326957328616,-0.0441929726455995,0.243500844027235,-0.0785980619666253,0.0222823468318041,0.120115074012295,-0.0931006769866488,-0.129413356234563,-0.0283170274611693,-0.560161645136925,-0.517903025696541
"254","T2a",-0.0951211150360865,-0.0199857555612046,-0.348697317015367,-0.451443837977736,-0.00300860089968805,-0.0291350530410489,0.0420797021218185,-0.24269784030535,0.219204911946383,-0.185080514492998,-0.0783369574631791,-0.0807550784262242,-0.00744665974851175,-0.0395775978041091
"255","T7a",0.00648832632757436,-0.183910463572912,-0.573218891892902,-0.82713898708342,-0.117416564740079,-0.141946162735755,-0.100059736608449,-0.0312231005668625,0.220151706880228,0.241538123441935,-0.076729577687035,-0.0692695592185739,0.323016883741311,0.278390708860197
"256","T3a",-0.213021044828578,0.224038643384303,0.235976876273754,-0.156652709746574,-0.0480970850832342,-0.113665523205885,-0.172404639613264,-0.12121095460151,0.050074347770672,-0.165086151036053,0.0392159005981335,-0.0387018815220231,0.242498952573164,0.324367311850197
"257","T1b",-0.191999142417571,-0.221056977978272,-0.00270942917159797,0.318350830746507,0.192939980923564,0.13068989408107,-0.0227617116335702,0.253578553458241,-0.118003082625073,0.0580691859463887,-0.0289059015253867,0.0250187208728115,-0.191822742004218,-0.162846528910578
"258","T3b",-0.0154122632973271,-0.352469243516188,-0.545547740584228,0.443520223421385,0.0579151412282147,0.28195879060702,0.238209674502214,0.176036718427969,-0.253719945104553,-0.0332762267674058,0.119402148845453,0.0778436447744494,0.0318030949744383,-0.0555559862760154
"259","T3a",0.235416053351068,0.37106831319441,0.491410214433905,0.766769654910431,0.104761965975688,0.115033116273757,0.0604548732044735,-0.0313409918884087,-0.198632899930996,-0.0109047250507201,-0.0962734364451081,0.0499272004441586,-0.526134519256707,-0.379999412041487
"260","T2a",-0.153729964560433,-0.906214637530566,-0.727763896749089,0.000566821888253313,0.0583358769431783,0.0252862550386544,0.156307625476977,-0.141946267375133,-0.0618766208594376,0.398298561248891,0.00235797373344274,0.0217563908018548,0.462660040899044,0.0132430516962412
"261","T1a",0.0532657895982309,-0.0838808056129601,0.241574388841305,0.159938588306186,-0.00167688066126056,0.0354573579441967,0.062049724155186,0.0356140085533792,0.076023546950781,-0.151168850972099,-0.15161554005053,-0.0429479159034429,-0.529320174309975,-0.415160653051262
"262","T3b",-0.18198770429557,0.316344045833387,0.855405632374465,0.133687406696321,-0.0720357612878233,-0.0205444651035014,0.0457950913262517,-0.00119223951289992,-0.168843570954369,-0.102485421320901,-0.0534675435318754,-0.0336878488514862,-0.138540987362496,-0.236835588807061
"263","T2b",-0.112056143089742,-1.1238437627046,-0.7463670538568,-0.216460486821946,0.0681718262156528,-0.0596132938094944,0.093931108029548,-0.047534772772568,-0.132723031174926,-0.0430837675181655,0.0531750720513522,0.0201250265569671,0.286709494292174,-0.0268626412685245
"264","T7a",0.0459350035424058,-0.493611845044648,-0.993254380928344,-0.353329789613447,0.0107981264026347,-0.010447496569689,0.0234778899935319,-0.135841650801639,0.015846943319788,0.153580846508674,0.0220669745790702,0.000380733036162318,0.242049404266449,0.073777937065737
"265","T5a",-0.105012785814856,0.126579451665393,0.573608020395355,-0.232166119185208,0.0584309855897555,0.0195297051976193,0.0905532561936104,-0.108998132646268,-0.00416014847056943,-0.0205312759487513,-0.150529845379978,-0.0250973120141958,-0.542910180072588,-0.251888213923385
"266","T8b",-0.129495144150061,-0.538802560980154,-0.406656887627573,-0.00219354249233739,-0.0625027752951064,0.0389115598230692,-0.0708957315012757,0.0663100689320541,-0.141868428718337,0.232591883607013,0.0608870739922518,0.0331000486271382,-0.196939324593617,0.12099769188324
"267","T2b",0.0127580377155686,-0.28850136335612,1.00530946013158,0.871861584143885,0.0932629410836346,0.222663122970763,0.206320812261242,0.196301413671684,-0.427855431527252,-0.0192384930752567,0.0472012166695339,0.0782342178645977,-0.189836826928702,-0.277607345300217
"268","T6b",-0.00930872989672052,-0.209576571312925,-0.588133265493633,-0.865054791428471,-0.135618520521453,-0.267814074605828,-0.154765892625729,-0.0694775518581126,0.0417897283686644,-0.239790636745073,0.132869640263833,-0.022912430204823,0.581398988313748,0.688629418327694
"269","T5a",0.369380351260398,0.774953489790436,0.980711100577096,0.521529997010033,0.173300416302923,0.109379078754155,0.0858544791176322,-0.0894904307115254,-0.0895800207667481,-0.0547298018760241,-0.215518960816341,0.0134064444886079,-0.306735323865913,-0.37906643613661
"270","T2b",-0.298870368758829,-0.548198857240926,-1.06229450597922,-0.476779889680726,-0.0379890113756329,-0.125578312386477,-0.174048600988214,-0.144147240459592,0.0624032135008117,-0.0301024248884359,0.104089967068189,-0.0246495391475455,0.441118188385785,0.255059925407712
"271","T5a",0.252177464145369,-0.0817140929733626,-0.689907121291703,0.280736636661196,0.11331151727485,0.0567092024174213,0.121106510772149,0.122462293681726,-0.17088696736319,-0.0295188304217559,0.0692269626074634,0.0375524819648563,-0.0167889101570633,0.0899074282112251
"272","T6a",0.335380223551173,0.088816035348068,0.520474677809717,0.889227798419156,0.222811617350759,0.116084918269216,0.102208233533882,0.309063820333686,-0.156988105676199,0.146833696436721,-0.0463746810949143,0.0285058638910375,-0.16286382777572,-0.0241651256567248
"273","T2a",-0.168494183445222,-0.406121346752747,-0.0709945497357831,0.0197938273780406,0.0218342846833999,-0.0921274709041758,-0.0239148581224199,-0.0853621552747884,0.0855026500338105,0.186012076627691,-0.0957840904157443,-0.0128477835247361,-0.0659395083693925,0.0695437180016746
"274","T5a",-0.0326945837218559,0.744997124404683,1.01666414223861,0.509077336886083,-0.154750660512993,-0.0108795166003788,0.0946352911495935,0.0597759769748532,0.0330495697322278,-0.179609305741497,-0.103768658818725,-0.0569178760506149,-0.107840638808261,-0.0431944747835246
"275","T2b",-0.139110981265937,-0.347775805649247,-0.109153275057377,-0.387317533094598,-0.191833499118318,0.0572286434458254,-0.0995266523793578,0.0696634053719179,0.086524959278696,-0.277664096302259,0.0282322370402787,-0.0307933987612028,0.206869633649989,0.225427068341777
"276","T7a",0.143118358544798,-0.0595847193203062,-0.455826733611745,-0.00440321227901374,-0.117847963954134,-0.0179110742339265,-0.0777767764759937,-0.0438416969067558,0.179235906795046,0.00676367583953067,-0.0666571599514941,-0.0435083744227059,0.0336946372693836,-0.0259847586820862
"277","T5b",-0.0142668403809175,0.833391729745468,0.060298418838252,-0.606802469187748,-0.156131689925701,-0.00560878245423417,-0.188103374554953,-0.0137464654293264,0.162183500782134,0.0339688601391003,0.0550249471699941,-0.0410944617499397,-0.386799457527703,-0.212398414550143
"278","T2b",0.0351211567617929,-0.121487732729421,0.360830581064834,0.141939836398731,0.0748836288841151,0.0912370844636383,0.179996396849039,0.187210516139619,0.284893786908327,-0.0821977565102599,-0.0637318786101822,-0.0794740685092474,0.154272711634061,0.262463309995045
"279","T8b",0.143476497054262,0.00518784442073403,0.683375240824495,0.727669546029714,0.319726550396963,0.0624061110114791,0.264732859964448,0.230819675093212,-0.112660748318345,0.0878906757040879,-0.0264400046368537,0.0369440482970257,-0.526825677720303,-0.710018883936657
"280","T5b",-0.0140220414104665,-1.29044586946669,-1.41819489898201,-0.0371173523884123,-0.0935619174028212,-0.131587431621024,-0.0308857622463171,0.003113569525732,-0.0910600755024116,-0.0872434875089666,-0.0173344503077566,-0.0111053297003882,-0.0530124412404342,-0.259620914573356
"281","T8b",0.00181661321124033,-0.130089455791569,-0.481606807348823,0.0826566519821416,-0.0191158436054066,0.071157890317875,-0.0500936446881333,0.223960732125904,-0.314188814487111,-0.167056764145636,0.104945315480991,0.0618855752702022,-0.126466238788932,-0.114659614926508
"282","T6a",0.160872622674898,0.39282781378383,0.363538860009726,0.751715771184702,0.146661820178879,0.0763488120136849,0.147388079561274,0.0142689537209636,0.151545462763675,0.217144466392537,-0.0878063543058654,0.0162995753584966,-0.380442479879503,-0.0353703335279908
"283","T7a",-0.0439786246436,0.247087970584334,0.28403477952617,-0.532538016428914,-0.150790076635728,-0.0602596172508179,-0.124756479057652,-0.115703922424929,0.114254740686636,0.18206518950725,-0.0933213197763198,-0.0335674083283185,-0.328870342238377,-0.333006946945261
"284","T7b",0.3152511490584,0.753198752564866,0.393932922452998,0.303634480700624,0.195018692952276,0.322166303268946,0.308533781002257,0.117626656491147,-0.05286229377641,0.0276976568367528,0.0835309279193357,0.0751164479902987,-0.0173037938825282,-0.0126205662940641
"285","T3b",-0.0158359459656144,0.498286582841437,0.412710181842713,0.964687451085655,0.196039853389907,0.296688208007649,0.362094881555356,0.150334794537339,-0.387656530345223,-0.000271337131226779,0.215737709404112,0.103279079405769,0.159849812262824,0.0373910394559508
"286","T7b",-0.120051871802352,0.768850166683027,-0.0380906049573112,-0.374807194818182,0.0177657741749759,0.0136008743715517,-0.102465667606207,-0.153034932867011,0.0149113214123258,0.0423801439511921,0.0882351362005691,-0.0299628729763758,0.284636722722846,0.0418755189720392
"287","T4a",-0.376892415092614,-0.810539771833613,-0.606134775261741,-0.348868931264265,-0.186387083942823,-0.1362044535773,-0.163748773272568,0.000274498421006783,0.0955976207804959,-0.143605468512389,0.0223446480929263,-0.0362907932570533,0.293258261735488,0.191832324657679
"288","T5a",-0.109329196104685,-0.246940912367653,0.0447710856832906,-0.261249290272249,-0.0813569028019358,-0.0399384148387612,-0.0843073271654455,-0.0318788736460103,-0.0822419787417379,-0.198152029548639,-0.107692724721069,-0.0122468386050922,-0.174958461820835,0.0415698581555214
"289","T8b",0.263153886329305,-0.0606526631403736,0.437627400421287,0.454792111180364,0.132816201949671,-0.0218813412458897,0.122631959282787,0.115703153582724,-0.437529834387559,0.0141834432953771,0.102956152576155,0.123901558024373,-0.309143359271128,0.177627542909804
"290","T6b",0.135525960952438,0.00661883806966787,0.483707606763438,0.643098044189439,0.0585964066515572,0.0831659796167597,0.1838715479458,0.0932870107917403,-0.264367186194084,-0.0637228853596579,0.0257459909491905,0.0663462923009607,-0.35326549589982,-0.417331218662975
"291","T3b",0.0803412332308958,-0.249945429962413,-1.19212711069975,-0.577779234775756,-0.124528740410603,-0.0942446360757569,-0.235808545778911,-0.200451070088908,-0.356544267071401,-0.0252825172093211,0.20357695452292,0.0783718795882619,0.386529168865643,-0.01369807991559
"292","T6b",0.0808516810485151,-0.203202071056716,-0.0218103282526025,0.242409020841416,-0.0228509167812931,0.0562384889254047,0.0315696578789085,0.101342106297007,0.10288830538666,0.0141148600911041,0.0153259856900143,-0.0191289668618933,0.394388238793539,0.116043697673165
"293","T5b",-0.083219143495173,-0.489729395710236,-0.165577573771179,-0.196068102708674,-0.0615304904798436,-0.0978257850683057,-0.310459820336127,-0.0912783662272678,0.0402329152068486,-0.189790876443876,0.0696048004392018,-0.056146205790402,0.319143194480511,0.140852267180646
"294","T3b",-0.19083760052605,0.334692526816134,-0.019089322250053,0.0840764417061205,0.133339337338746,-0.0255287604476424,-0.0383966065183226,-0.25381681900317,-0.014576126240847,0.0295420120321171,0.22787681668452,0.0576160596652067,-0.175368730145748,-0.0431757096245581
"295","T5b",0.126968280587026,1.17724806047863,1.76215731882622,0.725370602611222,0.0642817334249757,0.0287541301453819,0.0148265659065868,0.036979606677527,0.222008979873252,0.031050036618526,-0.114114330312819,-0.0325525422439595,-0.576360806333305,-0.136461510395887
"296","T1b",-0.093694232144296,0.233751759441619,0.220703611881163,3.86550248269828e-05,-0.10484331554079,-0.0332025633843611,-0.103201994266349,0.0402667186917119,-0.0723585121709132,-0.0560527055216503,0.0988264503511159,0.0117601766385291,-0.165099629733031,-0.0392399887837646
"297","T5b",0.306287736995299,1.38873785127257,1.54746639787379,0.371286007514314,0.0492339537624687,0.00604318618273596,0.00461928947232263,0.195929500347251,0.0367372026852378,-0.205875951000495,-0.0348019952612532,-0.00507851140980103,-0.498999640801027,-0.131506035750766
"298","T4b",-0.125278326059961,-0.264433900853225,-0.205548326349797,0.121427821896737,-0.0483808335897689,-0.0343277711968671,-0.0549022533585705,-0.0533457627325397,0.0470505341952046,0.0658252671817867,-0.00993877636581161,-0.0496524500730061,0.365081671702169,0.175102045164821
"299","T4b",-0.140184442509781,-0.130749542484299,-0.555951620333088,-0.109645061351258,-0.0739478295082182,-0.172654532584697,-0.0304152870598828,-0.254566837381913,0.314575348045303,0.0541905421280244,0.0228287105176168,-0.0668324400908578,0.0543350965931464,0.135036040553013
"300","T8a",0.249579313954008,0.205545751784502,0.561610411033253,0.797562435909632,0.134456835550741,0.0848352455341061,0.161519899327737,0.100933110327892,-0.0394700590744716,0.0744185105817735,-0.0731219801247647,0.0157118901828078,-0.574219843790177,-0.483501435229597
"301","T6a",0.0934398729777402,0.124892178105466,0.268412571498046,-0.0961377894510184,0.110530358880753,0.0868496009871714,0.046422852064682,-0.00876081478831233,-0.18455773243084,0.0659920757363041,-0.101098133236195,0.0335476095177379,-0.446749077549943,-0.215744800032524
"302","T7a",-0.0231425202975048,-0.744235812439778,-0.953064530286802,0.0802789816004881,-0.0116250621153193,0.0895887134729633,-0.0102892990571292,0.196970291152689,0.201546654533232,-0.0478004744042893,-0.0727909883326917,-0.0335422723598358,0.21211729562438,0.0249037214557453
"303","T3b",-0.350713053922858,-0.305322851898996,-0.259253617503909,-0.302786559470444,-0.030441990040766,-0.012757206835332,-0.0623077192987666,-0.0668996369335312,0.233232157528924,-0.0379037103580384,-0.00736976932241035,-0.0590396957128768,-0.0164448055518243,0.132571696706907
"304","T2b",-0.305091536853021,-1.00906183762291,-1.50308401498879,-1.00429350177291,-0.0916777336898561,-0.153850437245382,-0.232630862995972,-0.269761782889393,-0.139992174504053,0.228674894624877,0.0947591303031059,0.018477699968704,0.622463838544329,0.37030830788673
"305","T7a",0.0160039535489574,0.0294603768745098,-0.604260219481913,-0.77169660007945,-0.200370548015066,-0.168633725745188,-0.208902997841512,-0.120611062354649,0.138902657726251,0.0795320705036795,0.0794885092047179,-0.0281602440029506,0.578159611159453,0.538853235795524
"306","T1b",-0.49863222958439,-0.391148848762804,-0.499301071670825,-0.839691494623466,-0.194288703593989,-0.0535627126044436,-0.203565904417345,-0.0455279372169582,-0.0102772925582838,-0.00340283251162032,0.00143492815123269,-0.00963848126296443,0.401697009687445,0.0127736541125091
"307","T5b",0.471984816741559,-0.405070096207128,0.740993027308961,1.281374886732,0.346429073144951,0.0265380470751901,0.275902817084735,0.14415845072636,-0.371862510161411,0.0653183144277848,0.0669045761445039,0.108525389021936,-0.276756911241241,-0.0844797129791042
"308","T4b",0.0699351215990982,0.121339949771597,0.63857437805016,0.371272518582635,0.148738438795501,-0.0736970211801893,0.127545244258936,-0.00636636372994064,-0.248269116328417,-0.195958600204222,0.121396378004932,0.0624184395852476,0.30701756551125,0.16857688007241
"309","T1a",0.121147856126803,0.160122160211621,0.732043055467036,0.797120299683631,0.196741549592147,-0.0518708121575394,0.284506345604747,0.0324826995295666,-0.116291163008354,0.0452368655819543,-0.0148281817583356,0.00815873052170802,-0.118483438298156,0.0247317614060164
"310","T4a",-0.136715341258643,-0.174072441405945,-0.759847680590094,-0.160564405123376,-0.0910785060319319,-0.136290730081682,-0.195284407715265,0.0149191172524979,0.336507203137745,-0.175311466745426,0.0529695069882756,-0.0720444172663122,0.457300190750555,0.207835386903777
"311","T3a",-0.403250255583995,-0.187660352467873,-0.40364921248024,-0.602135732242278,-0.151592915479352,-0.0518311734582981,-0.0923912945705734,-0.137884829955638,0.0623523117417288,0.112831796577218,0.0143099170502264,-0.0356378084041779,0.509856419307142,0.318897713354461
"312","T5a",0.144841772606313,0.262182875156599,0.934122681032882,0.480799821899268,0.084231827878803,0.0566941891194696,0.110530804552542,0.174738478837712,-0.187992500506829,-0.0572956875080366,-0.130579632422411,0.0222715007411458,-0.144567450188377,0.0874318857123424
"313","T7b",-0.185935804833161,-0.0181757423317901,0.0590737805833192,-0.135409831829284,-0.107945168835587,0.115742378145957,-0.015245863946516,0.113997117822948,-0.111475740114323,-0.0997661694386284,0.160061554210359,0.0288272938878836,0.466309535817958,0.063549327040685
"314","T8b",0.414077587249204,-0.453399280676029,0.0488512065560424,0.410210329342863,0.12035921613954,0.171500951527749,0.116591893403538,-0.0731919774366651,-0.100996793251863,0.259377283537525,0.0022897473294567,0.0537117344571354,-0.239126400748923,-0.289670117540704
"315","T7b",0.0385470911617837,0.586471281053175,1.05094871084433,0.175952069744629,0.190921794873513,0.0981318347910914,0.0669059001131517,-0.0138746988288323,-0.0401356460433216,0.139715579714767,-0.0644989319980385,0.00948034126052969,-0.0277265246460902,-0.23306058516144
"316","T5b",0.22961996750964,0.556976249050035,0.362017731764989,0.0506050884261139,0.013053560473189,-0.0258259180873765,0.0679937448953436,0.0617038703466593,-0.0311864353078778,-0.222307753591438,0.166193510428524,0.0143028907440647,-0.212554407181342,0.0551227927507638
"317","T8b",0.118440506913568,0.0633270648398558,-0.280077453075527,0.220014625506746,0.0113406511393579,0.00985264033799411,0.101348853655312,-0.122012828470045,0.137677330570238,-0.0348823482588331,0.0196239760683595,-0.00910716101289989,0.0453249140420135,-0.152278993442651
"318","T3b",0.119436979284456,0.416011730439185,-0.302630559367665,-0.433113352192103,0.0419848219938703,-0.0727989074204723,-0.152032331826526,-0.142990563642751,0.128911429395063,0.0140912262756486,0.142029923151562,0.00646282066964927,0.434637147912748,0.316288565816596
"319","T8a",0.0570531334832434,-0.212679691074886,0.0010643783125779,-0.1191894767457,0.0214039047805758,0.135351031902753,0.00480237690665036,0.011336531825011,-0.0501973638040622,0.138898905214565,0.0981783513626309,0.0243394203811548,0.518313379199046,0.222578844012492
"320","T1a",-0.147309632601814,0.0107229052801699,0.389131904212659,0.404659402734409,0.0750103850156206,0.107586927420521,-0.0704172327253152,0.145301790397576,0.0705706180146557,-0.225827632710966,0.00131742432058792,0.0062772952458289,0.0230191517843495,0.155680061120548
"321","T8a",0.0707709321584281,0.240665711886156,0.389689679390973,-0.223404423159759,0.027917691964781,0.132507186983424,0.0895132370659228,0.0198986218957761,-0.201680189196704,-0.0445369660178556,-2.95616168047713e-05,0.00904687799632553,0.508333504195199,0.160812284313273
"322","T2a",0.0937242040472818,0.333067649126008,-0.213802032306303,-0.0574937079176526,-0.00969917421456566,-0.0755120117990679,0.0417954517019999,0.117318083603388,0.0469688005365197,0.0394633455105092,-0.00382341781972606,-0.0085179443042357,0.0500485073569569,-0.217753151995782
"323","T5b",0.260536726174297,1.12370228658429,0.990751039671392,0.115325650779476,-0.00931813970476209,0.0368488989704668,0.0595802727928284,0.113312960555238,-0.0643962743340369,-0.0918802413900532,0.0291529450430225,0.0261704447824355,-0.15191972157586,-0.0933563047135144
"324","T2a",-0.173781520128858,-0.167253537505582,-0.967252988665822,-1.10225344971409,-0.169351058821434,-0.191573573704922,-0.124794304443119,-0.187434934733055,0.407234491097542,0.10794505588104,0.0737124416822137,-0.0808910843765226,0.917902127018626,0.601404807706737
"325","T6b",0.312890067547914,0.308183770989461,0.964987063981887,0.881803490162955,0.248837923024505,0.107175162629217,0.156835361139177,0.193002330542581,-0.0566670106842609,-0.0875510982878974,-0.0605167920269382,0.0253510897469575,-1.25192753574331,-0.437638743391635
"326","T7b",0.0391413404041225,0.517313539352954,0.0390261249553082,-0.262795315489232,-0.0699080213343215,0.0829869678902788,-0.0292158495580501,-0.024068515263823,0.0806412078131519,0.0286652383927688,0.0131260705946628,-0.0172040972294214,0.0134704106298214,0.12401776640925
"327","T4a",-0.51632660248427,-0.589918471110902,-1.11176002536163,-0.736577678557887,-0.185618952626988,-0.171056261231222,-0.149551917786696,-0.18647128447885,0.132074244003387,-0.147920229677658,0.0201743924003068,-0.0348089722287538,0.45725588807679,-0.0427596328061575
"328","T2a",-0.22687978298841,0.0592332246898057,-0.756478089178412,-0.72394486595389,-0.105528064886308,-0.224230610440778,-0.211384699176912,-0.014129281529379,0.341359829410615,0.042057295941869,-0.0620085026559909,-0.0602472381199011,0.738326667625811,0.462826225622279
"329","T3b",-0.157158921052405,-0.208773523447782,-0.144180752829641,0.531571575771239,0.186074823750131,0.139090826014564,0.170437008202225,0.00588968346856661,-0.106312819899195,-0.00553915248451304,0.0917996636875246,0.0678020984865544,-0.37177724994289,-0.0827661914039604
"330","T2b",-0.392931682582112,-0.69424124849998,-0.617856037693827,-0.206637672522774,-0.0939970791669879,-0.0668834816261571,-0.0892816656660384,-0.0917083458892827,-0.010667516134037,0.0908039674304973,0.085000652227645,-0.0109201621767253,-0.143983950188385,-0.123580112878501
"331","T8a",0.488626799651571,0.32240574658795,0.473413657481337,0.30146106249547,0.220871638803219,0.0694875047191218,0.0988099098293307,0.142416195246068,-0.321878676563995,0.256420292413594,-0.0494672381406364,0.0819558176557664,0.0867226671100542,0.0875754584372044
"332","T4a",-0.278904335092833,-0.42641004237821,-0.873430338343743,0.385036918544624,-0.151349533292636,-0.223943824238718,-0.0337358207308638,0.0906581805466909,0.0698604591261436,0.395003962722704,0.013057536249863,-0.00974158686824339,0.586985491725178,0.381828906967835
"333","T7b",-0.15698962014747,-0.290327378362947,-0.469640062443509,-0.507282124850105,-0.168234786124581,-0.147487886427393,-0.229232930289038,-0.195288315558014,-0.0104022278277693,0.181536252310886,0.10442783872671,0.0117897913343432,0.462223378981932,0.218682628721715
"334","T6a",0.0995120961796786,0.232343053942821,0.269313883165025,-0.0282442031799979,0.0679910503079441,-0.134737023746698,-0.0986393294090702,0.1430006534678,0.0233691615841158,-0.0956960804023147,-0.124119001047898,-0.0276035997491904,-0.35654674128899,-0.157653912187528
