"Date","Height","series_id","gap","gap_center"
"2016-12-06 14:00:00",268.61,"temp",268.61,268.61
"2016-12-06 15:00:00",268.62,"temp",268.62,268.62
"2016-12-06 16:00:00",268.4,"temp",268.410712267329,268.4
"2016-12-06 17:00:00",267.96,"temp",268.205555872061,267.96
"2016-12-06 18:00:00",267.89,"temp",268.004506991812,267.89
"2016-12-06 19:00:00",267.6,"temp",267.807541804195,267.6
"2016-12-06 20:00:00",267.6,"temp",267.614636486828,267.6
"2016-12-06 21:00:00",266.42,"temp",267.425767217324,266.42
"2016-12-06 22:00:00",266.35,"temp",267.240910173301,266.35
"2016-12-06 23:00:00",266.22,"temp",267.060041532373,266.22
"2016-12-07 00:00:00",266.08,"temp",266.883137472156,266.08
"2016-12-07 01:00:00",266.02,"temp",266.710174170265,266.02
"2016-12-07 02:00:00",265.69,"temp",266.541127804316,265.69
"2016-12-07 03:00:00",265.35,"temp",266.375974551923,265.35
"2016-12-07 04:00:00",265.15,"temp",266.214690590703,265.15
"2016-12-07 05:00:00",264.95,"temp",266.057252098272,264.95
"2016-12-07 06:00:00",265.085,"temp",265.903635252243,265.085
"2016-12-07 07:00:00",265.22,"temp",265.753816230234,265.22
"2016-12-07 08:00:00",265.15,"temp",265.607771209858,265.15
"2016-12-07 09:00:00",264.84,"temp",265.465476368733,264.84
"2016-12-07 10:00:00",265.28,"temp",265.326907884473,265.28
"2016-12-07 11:00:00",266.15,"temp",265.192041934693,266.15
"2016-12-07 12:00:00",266.305,"temp",265.06085469701,266.305
"2016-12-07 13:00:00",266.46,"temp",264.933322349038,266.46
"2016-12-07 14:00:00",266.42,"temp",264.809421068393,266.42
"2016-12-07 15:00:00",266.58,"temp",264.689127032691,266.58
"2016-12-07 16:00:00",266.03,"temp",264.572416419547,266.03
"2016-12-07 17:00:00",265.75,"temp",264.459265406576,265.75
"2016-12-07 18:00:00",265.34,"temp",264.349650171393,265.34
"2016-12-07 19:00:00",264.89,"temp",264.243546891616,264.89
"2016-12-07 20:00:00",264.75,"temp",264.140931744857,264.75
"2016-12-07 21:00:00",264.75,"temp",264.041780908734,264.75
"2016-12-07 22:00:00",264.68,"temp",263.946070560862,264.68
"2016-12-07 23:00:00",264.62,"temp",263.853776878855,264.62
"2016-12-08 00:00:00",264.62,"temp",263.764876040331,264.62
"2016-12-08 01:00:00",264.62,"temp",263.679344222903,264.62
"2016-12-08 02:00:00",264.61,"temp",263.597157604187,264.61
"2016-12-08 03:00:00",264.93,"temp",263.518292361799,264.93
"2016-12-08 04:00:00",265.21,"temp",263.442724673355,265.21
"2016-12-08 05:00:00",265.48,"temp",263.37043071647,265.48
"2016-12-08 06:00:00",265.62,"temp",263.301386668758,265.62
"2016-12-08 07:00:00",265.88,"temp",263.235568707836,265.88
"2016-12-08 08:00:00",266.08,"temp",263.17295301132,266.08
"2016-12-08 09:00:00",266.4,"temp",263.113515756824,266.4
"2016-12-08 10:00:00",267.52,"temp",263.057233121964,267.52
"2016-12-08 11:00:00",268.35,"temp",263.004081284355,268.35
"2016-12-08 12:00:00",268.65,"temp",262.954036421613,268.65
"2016-12-08 13:00:00",268.94,"temp",262.907074711354,268.94
"2016-12-08 14:00:00",268.88,"temp",262.863172331192,268.88
"2016-12-08 15:00:00",268.49,"temp",262.822305458744,268.49
"2016-12-08 16:00:00",268.02,"temp",262.784450271624,268.02
"2016-12-08 17:00:00",267.65,"temp",262.749582947449,267.65
"2016-12-08 18:00:00",267.4,"temp",262.717679663833,267.4
"2016-12-08 19:00:00",267.15,"temp",262.688716598392,267.15
"2016-12-08 20:00:00",266.95,"temp",262.662669928741,266.95
"2016-12-08 21:00:00",266.22,"temp",262.639515832497,266.22
"2016-12-08 22:00:00",265.65,"temp",262.619230487274,265.65
"2016-12-08 23:00:00",265.47,"temp",262.601790070688,265.47
"2016-12-09 00:00:00",264.97,"temp",262.587170760354,264.97
"2016-12-09 01:00:00",264.28,"temp",262.575348733887,264.28
"2016-12-09 02:00:00",263.71,"temp",262.566300168904,263.71
"2016-12-09 03:00:00",263.34,"temp",262.56000124302,263.34
"2016-12-09 04:00:00",263.21,"temp",262.55642813385,263.21
"2016-12-09 05:00:00",263.55,"temp",262.555557019009,263.55
"2016-12-09 06:00:00",263.28,"temp",262.557364076113,263.28
"2016-12-09 07:00:00",263.09,"temp",262.561825482778,263.09
"2016-12-09 08:00:00",262.75,"temp",262.568917416618,262.75
"2016-12-09 09:00:00",262.27,"temp",262.57861605525,262.27
"2016-12-09 10:00:00",262.97,"temp",262.590897576288,262.97
"2016-12-09 11:00:00",263.88,"temp",262.605738157349,263.88
"2016-12-09 12:00:00",264.68,"temp",262.623113976047,264.68
"2016-12-09 13:00:00",264.95,"temp",262.643001209999,264.95
"2016-12-09 14:00:00",265.08,"temp",262.665376036819,265.08
"2016-12-09 15:00:00",265.15,"temp",262.690214634123,265.15
"2016-12-09 16:00:00",264.72,"temp",262.717493179527,264.72
"2016-12-09 17:00:00",264.22,"temp",262.747187850645,264.22
"2016-12-09 18:00:00",263.75,"temp",262.779274825094,263.75
"2016-12-09 19:00:00",263.49,"temp",262.813730280489,263.49
"2016-12-09 20:00:00",262.82,"temp",262.850530394445,262.82
"2016-12-09 21:00:00",262.42,"temp",262.889651344578,262.42
"2016-12-09 22:00:00",261.78,"temp",262.931069308502,261.78
"2016-12-09 23:00:00",261.34,"temp",262.974760463835,261.34
"2016-12-10 00:00:00",261.43,"temp",263.02070098819,261.43
"2016-12-10 01:00:00",260.34,"temp",263.068867059184,260.34
"2016-12-10 02:00:00",259.65,"temp",263.119234854432,259.65
"2016-12-10 03:00:00",259.29,"temp",263.17178055155,259.29
"2016-12-10 04:00:00",258.75,"temp",263.226480328152,258.75
"2016-12-10 05:00:00",258.09,"temp",263.283310361854,258.09
"2016-12-10 06:00:00",257.44,"temp",263.342246830273,257.44
"2016-12-10 07:00:00",257.28,"temp",263.403265911022,257.28
"2016-12-10 08:00:00",257.22,"temp",263.466343781718,257.22
"2016-12-10 09:00:00",257.88,"temp",263.531456619976,257.88
"2016-12-10 10:00:00",258.53,"temp",263.598580603412,258.53
"2016-12-10 11:00:00",259.42,"temp",263.667691909641,259.42
"2016-12-10 12:00:00",260.35,"temp",263.738766716278,260.35
"2016-12-10 13:00:00",261.27,"temp",263.811781200939,261.27
"2016-12-10 14:00:00",261.65,"temp",263.886711541239,261.65
"2016-12-10 15:00:00",261.88,"temp",263.963533914794,261.88
"2016-12-10 16:00:00",261.88,"temp",264.04222449922,261.88
"2016-12-10 17:00:00",261.68,"temp",264.122759472131,261.68
"2016-12-10 18:00:00",261.88,"temp",264.205115011143,261.88
"2016-12-10 19:00:00",262.02,"temp",264.289267293872,262.02
"2016-12-10 20:00:00",262.28,"temp",264.375192497933,262.28
"2016-12-10 21:00:00",262.42,"temp",264.462866800941,262.42
"2016-12-10 22:00:00",262.35,"temp",264.552266380512,262.35
"2016-12-10 23:00:00",262.65,"temp",264.643367414262,262.65
"2016-12-11 00:00:00",263.02,"temp",264.736146079806,263.02
"2016-12-11 01:00:00",263.4,"temp",264.830578554758,263.4
"2016-12-11 02:00:00",263.46,"temp",264.926641016736,263.46
"2016-12-11 03:00:00",263.71,"temp",265.024309643353,263.71
"2016-12-11 04:00:00",264.08,"temp",265.123560612227,264.08
"2016-12-11 05:00:00",264.22,"temp",265.224370100971,264.22
"2016-12-11 06:00:00",264.28,"temp",265.326714287202,264.28
"2016-12-11 07:00:00",264.55,"temp",265.430569348535,264.55
"2016-12-11 08:00:00",264.62,"temp",265.535911462585,264.62
"2016-12-11 09:00:00",264.58,"temp",265.642716806968,264.58
"2016-12-11 10:00:00",265.22,"temp",265.7509615593,265.22
"2016-12-11 11:00:00",265.88,"temp",265.860621897195,265.88
"2016-12-11 12:00:00",266.08,"temp",265.971673998269,266.08
"2016-12-11 13:00:00",266.58,"temp",266.084094040138,266.58
"2016-12-11 14:00:00",266.68,"temp",266.197858200418,266.68
"2016-12-11 15:00:00",266.68,"temp",266.312942656722,266.68
"2016-12-11 16:00:00",266.62,"temp",266.429323586668,266.62
"2016-12-11 17:00:00",266.28,"temp",266.54697716787,266.28
"2016-12-11 18:00:00",265.96,"temp",266.665879577945,265.96
"2016-12-11 19:00:00",265.78,"temp",266.786006994506,265.78
"2016-12-11 20:00:00",265.22,"temp",266.90733559517,265.22
"2016-12-11 21:00:00",263.96,"temp",267.029841557553,263.96
"2016-12-11 22:00:00",263.68,"temp",267.153501059269,263.68
"2016-12-11 23:00:00",262.75,"temp",267.278290277935,262.75
"2016-12-12 00:00:00",261.84,"temp",267.404185391165,261.84
"2016-12-12 01:00:00",261.46,"temp",267.531162576575,261.46
"2016-12-12 02:00:00",260.72,"temp",267.65919801178,260.72
"2016-12-12 03:00:00",259.28,"temp",267.788267874397,259.28
"2016-12-12 04:00:00",258.53,"temp",267.91834834204,258.53
"2016-12-12 05:00:00",257.78,"temp",268.049415592324,257.78
"2016-12-12 06:00:00",257.08,"temp",268.181445802866,257.08
"2016-12-12 07:00:00",256.59,"temp",268.314415151281,256.59
"2016-12-12 08:00:00",256.15,"temp",268.448299815184,256.15
"2016-12-12 09:00:00",255.95,"temp",268.583075972191,255.95
"2016-12-12 10:00:00",255.71,"temp",268.718719799916,255.71
"2016-12-12 11:00:00",256.33,"temp",268.855207475977,256.33
"2016-12-12 12:00:00",257.33,"temp",268.992515177987,257.33
"2016-12-12 13:00:00",258.08,"temp",269.130619083563,258.08
"2016-12-12 14:00:00",258.96,"temp",269.269495370319,258.96
"2016-12-12 15:00:00",259.59,"temp",269.409120215872,259.59
"2016-12-12 16:00:00",259.62,"temp",269.549469797837,259.62
"2016-12-12 17:00:00",259.59,"temp",269.690520293829,259.59
"2016-12-12 18:00:00",259.28,"temp",269.832247881463,259.28
"2016-12-12 19:00:00",258.71,"temp",269.974628738356,258.71
"2016-12-12 20:00:00",258.03,"temp",270.117639042122,258.03
"2016-12-12 21:00:00",257.48,"temp",270.261254970377,257.48
"2016-12-12 22:00:00",256.9,"temp",270.405452700737,256.9
"2016-12-12 23:00:00",256.15,"temp",270.550208410817,256.15
"2016-12-13 00:00:00",255.78,"temp",270.695498278232,255.78
"2016-12-13 01:00:00",255.03,"temp",270.841298480598,255.03
"2016-12-13 02:00:00",254.15,"temp",270.98758519553,254.15
"2016-12-13 03:00:00",253.28,"temp",271.134334600644,253.28
"2016-12-13 04:00:00",252.47,"temp",271.281522873555,252.47
"2016-12-13 05:00:00",251.72,"temp",271.429126191879,251.72
"2016-12-13 06:00:00",251.15,"temp",271.577120733231,251.15
"2016-12-13 07:00:00",251.09,"temp",271.725482675226,251.09
"2016-12-13 08:00:00",251.08,"temp",271.87418819548,251.08
"2016-12-13 09:00:00",251.82,"temp",272.023213471609,251.82
"2016-12-13 10:00:00",253.88,"temp",272.172534681227,253.88
"2016-12-13 11:00:00",255.71,"temp",272.322128001951,255.71
"2016-12-13 12:00:00",257.77,"temp",272.471969611396,257.77
"2016-12-13 13:00:00",259.22,"temp",272.622035687176,259.22
"2016-12-13 14:00:00",259.55,"temp",272.772302406909,259.55
"2016-12-13 15:00:00",259.69,"temp",272.922745948209,259.69
"2016-12-13 16:00:00",258.205,"temp",273.073342488691,258.205
"2016-12-13 17:00:00",254.917,"temp",273.224068205971,254.917
"2016-12-13 18:00:00",254.917,"temp",273.374899277664,254.917
"2016-12-13 19:00:00",254.917,"temp",273.525811881387,254.917
"2016-12-13 20:00:00",257.96,"temp",273.676782194754,257.96
"2016-12-13 21:00:00",258.88,"temp",273.82778639538,258.88
"2016-12-13 22:00:00",260.02,"temp",273.978800660882,260.02
"2016-12-13 23:00:00",260.42,"temp",274.129801168875,260.42
"2016-12-14 00:00:00",260.75,"temp",274.280764096973,260.75
"2016-12-14 01:00:00",260.59,"temp",274.431665622794,260.59
"2016-12-14 02:00:00",260.42,"temp",274.582481923951,260.42
"2016-12-14 03:00:00",260.34,"temp",274.733189178061,260.34
"2016-12-14 04:00:00",260.21,"temp",274.883763562739,260.21
"2016-12-14 05:00:00",260.09,"temp",275.0341812556,260.09
"2016-12-14 06:00:00",259.82,"temp",275.18441843426,259.82
"2016-12-14 07:00:00",259.15,"temp",275.334451276334,259.15
"2016-12-14 08:00:00",258.29,"temp",275.484255959438,258.29
"2016-12-14 09:00:00",257.65,"temp",275.633808661187,257.65
"2016-12-14 10:00:00",257.59,"temp",275.783085559197,257.59
"2016-12-14 11:00:00",257.29,"temp",275.932062831083,257.29
"2016-12-14 12:00:00",257.55,"temp",276.080716654461,257.55
"2016-12-14 13:00:00",258.08,"temp",276.229023206945,258.08
"2016-12-14 14:00:00",258.15,"temp",276.376958666152,258.15
"2016-12-14 15:00:00",258.35,"temp",276.524499209697,258.35
"2016-12-14 16:00:00",257.62,"temp",276.671621015195,257.62
"2016-12-14 17:00:00",256.89,"temp",276.818300260262,256.89
"2016-12-14 18:00:00",256.15,"temp",276.964513122513,256.15
"2016-12-14 19:00:00",255.68,"temp",277.110235779564,255.68
"2016-12-14 20:00:00",255.28,"temp",277.25544440903,255.28
"2016-12-14 21:00:00",255.22,"temp",277.400115188526,255.22
"2016-12-14 22:00:00",254.72,"temp",277.544224295669,254.72
"2016-12-14 23:00:00",254.34,"temp",277.687747908073,254.34
"2016-12-15 00:00:00",253.84,"temp",277.830662203353,253.84
"2016-12-15 01:00:00",253.42,"temp",277.972943359127,253.42
"2016-12-15 02:00:00",252.53,"temp",278.114567553008,252.53
"2016-12-15 03:00:00",252.08,"temp",278.255510962612,252.08
"2016-12-15 04:00:00",251.46,"temp",278.395749765555,251.46
"2016-12-15 05:00:00",251.21,"temp",278.535260139452,251.21
"2016-12-15 06:00:00",250.88,"temp",278.674018261919,250.88
"2016-12-15 07:00:00",250.48,"temp",278.812000310571,250.48
"2016-12-15 08:00:00",250.02,"temp",278.949182463023,250.02
"2016-12-15 09:00:00",250.15,"temp",279.085540896892,250.15
"2016-12-15 10:00:00",251.72,"temp",279.221051789792,251.72
"2016-12-15 11:00:00",253.29,"temp",279.355691319338,253.29
"2016-12-15 12:00:00",254.93,"temp",279.489435663147,254.93
"2016-12-15 13:00:00",256.42,"temp",279.622260998834,256.42
"2016-12-15 14:00:00",256.48,"temp",279.754143504014,256.48
"2016-12-15 15:00:00",256.09,"temp",279.885059356302,256.09
"2016-12-15 16:00:00",255.58,"temp",280.014984733315,255.58
"2016-12-15 17:00:00",255.61,"temp",280.143895812667,255.61
"2016-12-15 18:00:00",255.61,"temp",280.271768771974,255.61
"2016-12-15 19:00:00",255.82,"temp",280.398579788852,255.82
"2016-12-15 20:00:00",255.95,"temp",280.524305040915,255.95
"2016-12-15 21:00:00",256.22,"temp",280.64892070578,256.22
"2016-12-15 22:00:00",256.68,"temp",280.772402961062,256.68
"2016-12-15 23:00:00",257.07,"temp",280.894727984376,257.07
"2016-12-16 00:00:00",257.29,"temp",281.015871953337,257.29
"2016-12-16 01:00:00",257.69,"temp",281.135811045562,257.69
"2016-12-16 02:00:00",258.36,"temp",281.254521438665,258.36
"2016-12-16 03:00:00",259.08,"temp",281.371979310263,259.08
"2016-12-16 04:00:00",259.28,"temp",281.48816083797,259.28
"2016-12-16 05:00:00",259.35,"temp",281.603042199401,259.35
"2016-12-16 06:00:00",259.42,"temp",281.716599572173,259.42
"2016-12-16 07:00:00",259.72,"temp",281.828809133902,259.72
"2016-12-16 08:00:00",259.79,"temp",281.939647062201,259.79
"2016-12-16 09:00:00",260.65,"temp",282.049089534687,260.65
"2016-12-16 10:00:00",260.79,"temp",282.157112728975,260.79
"2016-12-16 11:00:00",261.4,"temp",282.263692822681,261.4
"2016-12-16 12:00:00",261.61,"temp",282.36880599342,261.61
"2016-12-16 13:00:00",262.02,"temp",282.472428418807,262.02
"2016-12-16 14:00:00",262.055,"temp",282.574536276459,262.055
"2016-12-16 15:00:00",262.09,"temp",282.675105743989,262.09
"2016-12-16 16:00:00",262.01,"temp",282.774112999015,262.01
"2016-12-16 17:00:00",261.75,"temp",282.871534219151,261.75
"2016-12-16 18:00:00",261.72,"temp",282.967345582013,261.72
"2016-12-16 19:00:00",261.62,"temp",283.061523265216,261.62
"2016-12-16 20:00:00",261.72,"temp",283.154043446376,261.72
"2016-12-16 21:00:00",261.67,"temp",283.244882303107,261.67
"2016-12-16 22:00:00",261.62,"temp",283.334016013027,261.62
"2016-12-16 23:00:00",261.82,"temp",283.421420753749,261.82
"2016-12-17 00:00:00",261.79,"temp",283.50707270289,261.79
"2016-12-17 01:00:00",261.72,"temp",283.590948038065,261.72
"2016-12-17 02:00:00",261.8,"temp",283.673022936889,261.8
"2016-12-17 03:00:00",261.08,"temp",283.753273576978,261.08
"2016-12-17 04:00:00",260.65,"temp",283.831676135947,260.65
"2016-12-17 05:00:00",259.75,"temp",283.908206791412,259.75
"2016-12-17 06:00:00",259.37,"temp",283.982841720988,259.37
"2016-12-17 07:00:00",258.51,"temp",284.055557102291,258.51
"2016-12-17 08:00:00",257.95,"temp",284.126329112935,257.95
"2016-12-17 09:00:00",257.75,"temp",284.195133930538,257.75
"2016-12-17 10:00:00",257.89,"temp",284.261947732713,257.89
"2016-12-17 11:00:00",257.96,"temp",284.326746697076,257.96
"2016-12-17 12:00:00",258.09,"temp",284.389507001244,258.09
"2016-12-17 13:00:00",258.22,"temp",284.45020482283,258.22
"2016-12-17 14:00:00",258.02,"temp",284.508816339452,258.02
"2016-12-17 15:00:00",257.59,"temp",284.565317728724,257.59
"2016-12-17 16:00:00",257.02,"temp",284.619685168261,257.02
"2016-12-17 17:00:00",255.75,"temp",284.671894835679,255.75
"2016-12-17 18:00:00",254.71,"temp",284.721922908594,254.71
"2016-12-17 19:00:00",254.29,"temp",284.769745564621,254.29
"2016-12-17 20:00:00",253.16,"temp",284.815338981376,253.16
"2016-12-17 21:00:00",251.76,"temp",284.858679336473,251.76
"2016-12-17 22:00:00",250.84,"temp",284.899742807528,250.84
"2016-12-17 23:00:00",249.59,"temp",284.938505572158,249.59
"2016-12-18 00:00:00",248.84,"temp",284.974943807977,248.84
"2016-12-18 01:00:00",248.22,"temp",285.0090336926,248.22
"2016-12-18 02:00:00",247.29,"temp",285.040751403643,247.29
"2016-12-18 03:00:00",246.6,"temp",285.070073118722,246.6
"2016-12-18 04:00:00",245.62,"temp",285.096975015452,245.62
"2016-12-18 05:00:00",244.89,"temp",285.121433271449,244.89
"2016-12-18 06:00:00",244.22,"temp",285.143424064327,244.22
"2016-12-18 07:00:00",243.62,"temp",285.162923571703,243.62
"2016-12-18 08:00:00",243.39,"temp",285.179907971192,243.39
"2016-12-18 09:00:00",245.065,"temp",285.194353440409,245.065
"2016-12-18 10:00:00",246.74,"temp",285.20623615697,246.74
"2016-12-18 11:00:00",248.86,"temp",285.21553229849,248.86
"2016-12-18 12:00:00",250.48,"temp",285.222218042584,250.48
"2016-12-18 13:00:00",250.995,"temp",285.226269566869,250.995
"2016-12-18 14:00:00",251.51,"temp",285.227663048959,251.51
"2016-12-18 15:00:00",251.36,"temp",285.22637466647,251.36
"2016-12-18 16:00:00",251.15,"temp",285.222380597017,251.15
"2016-12-18 17:00:00",250.08,"temp",285.215657018217,250.08
"2016-12-18 18:00:00",250.15,"temp",285.206180107683,250.15
"2016-12-18 19:00:00",250.22,"temp",285.193926043033,250.22
"2016-12-18 20:00:00",250.65,"temp",285.17887100188,250.65
"2016-12-18 21:00:00",251.74,"temp",285.160991161842,251.74
"2016-12-18 22:00:00",253.14,"temp",285.140262700532,253.14
"2016-12-18 23:00:00",253.93,"temp",285.116661795567,253.93
"2016-12-19 00:00:00",254.22,"temp",285.090164624562,254.22
"2016-12-19 01:00:00",254.72,"temp",285.060747365132,254.72
"2016-12-19 02:00:00",255.37,"temp",285.028386194894,255.37
"2016-12-19 03:00:00",257.07,"temp",284.993057291461,257.07
"2016-12-19 04:00:00",257.93,"temp",284.954736832451,257.93
"2016-12-19 05:00:00",258.67,"temp",284.913400995478,258.67
"2016-12-19 06:00:00",260.14,"temp",284.869025958157,260.14
"2016-12-19 07:00:00",260.72,"temp",284.821587898105,260.72
"2016-12-19 08:00:00",261.15,"temp",284.771062992936,261.15
"2016-12-19 09:00:00",261.22,"temp",284.717427420266,261.22
"2016-12-19 10:00:00",262.36,"temp",284.660657357711,262.36
"2016-12-19 11:00:00",265.14,"temp",284.600728982886,265.14
"2016-12-19 12:00:00",266.15,"temp",284.537618473406,266.15
"2016-12-19 13:00:00",266.88,"temp",284.471302006887,266.88
"2016-12-19 14:00:00",267.21,"temp",284.401755760944,267.21
"2016-12-19 15:00:00",267.48,"temp",284.328955913193,267.48
"2016-12-19 16:00:00",266.55,"temp",284.252878641249,266.55
"2016-12-19 17:00:00",266.02,"temp",284.173500122728,266.02
"2016-12-19 18:00:00",265.79,"temp",284.090796535245,265.79
"2016-12-19 19:00:00",266.88,"temp",284.004744056415,266.88
"2016-12-19 20:00:00",266.93,"temp",283.915318863855,266.93
"2016-12-19 21:00:00",268.14,"temp",283.822497135179,268.14
"2016-12-19 22:00:00",268.48,"temp",283.726255048002,268.48
"2016-12-19 23:00:00",268.75,"temp",283.626568779941,268.75
"2016-12-20 00:00:00",269.21,"temp",283.523414508611,269.21
"2016-12-20 01:00:00",269.4,"temp",283.416768411627,269.4
"2016-12-20 02:00:00",270.22,"temp",283.306606666605,270.22
"2016-12-20 03:00:00",270.27,"temp",283.19290545116,270.27
"2016-12-20 04:00:00",270.61,"temp",283.075640942908,270.61
"2016-12-20 05:00:00",271.15,"temp",282.954789319463,271.15
"2016-12-20 06:00:00",272.61,"temp",282.830326758442,272.61
"2016-12-20 07:00:00",273.29,"temp",282.70222943746,273.29
"2016-12-20 08:00:00",273.35,"temp",282.570473534132,273.35
"2016-12-20 09:00:00",274.28,"temp",282.435035226074,274.28
"2016-12-20 10:00:00",274.95,"temp",282.295890690902,274.95
"2016-12-20 11:00:00",275.34,"temp",282.15301610623,275.34
"2016-12-20 12:00:00",275.68,"temp",282.006387649674,275.68
"2016-12-20 13:00:00",275.89,"temp",281.85598149885,275.89
"2016-12-20 14:00:00",275.59,"temp",281.701773831373,275.59
"2016-12-20 15:00:00",274.82,"temp",281.543740824858,274.82
"2016-12-20 16:00:00",273.82,"temp",281.381858656922,273.82
"2016-12-20 17:00:00",272.9,"temp",281.216103505179,272.9
"2016-12-20 18:00:00",272.09,"temp",281.046451547244,272.09
"2016-12-20 19:00:00",271.95,"temp",280.872878960734,271.95
"2016-12-20 20:00:00",270.89,"temp",280.695361923264,270.89
"2016-12-20 21:00:00",270.08,"temp",280.513876612449,270.08
"2016-12-20 22:00:00",269.03,"temp",280.328399205905,269.03
"2016-12-20 23:00:00",268.46,"temp",280.138905881246,268.46
"2016-12-21 00:00:00",268.93,"temp",279.94537281609,268.93
"2016-12-21 01:00:00",268.34,"temp",279.74777618805,268.34
"2016-12-21 02:00:00",268.28,"temp",279.546092174743,268.28
"2016-12-21 03:00:00",269.58,"temp",279.340296953783,269.58
"2016-12-21 04:00:00",270.08,"temp",279.130366702787,270.08
"2016-12-21 05:00:00",270.87,"temp",278.91627759937,270.87
"2016-12-21 06:00:00",271.81,"temp",278.698005821147,271.81
"2016-12-21 07:00:00",272.74,"temp",278.475527545734,272.74
"2016-12-21 08:00:00",273.22,"temp",278.248818950746,273.22
"2016-12-21 09:00:00",273.65,"temp",278.017856213798,273.65
"2016-12-21 10:00:00",274.62,"temp",277.782615512507,274.62
"2016-12-21 11:00:00",275.43,"temp",277.543073024487,275.43
"2016-12-21 12:00:00",276.41,"temp",277.299204927354,276.41
"2016-12-21 13:00:00",277.21,"temp",277.050987398723,277.21
"2016-12-21 14:00:00",277.22,"temp",276.79839661621,277.22
"2016-12-21 15:00:00",276.75,"temp",276.541408757431,276.75
"2016-12-21 16:00:00",276.28,"temp",276.28,276.28
"2016-12-21 17:00:00",276.08,"temp",276.08,276.08
"2016-12-21 18:00:00",276.08,"temp",276.08,276.08
"2016-12-21 19:00:00",275.86,"temp",275.86,275.86
"2016-12-21 20:00:00",275.28,"temp",275.28,275.28
"2016-12-21 21:00:00",274.4,"temp",274.4,274.4
"2016-12-21 22:00:00",273.91,"temp",273.91,273.91
"2016-12-21 23:00:00",272.49,"temp",272.49,272.49
"2016-12-22 00:00:00",271.35,"temp",271.35,271.35
"2016-12-22 01:00:00",270.55,"temp",270.55,270.55
"2016-12-22 02:00:00",270.03,"temp",270.03,270.03
"2016-12-22 03:00:00",269.15,"temp",269.15,269.15
"2016-12-22 04:00:00",268.35,"temp",268.35,268.35
"2016-12-22 05:00:00",267.71,"temp",267.71,267.71
"2016-12-22 06:00:00",267.27,"temp",267.27,267.27
"2016-12-22 07:00:00",266.68,"temp",266.68,266.68
"2016-12-22 08:00:00",266.71,"temp",266.71,266.71
"2016-12-22 09:00:00",267.21,"temp",267.21,267.21
"2016-12-22 10:00:00",268.27,"temp",268.27,268.27
"2016-12-22 11:00:00",270.72,"temp",270.72,270.72
"2016-12-22 12:00:00",272.55,"temp",272.55,272.55
"2016-12-22 13:00:00",274.39,"temp",274.39,274.39
"2016-12-22 14:00:00",275.28,"temp",275.28,275.28
"2016-12-22 15:00:00",275.77,"temp",275.77,275.77
"2016-12-22 16:00:00",275.71,"temp",275.71,275.71
"2016-12-22 17:00:00",274.42,"temp",274.42,274.42
"2016-12-22 18:00:00",273.49,"temp",273.49,273.49
"2016-12-22 19:00:00",272.81,"temp",272.81,272.81
"2016-12-22 20:00:00",272.34,"temp",272.34,272.34
"2016-12-22 21:00:00",271.62,"temp",271.62,271.62
"2016-12-22 22:00:00",272.27,"temp",272.27,272.27
"2016-12-22 23:00:00",272.22,"temp",272.22,272.22
"2016-12-23 00:00:00",272.44,"temp",272.44,272.44
"2016-12-23 01:00:00",272.23,"temp",272.23,272.23
"2016-12-23 02:00:00",271.71,"temp",271.71,271.71
"2016-12-23 03:00:00",272.22,"temp",272.22,272.22
"2016-12-23 04:00:00",272.27,"temp",272.27,272.27
"2016-12-23 05:00:00",272.65,"temp",272.65,272.65
"2016-12-23 06:00:00",272.94,"temp",272.94,272.94
"2016-12-23 07:00:00",273.42,"temp",273.42,273.42
"2016-12-23 08:00:00",273.65,"temp",273.65,273.65
"2016-12-23 09:00:00",274.4,"temp",274.4,274.4
"2016-12-23 10:00:00",275.08,"temp",275.08,275.08
"2016-12-23 11:00:00",275.21,"temp",275.21,275.21
"2016-12-23 12:00:00",274.9,"temp",274.9,274.9
"2016-12-23 13:00:00",274.28,"temp",274.28,274.28
"2016-12-23 14:00:00",274.21,"temp",274.21,274.21
"2016-12-23 15:00:00",274.08,"temp",274.08,274.08
"2016-12-23 16:00:00",274.02,"temp",274.02,274.02
"2016-12-23 17:00:00",274.08,"temp",274.08,274.08
"2016-12-23 18:00:00",274.21,"temp",274.21,274.21
"2016-12-23 19:00:00",274.08,"temp",274.08,274.08
"2016-12-23 20:00:00",274.15,"temp",274.15,274.15
"2016-12-23 21:00:00",274.35,"temp",274.35,274.35
"2016-12-23 22:00:00",274.35,"temp",274.35,274.35
"2016-12-23 23:00:00",273.96,"temp",273.96,273.96
"2016-12-24 00:00:00",274.02,"temp",274.02,274.02
"2016-12-24 01:00:00",274.02,"temp",274.02,274.02
"2016-12-24 02:00:00",273.94,"temp",273.94,273.94
"2016-12-24 03:00:00",273.95,"temp",273.95,273.95
"2016-12-24 04:00:00",273.95,"temp",273.95,273.95
"2016-12-24 05:00:00",273.95,"temp",273.95,273.95
"2016-12-24 06:00:00",273.82,"temp",273.82,273.82
"2016-12-24 07:00:00",273.82,"temp",273.82,273.82
"2016-12-24 08:00:00",273.65,"temp",273.65,273.65
"2016-12-24 09:00:00",273.42,"temp",273.42,273.42
"2016-12-24 10:00:00",273.95,"temp",273.95,273.95
"2016-12-24 11:00:00",274.22,"temp",274.22,274.22
