Date,Height,U-component,V-component
2007-02-05,0.6527000000000001,-0.07780000000000001,-0.0417
2007-02-06,0.6536000000000001,-0.0833,-0.0273
2007-02-07,0.6554,-0.08750000000000001,-0.0204
2007-02-08,0.6551,-0.0814,0.0005
2007-02-09,0.6578,-0.07,0.0117
2007-02-10,0.6609,-0.06810000000000001,0.0325
2007-02-11,0.6659,-0.0635,0.051300000000000005
2007-02-12,0.6676000000000001,-0.0621,0.0712
2007-02-13,0.673,-0.0557,0.0937
2007-02-14,0.6757000000000001,-0.0738,0.0961
2007-02-15,0.6826,-0.061200000000000004,0.10020000000000001
2007-02-16,0.6852,-0.0722,0.12430000000000001
2007-02-17,0.6920000000000001,-0.0702,0.112
2007-02-18,0.6993,-0.08020000000000001,0.109
2007-02-19,0.7075,-0.0916,0.0857
2007-02-20,0.7103,-0.098,0.0845
2007-02-21,0.7140000000000001,-0.1039,0.0721
2007-02-22,0.7165,-0.1076,0.0637
2007-02-23,0.7192000000000001,-0.1217,0.060700000000000004
2007-02-24,0.7214,-0.13620000000000002,0.0591
2007-02-25,0.7233,-0.1439,0.046700000000000005
2007-02-26,0.7222000000000001,-0.15710000000000002,0.049800000000000004
2007-02-27,0.7210000000000001,-0.1748,0.0689
2007-02-28,0.7194,-0.1955,0.07200000000000001
2007-03-01,0.7213,-0.20670000000000002,0.0714
2007-03-02,0.7247,-0.22610000000000002,0.0745
2007-03-03,0.7247,-0.2417,0.08080000000000001
2007-03-04,0.728,-0.24960000000000002,0.0823
2007-03-05,0.7301000000000001,-0.25520000000000004,0.0786
2007-03-06,0.7329,-0.2873,0.0781
2007-03-07,0.7364,-0.3023,0.07880000000000001
2007-03-08,0.7381000000000001,-0.328,0.061700000000000005
2007-03-09,0.7373000000000001,-0.3541,0.058
2007-03-10,0.7359,-0.3602,0.0668
2007-03-11,0.7359,-0.381,0.060200000000000004
2007-03-12,0.738,-0.3957,0.044700000000000004
2007-03-13,0.7367,-0.41250000000000003,0.0522
2007-03-14,0.7345,-0.3894,0.0601
2007-03-15,0.7329,-0.3855,0.069
2007-03-16,0.7338,-0.36010000000000003,0.0737
2007-03-17,0.7326,-0.3443,0.059500000000000004
2007-03-18,0.7316,-0.35960000000000003,0.0463
2007-03-19,0.7302000000000001,-0.3577,0.0287
2007-03-20,0.7296,-0.3567,0.0088
2007-03-21,0.7291000000000001,-0.3528,-0.015700000000000002
2007-03-22,0.7251000000000001,-0.3509,-0.037200000000000004
2007-03-23,0.7228,-0.3663,-0.0415
2007-03-24,0.7180000000000001,-0.36150000000000004,-0.0644
2007-03-25,0.7136,-0.3703,-0.0737
2007-03-26,0.7103,-0.3816,-0.0877
2007-03-27,0.7042,-0.3819,-0.09570000000000001
2007-03-28,0.6984,-0.3839,-0.0862
2007-03-29,0.6932,-0.38580000000000003,-0.0844
2007-03-30,0.6898000000000001,-0.3874,-0.08120000000000001
2007-03-31,0.6857000000000001,-0.3925,-0.08700000000000001
2007-04-01,0.6829000000000001,-0.38420000000000004,-0.0688
2007-04-02,0.6806,-0.3771,-0.07050000000000001
2007-04-03,0.6779000000000001,-0.3684,-0.0557
2007-04-04,0.6771,-0.3435,-0.046700000000000005
2007-04-05,0.6775,-0.326,-0.0431
2007-04-06,0.6773,-0.2973,-0.036500000000000005
2007-04-07,0.6763,-0.27840000000000004,-0.0361
2007-04-08,0.6767000000000001,-0.2477,-0.031200000000000002
2007-04-09,0.6785,-0.23040000000000002,-0.038400000000000004
2007-04-10,0.6772,-0.2124,-0.0315
2007-04-11,0.6781,-0.1907,-0.0175
2007-04-12,0.6775,-0.1603,-0.0054
2007-04-13,0.6791,-0.1197,-0.0082
2007-04-14,0.6821,-0.0862,0.0054
2007-04-15,0.6836,-0.059000000000000004,0.0167
2007-04-16,0.6849000000000001,-0.030000000000000002,0.032
2007-04-17,0.6896,0.0007,0.0555
2007-04-18,0.6961,0.034,0.0548
2007-04-19,0.6997,0.0693,0.07300000000000001
2007-04-20,0.7046,0.1111,0.08940000000000001
2007-04-21,0.7125,0.13720000000000002,0.09390000000000001
2007-04-22,0.7184,0.1554,0.10540000000000001
2007-04-23,0.7236,0.1796,0.1154
2007-04-24,0.7298,0.1938,0.1202
2007-04-25,0.7361000000000001,0.2091,0.1371
2007-04-26,0.7433000000000001,0.22440000000000002,0.1466
2007-04-27,0.7511,0.2134,0.15610000000000002
2007-04-28,0.7573000000000001,0.2006,0.1762
2007-04-29,0.7645000000000001,0.2,0.19970000000000002
2007-04-30,0.7758,0.1695,0.2018
2007-05-01,0.7829,0.1501,0.21880000000000002
2007-05-02,0.7954,0.1211,0.2311
2007-05-03,0.8045,0.084,0.25170000000000003
2007-05-04,0.8161,0.052700000000000004,0.24580000000000002
2007-05-05,0.8270000000000001,0.0244,0.255
2007-05-06,0.8353,-0.007200000000000001,0.25520000000000004
2007-05-07,0.8451000000000001,-0.0408,0.24580000000000002
2007-05-08,0.8528,-0.08020000000000001,0.23270000000000002
2007-05-09,0.8607,-0.1126,0.21180000000000002
2007-05-10,0.868,-0.1512,0.189
2007-05-11,0.8728,-0.1899,0.1613
2007-05-12,0.8764000000000001,-0.2308,0.127
2007-05-13,0.8766,-0.25720000000000004,0.10060000000000001
2007-05-14,0.8745,-0.28300000000000003,0.0648
2007-05-15,0.8694000000000001,-0.3,0.0379
2007-05-16,0.8683000000000001,-0.3352,0.002
2007-05-17,0.8651000000000001,-0.37520000000000003,-0.022600000000000002
2007-05-18,0.8608,-0.3934,-0.0455
2007-05-19,0.8537,-0.4112,-0.0665
2007-05-20,0.8472000000000001,-0.43860000000000005,-0.09680000000000001
2007-05-21,0.8409000000000001,-0.46530000000000005,-0.12090000000000001
2007-05-22,0.8321000000000001,-0.5096,-0.1476
2007-05-23,0.8255,-0.527,-0.1633
2007-05-24,0.8168000000000001,-0.5304,-0.16820000000000002
2007-05-25,0.811,-0.5452,-0.1666
2007-05-26,0.8029000000000001,-0.5516,-0.1635
2007-05-27,0.7976000000000001,-0.5505,-0.1787
2007-05-28,0.7926000000000001,-0.556,-0.1817
2007-05-29,0.787,-0.549,-0.1701
2007-05-30,0.7806000000000001,-0.5305,-0.15030000000000002
2007-05-31,0.7761,-0.5077,-0.1447
2007-06-01,0.7741,-0.4858,-0.1295
2007-06-02,0.7729,-0.4631,-0.14930000000000002
2007-06-03,0.7688,-0.4359,-0.1345
2007-06-04,0.765,-0.4097,-0.11170000000000001
2007-06-05,0.7615000000000001,-0.3809,-0.0922
2007-06-06,0.7589,-0.3603,-0.093
2007-06-07,0.7553000000000001,-0.3342,-0.0792
2007-06-08,0.7521,-0.3141,-0.06760000000000001
2007-06-09,0.7485,-0.3055,-0.056400000000000006
2007-06-10,0.7431,-0.2948,-0.0539
2007-06-11,0.7395,-0.2887,-0.0413
2007-06-12,0.7357,-0.2586,-0.030000000000000002
2007-06-13,0.7339,-0.2735,-0.027
2007-06-14,0.7323000000000001,-0.26530000000000004,-0.019200000000000002
2007-06-15,0.7289,-0.2525,-0.0053
2007-06-16,0.7266,-0.2515,-0.0018000000000000002
2007-06-17,0.7252000000000001,-0.2467,-0.003
2007-06-18,0.7236,-0.2414,-0.0027
2007-06-19,0.7215,-0.22820000000000001,0.0007
2007-06-20,0.7198,-0.2134,0.0085
2007-06-21,0.7174,-0.18480000000000002,0.0126
2007-06-22,0.7173,-0.1686,0.0083
2007-06-23,0.7162000000000001,-0.1605,0.0173
2007-06-24,0.7152000000000001,-0.1457,0.015300000000000001
2007-06-25,0.7157,-0.1277,0.013000000000000001
2007-06-26,0.7168,-0.10350000000000001,0.006200000000000001
2007-06-27,0.7179,-0.09190000000000001,-0.013600000000000001
2007-06-28,0.7177,-0.063,-0.018600000000000002
2007-06-29,0.7171000000000001,-0.0371,-0.0241
2007-06-30,0.7191000000000001,-0.0238,-0.0335
2007-07-01,0.7182000000000001,-0.014400000000000001,-0.0337
2007-07-02,0.7171000000000001,-0.0173,-0.0167
2007-07-03,0.7199,-0.0064,-0.027200000000000002
2007-07-04,0.7218,-0.0044,-0.0318
2007-07-05,0.7214,-0.0051,-0.0315
2007-07-06,0.7221000000000001,-0.0035,-0.0287
2007-07-07,0.7226,-0.0159,-0.033100000000000004
2007-07-08,0.7222000000000001,-0.0146,-0.0256
2007-07-09,0.7236,-0.0187,-0.0229
2007-07-10,0.7238,-0.0261,-0.017
2007-07-11,0.7264,-0.015700000000000002,-0.0165
2007-07-12,0.7273000000000001,-0.015300000000000001,-0.0176
2007-07-13,0.7255,-0.0223,-0.030000000000000002
2007-07-14,0.7249,-0.0332,-0.027700000000000002
2007-07-15,0.7263000000000001,-0.044700000000000004,-0.0332
2007-07-16,0.7256,-0.044500000000000005,-0.0302
2007-07-17,0.7260000000000001,-0.0436,-0.0373
2007-07-18,0.7275,-0.048100000000000004,-0.0455
2007-07-19,0.728,-0.04,-0.0488
2007-07-20,0.7276,-0.038700000000000005,-0.0456
2007-07-21,0.7291000000000001,-0.0356,-0.0519
2007-07-22,0.7287,-0.028200000000000003,-0.0505
2007-07-23,0.7287,-0.016900000000000002,-0.0653
2007-07-24,0.7288,-0.0089,-0.047900000000000005
2007-07-25,0.7314,0.0043,-0.038
2007-07-26,0.7323000000000001,0.0165,-0.028900000000000002
2007-07-27,0.7361000000000001,0.0268,-0.0324
2007-07-28,0.736,0.0396,-0.0172
2007-07-29,0.7354,0.046,0.0006000000000000001
2007-07-30,0.7376,0.062,0.0178
2007-07-31,0.7402000000000001,0.0629,0.0308
2007-08-01,0.7426,0.0655,0.0238
2007-08-02,0.7434000000000001,0.0663,0.028300000000000002
2007-08-03,0.7426,0.07590000000000001,0.0358
2007-08-04,0.7426,0.0718,0.0279
2007-08-05,0.7414000000000001,0.0782,0.030100000000000002
2007-08-06,0.7417,0.0685,0.026000000000000002
2007-08-07,0.7393000000000001,0.0702,0.0247
2007-08-08,0.7369,0.0814,0.0263
2007-08-09,0.7378,0.08,0.012400000000000001
2007-08-10,0.7349,0.08070000000000001,0.0135
2007-08-11,0.7322000000000001,0.0903,0.0145
2007-08-12,0.7292000000000001,0.1023,0.007200000000000001
2007-08-13,0.7289,0.0984,-0.015700000000000002
2007-08-14,0.7258,0.09770000000000001,-0.0161
2007-08-15,0.7221000000000001,0.1072,-0.024200000000000003
2007-08-16,0.7211000000000001,0.1033,-0.0361
2007-08-17,0.7199,0.10400000000000001,-0.0409
2007-08-18,0.7153,0.10890000000000001,-0.0369
2007-08-19,0.7096,0.112,-0.0152
2007-08-20,0.7079000000000001,0.114,-0.0146
2007-08-21,0.7077,0.1305,-0.0118
2007-08-22,0.7127,0.1183,-0.0027
2007-08-23,0.7149,0.1482,-0.0088
2007-08-24,0.7160000000000001,0.1628,-0.0102
2007-08-25,0.7172000000000001,0.1807,-0.008
2007-08-26,0.7184,0.2137,-0.0172
2007-08-27,0.7202000000000001,0.24100000000000002,-0.0302
2007-08-28,0.7229,0.26830000000000004,-0.038
2007-08-29,0.7240000000000001,0.27590000000000003,-0.0402
2007-08-30,0.7271000000000001,0.3053,-0.0507
2007-08-31,0.7278,0.3099,-0.054200000000000005
2007-09-01,0.7314,0.3155,-0.0664
2007-09-02,0.735,0.33540000000000003,-0.08020000000000001
2007-09-03,0.7376,0.3267,-0.101
2007-09-04,0.7411,0.33580000000000004,-0.12440000000000001
2007-09-05,0.7452000000000001,0.3269,-0.12940000000000002
2007-09-06,0.7456,0.3325,-0.1308
2007-09-07,0.7468,0.3325,-0.1342
2007-09-08,0.749,0.3239,-0.12860000000000002
2007-09-09,0.7497,0.3286,-0.1272
2007-09-10,0.751,0.31270000000000003,-0.11220000000000001
2007-09-11,0.7522000000000001,0.31220000000000003,-0.11520000000000001
2007-09-12,0.755,0.3146,-0.11660000000000001
2007-09-13,0.7543000000000001,0.3115,-0.1111
2007-09-14,0.7554000000000001,0.3057,-0.0944
2007-09-15,0.758,0.30910000000000004,-0.08650000000000001
2007-09-16,0.7593000000000001,0.3225,-0.08900000000000001
2007-09-17,0.7596,0.328,-0.0742
2007-09-18,0.7614000000000001,0.34540000000000004,-0.0877
2007-09-19,0.7606,0.3512,-0.0893
2007-09-20,0.7577,0.38020000000000004,-0.101
2007-09-21,0.7536,0.395,-0.1126
2007-09-22,0.7521,0.40340000000000004,-0.1115
2007-09-23,0.7493000000000001,0.4222,-0.11950000000000001
2007-09-24,0.7488,0.4304,-0.1322
2007-09-25,0.7465,0.4228,-0.1489
2007-09-26,0.7428,0.42510000000000003,-0.1651
2007-09-27,0.7384000000000001,0.4309,-0.15760000000000002
2007-09-28,0.7329,0.4302,-0.1748
2007-09-29,0.728,0.43170000000000003,-0.1872
2007-09-30,0.7234,0.42650000000000005,-0.1763
2007-10-01,0.7183,0.4204,-0.1655
2007-10-02,0.7121000000000001,0.4243,-0.1753
2007-10-03,0.7029000000000001,0.4324,-0.1641
2007-10-04,0.6968000000000001,0.4441,-0.1621
2007-10-05,0.6869000000000001,0.4444,-0.14850000000000002
2007-10-06,0.679,0.4464,-0.1321
2007-10-07,0.67,0.45690000000000003,-0.1187
2007-10-08,0.6656000000000001,0.46540000000000004,-0.1087
2007-10-09,0.6588,0.48260000000000003,-0.09680000000000001
2007-10-10,0.6536000000000001,0.465,-0.10490000000000001
2007-10-11,0.6468,0.47190000000000004,-0.0775
2007-10-12,0.6437,0.47090000000000004,-0.0719
2007-10-13,0.638,0.46940000000000004,-0.061000000000000006
2007-10-14,0.6312,0.47200000000000003,-0.0492
2007-10-15,0.6256,0.4592,-0.028300000000000002
2007-10-16,0.6181,0.4536,-0.0102
2007-10-17,0.6142000000000001,0.4378,-0.0053
2007-10-18,0.6079,0.4186,0.0043
2007-10-19,0.6033000000000001,0.38730000000000003,0.011000000000000001
2007-10-20,0.5984,0.3579,0.0332
2007-10-21,0.5934,0.3377,0.039400000000000004
2007-10-22,0.5876,0.3042,0.043000000000000003
2007-10-23,0.5829,0.271,0.054900000000000004
2007-10-24,0.5806,0.2646,0.0502
2007-10-25,0.5784,0.2591,0.0522
2007-10-26,0.5763,0.2687,0.043000000000000003
2007-10-27,0.5739000000000001,0.2748,0.0514
2007-10-28,0.5686,0.2949,0.0516
2007-10-29,0.5664,0.3109,0.0419
2007-10-30,0.5653,0.32020000000000004,0.022500000000000003
2007-10-31,0.5618000000000001,0.3254,0.0135
2007-11-01,0.5578000000000001,0.33940000000000003,0.011300000000000001
2007-11-02,0.5535,0.3418,0.0004
2007-11-03,0.5493,0.3432,-0.019
2007-11-04,0.544,0.3371,-0.0238
2007-11-05,0.542,0.3438,-0.025
2007-11-06,0.5374,0.3209,-0.0146
2007-11-07,0.532,0.3083,-0.0142
2007-11-08,0.5296000000000001,0.2901,-0.0048000000000000004
2007-11-09,0.5325,0.2585,-0.003
2007-11-10,0.5281,0.2364,0.0082
2007-11-11,0.5242,0.2288,0.0083
2007-11-12,0.5201,0.2218,-0.013000000000000001
2007-11-13,0.5173,0.2167,-0.0151
2007-11-14,0.5107,0.21280000000000002,-0.0061
2007-11-15,0.5084000000000001,0.20750000000000002,-0.0041
2007-11-16,0.5077,0.1975,-0.0152
2007-11-17,0.5025000000000001,0.198,-0.014
2007-11-18,0.49760000000000004,0.18630000000000002,-0.0227
2007-11-19,0.48910000000000003,0.17600000000000002,-0.0337
2007-11-20,0.48460000000000003,0.1822,-0.019700000000000002
2007-11-21,0.48200000000000004,0.1693,-0.0274
2007-11-22,0.47850000000000004,0.1741,-0.0233
2007-11-23,0.4741,0.1708,-0.0222
2007-11-24,0.4718,0.1618,-0.01
2007-11-25,0.46990000000000004,0.16290000000000002,-0.0105
2007-11-26,0.4685,0.1663,0.012100000000000001
2007-11-27,0.46680000000000005,0.1621,0.0159
2007-11-28,0.4677,0.17980000000000002,0.028300000000000002
2007-11-29,0.46830000000000005,0.19290000000000002,0.0307
2007-11-30,0.4701,0.2082,0.0337
2007-12-01,0.4727,0.2089,0.0466
2007-12-02,0.47700000000000004,0.20980000000000001,0.0258
2007-12-03,0.48090000000000005,0.2061,0.0213
2007-12-04,0.4827,0.19770000000000001,0.0403
2007-12-05,0.4849,0.2024,0.050300000000000004
2007-12-06,0.48900000000000005,0.18810000000000002,0.0558
2007-12-07,0.4944,0.19010000000000002,0.0579
2007-12-08,0.4979,0.1958,0.0453
2007-12-09,0.501,0.1837,0.0413
2007-12-10,0.5039,0.192,0.0335
2007-12-11,0.5059,0.1915,0.0296
2007-12-12,0.5078,0.19490000000000002,0.019700000000000002
2007-12-13,0.5094000000000001,0.1902,0.025500000000000002
2007-12-14,0.5097,0.1951,0.019200000000000002
2007-12-15,0.5117,0.19970000000000002,0.0126
2007-12-16,0.5129,0.187,0.0123
2007-12-17,0.5098,0.192,0.0322
2007-12-18,0.5086,0.1938,0.0329
2007-12-19,0.5044000000000001,0.1902,0.028200000000000003
2007-12-20,0.5049,0.194,0.0369
2007-12-21,0.5025000000000001,0.1975,0.0485
2007-12-22,0.5036,0.1867,0.0402
2007-12-23,0.5001,0.1656,0.048600000000000004
2007-12-24,0.5015000000000001,0.1577,0.0437
2007-12-25,0.5006,0.13390000000000002,0.045700000000000005
2007-12-26,0.49860000000000004,0.1264,0.046400000000000004
2007-12-27,0.4975,0.1135,0.044700000000000004
2007-12-28,0.49710000000000004,0.108,0.0492
2007-12-29,0.4958,0.1095,0.0637
2007-12-30,0.4968,0.1024,0.0604
2007-12-31,0.49570000000000003,0.1182,0.082
2008-01-01,0.4979,0.11960000000000001,0.0922
2008-01-02,0.5,0.11960000000000001,0.092
2008-01-03,0.502,0.1203,0.09580000000000001
2008-01-04,0.5054000000000001,0.1148,0.1071
2008-01-05,0.5065000000000001,0.1114,0.11080000000000001
2008-01-06,0.5083,0.0989,0.1295
2008-01-07,0.5116,0.0874,0.12860000000000002
2008-01-08,0.5158,0.0688,0.1135
2008-01-09,0.5168,0.0782,0.1077
2008-01-10,0.5176000000000001,0.06960000000000001,0.1044
2008-01-11,0.5186000000000001,0.0632,0.0969
2008-01-12,0.5193,0.056600000000000004,0.0843
2008-01-13,0.5183,0.0601,0.08020000000000001
2008-01-14,0.5181,0.0584,0.0724
2008-01-15,0.5156000000000001,0.0533,0.07490000000000001
2008-01-16,0.5153,0.047900000000000005,0.0743
2008-01-17,0.515,0.0414,0.0765
2008-01-18,0.5118,0.049600000000000005,0.0782
2008-01-19,0.5118,0.046400000000000004,0.0758
2008-01-20,0.5089,0.0531,0.0858
2008-01-21,0.5083,0.0546,0.0881
2008-01-22,0.5082,0.0591,0.092
2008-01-23,0.5091,0.059500000000000004,0.10450000000000001
2008-01-24,0.512,0.0466,0.0882
2008-01-25,0.5137,0.0494,0.0834
2008-01-26,0.5145000000000001,0.0478,0.0789
2008-01-27,0.5155000000000001,0.055200000000000006,0.083
2008-01-28,0.515,0.058,0.08650000000000001
2008-01-29,0.5167,0.0608,0.08900000000000001
2008-01-30,0.5191,0.0553,0.0828
2008-01-31,0.519,0.058100000000000006,0.0886
2008-02-01,0.5224,0.0541,0.08610000000000001
2008-02-02,0.524,0.053700000000000005,0.0815
2008-02-03,0.5262,0.0551,0.0814
2008-02-04,0.5278,0.0495,0.0738
2008-02-05,0.5295,0.0444,0.0703
2008-02-06,0.5305,0.0458,0.0695
2008-02-07,0.5301,0.0459,0.0685
2008-02-08,0.5319,0.0476,0.068
2008-02-09,0.5334,0.045700000000000005,0.066
2008-02-10,0.5345,0.052700000000000004,0.0801
2008-02-11,0.5365,0.048400000000000006,0.08410000000000001
2008-02-12,0.5384,0.0455,0.0813
2008-02-13,0.541,0.048,0.0829
2008-02-14,0.5439,0.046700000000000005,0.0801
2008-02-15,0.5463,0.0414,0.0829
2008-02-16,0.5469,0.0207,0.0825
2008-02-17,0.5483,0.0078000000000000005,0.07740000000000001
2008-02-18,0.5493,-0.006,0.0819
2008-02-19,0.5512,-0.0123,0.0748
2008-02-20,0.5539000000000001,-0.0164,0.07350000000000001
2008-02-21,0.555,-0.029400000000000003,0.0811
2008-02-22,0.5572,-0.0286,0.0888
2008-02-23,0.559,-0.0325,0.0993
2008-02-24,0.5625,-0.0284,0.1039
2008-02-25,0.5651,-0.0344,0.111
2008-02-26,0.5635,-0.0245,0.1135
2008-02-27,0.5617,-0.017400000000000002,0.1279
2008-02-28,0.5616,-0.014400000000000001,0.1351
2008-02-29,0.5591,-0.0007,0.154
2008-03-01,0.56,-0.0004,0.1537
2008-03-02,0.5622,-0.0063,0.1572
2008-03-03,0.5624,-0.0054,0.16240000000000002
2008-03-04,0.5630000000000001,-0.011000000000000001,0.1724
2008-03-05,0.5641,-0.012100000000000001,0.1733
2008-03-06,0.5678000000000001,-0.0103,0.17750000000000002
2008-03-07,0.5709000000000001,0.0005,0.1804
2008-03-08,0.5729000000000001,-0.0009000000000000001,0.19340000000000002
2008-03-09,0.5766,-0.0099,0.1981
2008-03-10,0.5823,-0.0221,0.193
2008-03-11,0.5844,-0.0356,0.1867
2008-03-12,0.5883,-0.046400000000000004,0.1816
2008-03-13,0.5912000000000001,-0.0661,0.18180000000000002
2008-03-14,0.5942000000000001,-0.0833,0.17250000000000001
2008-03-15,0.5972000000000001,-0.10840000000000001,0.1648
2008-03-16,0.6022000000000001,-0.1298,0.1463
2008-03-17,0.6111,-0.165,0.1226
2008-03-18,0.6144000000000001,-0.1933,0.1285
2008-03-19,0.6171,-0.21580000000000002,0.12380000000000001
2008-03-20,0.6225,-0.25730000000000003,0.09630000000000001
2008-03-21,0.626,-0.2812,0.0753
2008-03-22,0.6282,-0.3005,0.0623
2008-03-23,0.6297,-0.314,0.0448
2008-03-24,0.6299,-0.32880000000000004,0.0261
2008-03-25,0.6302,-0.34950000000000003,0.0088
2008-03-26,0.631,-0.3438,-0.0051
2008-03-27,0.6287,-0.3617,-0.0274
2008-03-28,0.6298,-0.36160000000000003,-0.038700000000000005
2008-03-29,0.6273000000000001,-0.35600000000000004,-0.0439
2008-03-30,0.6252,-0.3622,-0.054900000000000004
2008-03-31,0.6251,-0.35760000000000003,-0.061700000000000005
2008-04-01,0.6231,-0.35950000000000004,-0.07400000000000001
2008-04-02,0.6196,-0.3551,-0.0673
2008-04-03,0.6157,-0.3345,-0.060700000000000004
2008-04-04,0.6136,-0.3279,-0.055
2008-04-05,0.6105,-0.3195,-0.0587
2008-04-06,0.6097,-0.32270000000000004,-0.0614
2008-04-07,0.6072000000000001,-0.3055,-0.0567
2008-04-08,0.6039,-0.2982,-0.053200000000000004
2008-04-09,0.6003000000000001,-0.26180000000000003,-0.049600000000000005
2008-04-10,0.5974,-0.2437,-0.053500000000000006
2008-04-11,0.5941000000000001,-0.215,-0.038700000000000005
2008-04-12,0.5913,-0.1965,-0.027800000000000002
2008-04-13,0.5879,-0.16640000000000002,-0.0213
2008-04-14,0.5875,-0.14650000000000002,-0.0085
2008-04-15,0.5879,-0.12040000000000001,0.013800000000000002
2008-04-16,0.5891000000000001,-0.0922,0.0468
2008-04-17,0.5935,-0.077,0.0751
2008-04-18,0.5988,-0.0648,0.1202
2008-04-19,0.6068,-0.0514,0.1631
2008-04-20,0.6155,-0.041,0.2243
2008-04-21,0.6244000000000001,-0.0356,0.2831
2008-04-22,0.6381,-0.027800000000000002,0.32980000000000004
2008-04-23,0.6549,-0.0351,0.37870000000000004
2008-04-24,0.6722,-0.0413,0.4178
2008-04-25,0.6918000000000001,-0.050800000000000005,0.45580000000000004
2008-04-26,0.7153,-0.0727,0.4833
2008-04-27,0.7357,-0.08370000000000001,0.4939
2008-04-28,0.7559,-0.09530000000000001,0.49970000000000003
2008-04-29,0.7774000000000001,-0.1012,0.49500000000000005
2008-04-30,0.8001,-0.11510000000000001,0.47950000000000004
2008-05-01,0.8205,-0.1116,0.45230000000000004
2008-05-02,0.8394,-0.12050000000000001,0.4188
2008-05-03,0.8569,-0.13770000000000002,0.3749
2008-05-04,0.8715,-0.1356,0.3249
2008-05-05,0.8789,-0.12380000000000001,0.2773
2008-05-06,0.8856,-0.11280000000000001,0.22
2008-05-07,0.8904000000000001,-0.12050000000000001,0.17200000000000001
2008-05-08,0.894,-0.12940000000000002,0.1053
2008-05-09,0.8955000000000001,-0.1403,0.0724
2008-05-10,0.8984000000000001,-0.14930000000000002,0.0235
2008-05-11,0.8963000000000001,-0.1427,-0.0344
2008-05-12,0.8875000000000001,-0.1318,-0.0742
2008-05-13,0.8798,-0.1253,-0.11570000000000001
2008-05-14,0.8723000000000001,-0.11610000000000001,-0.1436
2008-05-15,0.8654000000000001,-0.1226,-0.1734
2008-05-16,0.8599,-0.1315,-0.21250000000000002
2008-05-17,0.8516,-0.12350000000000001,-0.26480000000000004
2008-05-18,0.8409000000000001,-0.1159,-0.2746
2008-05-19,0.8289000000000001,-0.1119,-0.2797
2008-05-20,0.8181,-0.1044,-0.28650000000000003
2008-05-21,0.8074,-0.0985,-0.28650000000000003
2008-05-22,0.796,-0.09090000000000001,-0.28240000000000004
2008-05-23,0.7829,-0.0784,-0.2661
2008-05-24,0.7738,-0.0819,-0.2778
2008-05-25,0.7643000000000001,-0.0815,-0.2788
2008-05-26,0.7528,-0.06720000000000001,-0.27040000000000003
2008-05-27,0.7409,-0.0765,-0.2315
2008-05-28,0.7335,-0.07490000000000001,-0.2131
2008-05-29,0.7243,-0.0829,-0.1958
2008-05-30,0.7144,-0.0854,-0.1779
2008-05-31,0.7056,-0.0927,-0.1633
2008-06-01,0.6966,-0.10250000000000001,-0.1423
2008-06-02,0.6882,-0.0981,-0.1326
2008-06-03,0.6795,-0.10540000000000001,-0.1075
2008-06-04,0.6733,-0.1101,-0.0878
2008-06-05,0.6668000000000001,-0.12140000000000001,-0.0767
2008-06-06,0.6632,-0.125,-0.0651
2008-06-07,0.6579,-0.1305,-0.0524
2008-06-08,0.6538,-0.13670000000000002,-0.0431
2008-06-09,0.6511,-0.14930000000000002,-0.0471
2008-06-10,0.6489,-0.1608,-0.0507
2008-06-11,0.6462,-0.1767,-0.0455
2008-06-12,0.6454000000000001,-0.1834,-0.0364
2008-06-13,0.6451,-0.17980000000000002,-0.0262
2008-06-14,0.6466000000000001,-0.1971,-0.060200000000000004
2008-06-15,0.6466000000000001,-0.1978,-0.0621
2008-06-16,0.6452,-0.1995,-0.055200000000000006
2008-06-17,0.6446000000000001,-0.195,-0.0635
2008-06-18,0.6456000000000001,-0.196,-0.07930000000000001
2008-06-19,0.6442,-0.18960000000000002,-0.0757
2008-06-20,0.6439,-0.18730000000000002,-0.075
2008-06-21,0.6433,-0.1844,-0.07780000000000001
2008-06-22,0.6424000000000001,-0.1715,-0.0765
2008-06-23,0.6433,-0.15660000000000002,-0.0785
2008-06-24,0.6423,-0.1421,-0.0814
2008-06-25,0.6414000000000001,-0.1351,-0.0936
2008-06-26,0.6388,-0.1202,-0.0887
2008-06-27,0.6403,-0.1082,-0.1173
2008-06-28,0.6393,-0.0999,-0.0988
2008-06-29,0.6407,-0.09580000000000001,-0.1
2008-06-30,0.6416000000000001,-0.0892,-0.1075
2008-07-01,0.6423,-0.076,-0.1164
2008-07-02,0.6413,-0.0562,-0.11850000000000001
2008-07-03,0.6419,-0.0367,-0.11800000000000001
2008-07-04,0.6433,-0.0284,-0.1165
2008-07-05,0.6403,-0.0103,-0.1269
2008-07-06,0.6388,0.0143,-0.13490000000000002
2008-07-07,0.6368,0.0351,-0.1258
2008-07-08,0.6331,0.0426,-0.13040000000000002
2008-07-09,0.6315000000000001,0.0534,-0.1395
2008-07-10,0.627,0.06330000000000001,-0.1351
2008-07-11,0.6234000000000001,0.0649,-0.12050000000000001
2008-07-12,0.6201,0.0695,-0.1073
2008-07-13,0.6165,0.0804,-0.09050000000000001
2008-07-14,0.6146,0.0858,-0.0811
2008-07-15,0.6127,0.0833,-0.0786
2008-07-16,0.6113000000000001,0.0858,-0.0661
2008-07-17,0.6096,0.09230000000000001,-0.0539
