Date,Height,U-component,V-component,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap
2004-05-19,0.88,-0.13090000000000002,0.4187,0.88,-100.0,-100.0,-100.0,-100.0,0.88,0.88,0.88
2004-05-20,0.8892,-0.1343,0.4003,0.8892,-100.0,-100.0,-100.0,-100.0,0.8892,0.8892,0.8892
2004-05-21,0.8989,-0.1406,0.3646,0.8989,-100.0,-100.0,-100.0,-100.0,0.8989,0.8989,0.8989
2004-05-22,0.9073,-0.14850000000000002,0.3295,0.9073,-100.0,-100.0,-100.0,-100.0,0.9073,0.9073,0.9073
2004-05-23,0.9148,-0.149,0.29150000000000004,0.9148,-100.0,-100.0,-100.0,-100.0,0.9148,0.9148,0.9148
2004-05-24,0.9231,-0.15760000000000002,0.25220000000000004,0.9231,-100.0,-100.0,-100.0,-100.0,0.9231,0.9231,0.9231
2004-05-25,0.9247,-0.15080000000000002,0.2188,0.9247,-100.0,-100.0,-100.0,-100.0,0.9247,0.9247,0.9247
2004-05-26,0.9283,-0.1563,0.1731,0.9283,-100.0,-100.0,-100.0,-100.0,0.9283,0.9283,0.9283
2004-05-27,0.9298,-0.15430000000000002,0.1239,0.9298,-100.0,-100.0,-100.0,-100.0,0.9298,0.9298,0.9298
2004-05-28,0.9309,-0.1893,0.07780000000000001,0.9309,-100.0,-100.0,-100.0,-100.0,0.9309,0.9309,0.9309
2004-05-29,0.9315,-0.2098,0.0342,0.9315,-100.0,-100.0,-100.0,-100.0,0.9315,0.9315,0.9315
2004-05-30,0.9308,-0.2425,-0.0156,0.9308,-100.0,-100.0,-100.0,-100.0,0.9308,0.9308,0.9308
2004-05-31,0.9279999999999999,-0.256,-0.0692,0.9279999999999999,-100.0,-100.0,-100.0,-100.0,0.9279999999999999,0.9279999999999999,0.9279999999999999
2004-06-01,0.9244,-0.2757,-0.1052,0.9244,-100.0,-100.0,-100.0,-100.0,0.9244,0.9244,0.9244
2004-06-02,0.9194,-0.27240000000000003,-0.1471,0.9194,-100.0,-100.0,-100.0,-100.0,0.9194,0.9194,0.9194
2004-06-03,0.9152,-0.2837,-0.1766,0.9152,-100.0,-100.0,-100.0,-100.0,0.9152,0.9152,0.9152
2004-06-04,0.9103,-0.2949,-0.2054,0.9103,-100.0,-100.0,-100.0,-100.0,0.9103,0.9103,0.9103
2004-06-05,0.9047,-0.2967,-0.2265,0.9047,-100.0,-100.0,-100.0,-100.0,0.9047,0.9047,0.9047
2004-06-06,0.8963000000000001,-0.3053,-0.258,0.8963000000000001,-100.0,-100.0,-100.0,-100.0,0.8963000000000001,0.8963000000000001,0.8963000000000001
2004-06-07,0.889,-0.3138,-0.2732,0.889,-100.0,-100.0,-100.0,-100.0,0.889,0.889,0.889
2004-06-08,0.8828,-0.307,-0.2778,0.8828,-100.0,-100.0,-100.0,-100.0,0.8828,0.8828,0.8828
2004-06-09,0.8772000000000001,-0.311,-0.2919,0.8772000000000001,-100.0,-100.0,-100.0,-100.0,0.8772000000000001,0.8772000000000001,0.8772000000000001
2004-06-10,0.8686,-0.3003,-0.29860000000000003,0.8686,-100.0,-100.0,-100.0,-100.0,0.8686,0.8686,0.8686
2004-06-11,0.8595,-0.28240000000000004,-0.3068,0.8595,-100.0,-100.0,-100.0,-100.0,0.8595,0.8595,0.8595
2004-06-12,0.8524,-0.262,-0.3035,0.8524,-100.0,-100.0,-100.0,-100.0,0.8524,0.8524,0.8524
2004-06-13,0.8445,-0.2493,-0.2931,0.8445,-100.0,-100.0,-100.0,-100.0,0.8445,0.8445,0.8445
2004-06-14,0.8360000000000001,-0.23440000000000005,-0.2927,0.8360000000000001,-100.0,-100.0,-100.0,-100.0,0.8360000000000001,0.8360000000000001,0.8360000000000001
2004-06-15,0.8261000000000001,-0.2134,-0.2848,0.8261000000000001,-100.0,-100.0,-100.0,-100.0,0.8261000000000001,0.8261000000000001,0.8261000000000001
2004-06-16,0.8185,-0.2065,-0.28340000000000004,0.8185,-100.0,-100.0,-100.0,-100.0,0.8185,0.8185,0.8185
2004-06-17,0.8118000000000001,-0.19,-0.2756,0.8118000000000001,-100.0,-100.0,-100.0,-100.0,0.8118000000000001,0.8118000000000001,0.8118000000000001
2004-06-18,0.8021,-0.1927,-0.2514,0.8021,-100.0,-100.0,-100.0,-100.0,0.8021,0.8021,0.8021
2004-06-19,0.7936000000000001,-0.19399999999999998,-0.2369,0.7936000000000001,-100.0,-100.0,-100.0,-100.0,0.7936000000000001,0.7936000000000001,0.7936000000000001
2004-06-20,0.7861,-0.1822,-0.2174,0.7861,-100.0,-100.0,-100.0,-100.0,0.7861,0.7861,0.7861
2004-06-21,0.7794000000000001,-0.15810000000000002,-0.1877,0.7794000000000001,-100.0,-100.0,-100.0,-100.0,0.7794000000000001,0.7794000000000001,0.7794000000000001
2004-06-22,0.7692,-0.1311,-0.1731,0.7692,-100.0,-100.0,-100.0,-100.0,0.7692,0.7692,0.7692
2004-06-23,0.7612,-0.0995,-0.1623,0.7612,-100.0,-100.0,-100.0,-100.0,0.7612,0.7612,0.7612
2004-06-24,0.7571,-0.0723,-0.1356,0.7571,-100.0,-100.0,-100.0,-100.0,0.7571,0.7571,0.7571
2004-06-25,0.7501,-0.0568,-0.1378,0.7501,-100.0,-100.0,-100.0,-100.0,0.7501,0.7501,0.7501
2004-06-26,0.7452000000000001,-0.0323,-0.1166,0.7452000000000001,-100.0,-100.0,-100.0,-100.0,0.7452000000000001,0.7452000000000001,0.7452000000000001
2004-06-27,0.7395,0.0146,-0.1061,0.7395,-100.0,-100.0,-100.0,-100.0,0.7395,0.7395,0.7395
2004-06-28,0.7356,0.0509,-0.0974,0.7356,-100.0,-100.0,-100.0,-100.0,0.7356,0.7356,0.7356
2004-06-29,0.7333000000000001,0.0574,-0.0732,0.7333000000000001,-100.0,-100.0,-100.0,-100.0,0.7333000000000001,0.7333000000000001,0.7333000000000001
2004-06-30,0.7307,0.07150000000000001,-0.0635,0.7307,-100.0,-100.0,-100.0,-100.0,0.7307,0.7307,0.7307
2004-07-01,0.7266,0.0751,-0.0517,0.7266,-100.0,-100.0,-100.0,-100.0,0.7266,0.7266,0.7266
2004-07-02,0.7233,0.0815,-0.0392,0.7233,-100.0,-100.0,-100.0,-100.0,0.7233,0.7233,0.7233
2004-07-03,0.7219,0.0719,-0.0327,0.7219,-100.0,-100.0,-100.0,-100.0,0.7219,0.7219,0.7219
2004-07-04,0.7202000000000001,0.0517,-0.0272,0.7202000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-05,0.7183,0.0485,0.0001,0.7183,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-06,0.7166,0.032600000000000004,0.0146,0.7166,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-07,0.7131000000000001,0.0653,0.034300000000000004,0.7131000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-08,0.7137,0.049,0.0531,0.7137,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-09,0.7132000000000001,0.057,0.0579,0.7132000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-10,0.7138,0.0493,0.062,0.7138,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-11,0.7135,0.0524,0.0741,0.7135,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-12,0.7136,0.06670000000000001,0.0881,0.7136,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-13,0.7166,0.0765,0.0938,0.7166,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-14,0.7223,0.0877,0.0826,0.7223,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-15,0.7220000000000001,0.0974,0.0786,0.7220000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-16,0.7215,0.1269,0.0663,0.7215,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-17,0.7205,0.1725,0.0464,0.7205,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-18,0.7207,0.1999,0.0419,0.7207,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-19,0.7224,0.2324,0.0275,0.7224,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-20,0.7265,0.2468,0.004,0.7265,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-21,0.7250000000000001,0.2477,0.0051,0.7250000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-22,0.7202000000000001,0.2298,-0.0057,0.7202000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-23,0.7207,0.2223,-0.0097,0.7207,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-24,0.7230000000000001,0.2085,-0.0079,0.7230000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-25,0.7210000000000001,0.2066,-0.0081,0.7210000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-26,0.7215,0.1983,-0.005,0.7215,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-27,0.7211000000000001,0.1848,0.0023,0.7211000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-28,0.7214,0.1784,0.008700000000000001,0.7214,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-29,0.7204,0.1768,0.0124,0.7204,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-30,0.7199,0.1704,0.0127,0.7199,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-07-31,0.7211000000000001,0.1627,0.0143,0.7211000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-01,0.7193,0.16870000000000002,0.0166,0.7193,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-02,0.7182000000000001,0.1817,0.0127,0.7182000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-03,0.7158,0.1829,0.0044,0.7158,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-04,0.7131000000000001,0.1723,-0.0104,0.7131000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-05,0.7115,0.1676,-0.0153,0.7115,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-06,0.7089000000000001,0.1705,-0.0257,0.7089000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-07,0.7039000000000001,0.15960000000000002,-0.0342,0.7039000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-08,0.7031000000000001,0.161,-0.0239,0.7031000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-09,0.7007,0.1504,-0.0212,0.7007,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-10,0.6974,0.1452,-0.015,0.6974,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-11,0.6930000000000001,0.15380000000000002,-0.0113,0.6930000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-12,0.6890000000000001,0.1585,0.0055000000000000005,0.6890000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-13,0.6869000000000001,0.1527,0.0193,0.6869000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-14,0.6880000000000001,0.1524,0.0357,0.6880000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-15,0.6847000000000001,0.15610000000000002,0.0528,0.6847000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-16,0.6863,0.16090000000000002,0.0602,0.6863,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-17,0.6893,0.16010000000000002,0.07780000000000001,0.6893,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-18,0.6911,0.1671,0.0813,0.6911,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-19,0.6935,0.1648,0.08199999999999999,0.6935,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-20,0.6973,0.1762,0.0723,0.6973,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-21,0.6992,0.1807,0.062,0.6992,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-22,0.7054,0.1914,0.0548,0.7054,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-23,0.7084,0.1789,0.051300000000000005,-100.0,0.7084,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-24,0.7132000000000001,0.1912,0.0347,-100.0,0.7132000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-25,0.7139,0.2153,0.0094,-100.0,0.7139,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-26,0.7179,0.2309,0.0014,-100.0,0.7179,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-27,0.7206,0.2313,-0.0178,-100.0,0.7206,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-28,0.7249,0.2419,-0.0241,-100.0,0.7249,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-29,0.7248,0.2525,-0.0401,-100.0,0.7248,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-30,0.7233,0.26990000000000003,-0.0688,-100.0,0.7233,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-08-31,0.7229,0.2736,-0.0704,-100.0,0.7229,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-01,0.7244,0.2783,-0.08120000000000001,-100.0,0.7244,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-02,0.7244,0.27140000000000003,-0.0834,-100.0,0.7244,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-03,0.7230000000000001,0.2854,-0.08270000000000001,-100.0,0.7230000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-04,0.7216,0.2847,-0.0867,-100.0,0.7216,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-05,0.7188,0.2952,-0.0719,-100.0,0.7188,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-06,0.7200000000000001,0.2947,-0.0653,-100.0,0.7200000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-07,0.7188,0.2921,-0.0694,0.7188,0.7188,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-08,0.7173,0.2888,-0.0694,0.7173,0.7173,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-09,0.7158,0.2949,-0.0673,0.7158,0.7158,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-10,0.7100000000000001,0.2952,-0.0645,0.7100000000000001,0.7100000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-11,0.7096,0.27190000000000003,-0.0618,0.7096,0.7096,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-12,0.7075,0.2584,-0.0589,0.7075,0.7075,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-13,0.7033,0.2453,-0.0679,0.7033,0.7033,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-14,0.7040000000000001,0.228,-0.0637,0.7040000000000001,0.7040000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-15,0.6989000000000001,0.2109,-0.0668,0.6989000000000001,0.6989000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-16,0.6938000000000001,0.1972,-0.0665,0.6938000000000001,0.6938000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-17,0.6894,0.1853,-0.0716,0.6894,0.6894,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-18,0.6866,0.1656,-0.06910000000000001,0.6866,0.6866,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-19,0.6834,0.1633,-0.07730000000000001,0.6834,0.6834,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-20,0.679,0.1451,-0.0694,0.679,0.679,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-21,0.6784,0.1315,-0.0625,0.6784,0.6784,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-22,0.6739,0.1292,-0.0704,0.6739,0.6739,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-23,0.6701,0.1223,-0.0702,0.6701,0.6701,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-24,0.6643,0.1317,-0.0698,0.6643,0.6643,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-25,0.6614,0.13240000000000002,-0.0514,0.6614,0.6614,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-26,0.6585000000000001,0.1326,-0.034300000000000004,0.6585000000000001,0.6585000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-27,0.6547000000000001,0.1408,-0.0328,0.6547000000000001,0.6547000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-28,0.6525000000000001,0.1427,-0.0238,0.6525000000000001,0.6525000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-29,0.6505000000000001,0.1312,-0.0121,0.6505000000000001,0.6505000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-09-30,0.6493,0.1369,0.0008,0.6493,0.6493,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-01,0.6513,0.1227,0.008700000000000001,0.6513,0.6513,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-02,0.6509999999999999,0.1284,0.0173,0.6509999999999999,0.6509999999999999,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-03,0.6508,0.1318,0.0156,0.6508,0.6508,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-04,0.6543,0.1337,0.0264,0.6543,0.6543,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-05,0.6562,0.1258,0.0349,0.6562,0.6562,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-06,0.6569,0.13140000000000002,0.026500000000000003,0.6569,0.6569,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-07,0.6575000000000001,0.14120000000000002,0.0228,0.6575000000000001,0.6575000000000001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-08,0.6604,0.1515,0.0292,0.6604,0.6604,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-09,0.6614,0.1504,0.0339,0.6614,0.6614,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-10,0.662,0.1472,0.033,0.662,0.662,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-11,0.6652,0.1511,0.0133,0.6652,0.6652,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2004-10-12,0.6651,0.15510000000000002,0.0131,0.6651,0.6651,0.6651,0.6651,-100.0,-100.0,-100.0,-100.0
2004-10-13,0.6657000000000001,0.16060000000000002,0.0108,0.6657000000000001,0.6657000000000001,0.6657000000000001,0.6657000000000001,-100.0,-100.0,-100.0,-100.0
2004-10-14,0.6673,0.1595,0.0113,0.6673,0.6673,0.6673,0.6673,-100.0,-100.0,-100.0,-100.0
2004-10-15,0.6638000000000001,0.1815,0.0139,0.6638000000000001,0.6638000000000001,0.6638000000000001,0.6638000000000001,-100.0,-100.0,-100.0,-100.0
2004-10-16,0.662,0.1847,0.0127,0.662,0.662,0.662,0.662,-100.0,-100.0,-100.0,-100.0
2004-10-17,0.6617000000000001,0.1911,0.0219,0.6617000000000001,0.6617000000000001,0.6617000000000001,0.6617000000000001,-100.0,-100.0,-100.0,-100.0
2004-10-18,0.6611,0.1769,0.033100000000000004,0.6611,0.6611,0.6611,0.6611,-100.0,-100.0,-100.0,-100.0
2004-10-19,0.6621,0.1979,0.0481,0.6621,0.6621,0.6621,0.6621,-100.0,-100.0,-100.0,-100.0
2004-10-20,0.6632,0.2056,0.0608,0.6632,0.6632,0.6632,0.6632,-100.0,-100.0,-100.0,-100.0
2004-10-21,0.6587000000000001,0.2185,0.0634,0.6587000000000001,0.6587000000000001,0.6587000000000001,0.6587000000000001,-100.0,-100.0,-100.0,-100.0
2004-10-22,0.6566000000000001,0.2088,0.0721,0.6566000000000001,0.6566000000000001,0.6566000000000001,0.6566000000000001,-100.0,-100.0,-100.0,-100.0
2004-10-23,0.659,0.2225,0.08940000000000001,0.659,0.659,0.659,0.659,-100.0,-100.0,-100.0,-100.0
2004-10-24,0.6632,0.2169,0.1062,0.6632,0.6632,0.6632,0.6632,-100.0,-100.0,-100.0,-100.0
2004-10-25,0.6638000000000001,0.2239,0.1336,0.6638000000000001,0.6638000000000001,0.6638000000000001,0.6638000000000001,-100.0,-100.0,-100.0,-100.0
2004-10-26,0.6639,0.2406,0.1473,0.6639,0.6639,0.6639,0.6639,-100.0,-100.0,-100.0,-100.0
2004-10-27,0.6668000000000001,0.2513,0.1525,0.6668000000000001,0.6668000000000001,0.6668000000000001,0.6668000000000001,-100.0,-100.0,-100.0,-100.0
2004-10-28,0.6679,0.2763,0.1524,0.6679,0.6679,0.6679,0.6679,-100.0,-100.0,-100.0,-100.0
2004-10-29,0.672,0.28950000000000004,0.1536,0.672,0.672,0.672,0.672,-100.0,-100.0,-100.0,-100.0
2004-10-30,0.6739,0.3135,0.15510000000000002,0.6739,0.6739,0.6739,0.6739,-100.0,-100.0,-100.0,-100.0
2004-10-31,0.6769000000000001,0.3266,0.1421,0.6769000000000001,0.6769000000000001,0.6769000000000001,0.6769000000000001,-100.0,-100.0,-100.0,-100.0
2004-11-01,0.6774,0.324,0.1381,0.6774,0.6774,0.6774,0.6774,0.6774,-100.0,-100.0,-100.0
2004-11-02,0.6786,0.3373,0.12,0.6786,0.6786,0.6786,0.6786,0.6786,-100.0,-100.0,-100.0
2004-11-03,0.6777000000000001,0.3549,0.1162,0.6777000000000001,0.6777000000000001,0.6777000000000001,0.6777000000000001,0.6777000000000001,-100.0,-100.0,-100.0
2004-11-04,0.6728000000000001,0.3491,0.0872,0.6728000000000001,0.6728000000000001,0.6728000000000001,0.6728000000000001,0.6728000000000001,-100.0,-100.0,-100.0
2004-11-05,0.6704,0.35800000000000004,0.0727,0.6704,0.6704,0.6704,0.6704,0.6704,-100.0,-100.0,-100.0
2004-11-06,0.6646000000000001,0.3518,0.055,0.6646000000000001,0.6646000000000001,0.6646000000000001,0.6646000000000001,0.6646000000000001,-100.0,-100.0,-100.0
2004-11-07,0.6605000000000001,0.3502,0.06330000000000001,0.6605000000000001,0.6605000000000001,0.6605000000000001,0.6605000000000001,0.6605000000000001,-100.0,-100.0,-100.0
2004-11-08,0.6537000000000001,0.35810000000000003,0.0609,0.6537000000000001,0.6537000000000001,0.6537000000000001,0.6537000000000001,0.6537000000000001,-100.0,-100.0,-100.0
2004-11-09,0.6497,0.33990000000000004,0.051,0.6497,0.6497,0.6497,0.6497,0.6497,-100.0,-100.0,-100.0
2004-11-10,0.6459,0.32070000000000004,0.0323,0.6459,0.6459,0.6459,0.6459,0.6459,-100.0,-100.0,-100.0
2004-11-11,0.6376000000000001,0.2992,0.0333,-100.0,0.6376000000000001,0.6376000000000001,0.6376000000000001,0.6376000000000001,-100.0,-100.0,-100.0
2004-11-12,0.6335000000000001,0.2989,0.0386,-100.0,0.6335000000000001,0.6335000000000001,0.6335000000000001,0.6335000000000001,-100.0,-100.0,-100.0
2004-11-13,0.6256,0.2801,0.0243,-100.0,0.6256,0.6256,0.6256,0.6256,-100.0,-100.0,-100.0
2004-11-14,0.617,0.26880000000000004,0.0329,-100.0,0.617,0.617,0.617,0.617,-100.0,-100.0,-100.0
2004-11-15,0.6097,0.2626,0.033800000000000004,-100.0,0.6097,0.6097,0.6097,0.6097,-100.0,-100.0,-100.0
2004-11-16,0.6028,0.2715,0.0313,-100.0,0.6028,0.6028,0.6028,0.6028,-100.0,-100.0,-100.0
2004-11-17,0.5965,0.2763,0.0427,-100.0,0.5965,0.5965,0.5965,0.5965,-100.0,-100.0,-100.0
2004-11-18,0.5934,0.2758,0.0529,-100.0,0.5934,0.5934,0.5934,0.5934,-100.0,-100.0,-100.0
2004-11-19,0.5874,0.2838,0.0611,-100.0,0.5874,0.5874,0.5874,0.5874,-100.0,-100.0,-100.0
2004-11-20,0.5849,0.2928,0.0763,-100.0,0.5849,0.5849,0.5849,0.5849,-100.0,-100.0,-100.0
2004-11-21,0.5818,0.2963,0.0782,0.5818,0.5818,0.5818,0.5818,0.5818,-100.0,-100.0,-100.0
2004-11-22,0.5817,0.3199,0.1033,0.5817,0.5817,0.5817,0.5817,0.5817,-100.0,-100.0,-100.0
2004-11-23,0.5797,0.301,0.0971,0.5797,0.5797,0.5797,0.5797,0.5797,-100.0,-100.0,-100.0
2004-11-24,0.5754,0.29700000000000004,0.0907,0.5754,0.5754,0.5754,0.5754,0.5754,-100.0,-100.0,-100.0
2004-11-25,0.5728,0.2929,0.0893,0.5728,0.5728,0.5728,0.5728,0.5728,-100.0,-100.0,-100.0
2004-11-26,0.5705,0.28550000000000003,0.0847,0.5705,0.5705,0.5705,0.5705,0.5705,-100.0,-100.0,-100.0
2004-11-27,0.5710000000000001,0.2665,0.07980000000000001,0.5710000000000001,0.5710000000000001,0.5710000000000001,0.5710000000000001,0.5710000000000001,-100.0,-100.0,-100.0
2004-11-28,0.5709000000000001,0.24750000000000005,0.0757,0.5709000000000001,0.5709000000000001,0.5709000000000001,0.5709000000000001,0.5709000000000001,-100.0,-100.0,-100.0
2004-11-29,0.5705,0.2293,0.0703,0.5705,0.5705,0.5705,0.5705,0.5705,-100.0,-100.0,-100.0
2004-11-30,0.5707,0.2118,0.057999999999999996,0.5707,0.5707,0.5707,0.5707,0.5707,-100.0,-100.0,-100.0
2004-12-01,0.5701,0.1909,0.0492,0.5701,0.5701,0.5701,0.5701,0.5701,0.5701,-100.0,0.5701
2004-12-02,0.5688,0.1782,0.0377,0.5688,0.5688,0.5688,0.5688,0.5688,0.5688,-100.0,0.5688
2004-12-03,0.5696,0.14650000000000002,0.0243,0.5696,0.5696,0.5696,0.5696,0.5696,0.5696,-100.0,0.5696
2004-12-04,0.5662,0.1468,0.0237,0.5662,0.5662,0.5662,0.5662,0.5662,0.5662,-100.0,0.5662
2004-12-05,0.5672,0.1366,0.0223,0.5672,0.5672,0.5672,0.5672,0.5672,0.5672,-100.0,0.5672
2004-12-06,0.5664,0.1213,0.0273,0.5664,0.5664,0.5664,0.5664,0.5664,0.5664,-100.0,0.5664
2004-12-07,0.5676,0.1234,0.0167,0.5676,0.5676,0.5676,0.5676,0.5676,0.5676,-100.0,0.5676
2004-12-08,0.5684,0.134,0.0114,0.5684,0.5684,0.5684,0.5684,0.5684,0.5684,-100.0,0.5684
2004-12-09,0.5684,0.1411,0.0113,0.5684,0.5684,0.5684,0.5684,0.5684,0.5684,-100.0,0.5684
