"Date","Height","series_id","gap","gap_center"
"2016-11-24 16:00:00",2933,"traffic_volume",2933,2933
"2016-11-24 17:00:00",2825,"traffic_volume",2825,2825
"2016-11-24 18:00:00",2769,"traffic_volume",2769,2769
"2016-11-24 19:00:00",2940,"traffic_volume",2940,2940
"2016-11-24 20:00:00",2782,"traffic_volume",2782,2782
"2016-11-24 21:00:00",2373,"traffic_volume",2373,2373
"2016-11-24 22:00:00",1752,"traffic_volume",1752,1752
"2016-11-24 23:00:00",1175,"traffic_volume",1175,1175
"2016-11-25 00:00:00",849,"traffic_volume",849,849
"2016-11-25 01:00:00",582,"traffic_volume",582,582
"2016-11-25 02:00:00",474,"traffic_volume",474,474
"2016-11-25 03:00:00",332,"traffic_volume",332,332
"2016-11-25 04:00:00",300,"traffic_volume",300,300
"2016-11-25 05:00:00",536,"traffic_volume",536,536
"2016-11-25 06:00:00",973,"traffic_volume",973,973
"2016-11-25 07:00:00",1396,"traffic_volume",1396,1396
"2016-11-25 08:00:00",2024,"traffic_volume",2024,2024
"2016-11-25 09:00:00",2817,"traffic_volume",2817,2817
"2016-11-25 10:00:00",3076,"traffic_volume",3076,3076
"2016-11-25 11:00:00",3427,"traffic_volume",3427,3427
"2016-11-25 12:00:00",3958,"traffic_volume",3958,3958
"2016-11-25 13:00:00",3908,"traffic_volume",3908,3908
"2016-11-25 14:00:00",4155,"traffic_volume",4155,4155
"2016-11-25 15:00:00",4224,"traffic_volume",4224,4224
"2016-11-25 16:00:00",3855,"traffic_volume",3855,3855
"2016-11-25 17:00:00",4667,"traffic_volume",4667,4667
"2016-11-25 18:00:00",4074,"traffic_volume",4074,4074
"2016-11-25 19:00:00",2833,"traffic_volume",2833,2833
"2016-11-25 20:00:00",2269,"traffic_volume",2269,2269
"2016-11-25 21:00:00",2288,"traffic_volume",2288,2288
"2016-11-25 22:00:00",2069,"traffic_volume",2069,2069
"2016-11-25 23:00:00",1358,"traffic_volume",1358,1358
"2016-11-26 00:00:00",849,"traffic_volume",849,849
"2016-11-26 01:00:00",582,"traffic_volume",582,582
"2016-11-26 02:00:00",474,"traffic_volume",474,474
"2016-11-26 03:00:00",332,"traffic_volume",332,332
"2016-11-26 04:00:00",300,"traffic_volume",300,300
"2016-11-26 05:00:00",497,"traffic_volume",497,497
"2016-11-26 06:00:00",904,"traffic_volume",904,904
"2016-11-26 07:00:00",1298,"traffic_volume",1298,1298
"2016-11-26 08:00:00",1883,"traffic_volume",1883,1883
"2016-11-26 09:00:00",2411,"traffic_volume",2411,2411
"2016-11-26 10:00:00",3025,"traffic_volume",3025,3025
"2016-11-26 11:00:00",3539,"traffic_volume",3539,3539
"2016-11-26 12:00:00",3876,"traffic_volume",3876,3876
"2016-11-26 13:00:00",3859,"traffic_volume",3859,3859
"2016-11-26 14:00:00",4018,"traffic_volume",4018,4018
"2016-11-26 15:00:00",3995,"traffic_volume",3995,3995
"2016-11-26 16:00:00",3971,"traffic_volume",3971,3971
"2016-11-26 17:00:00",3905,"traffic_volume",3905,3905
"2016-11-26 18:00:00",3716,"traffic_volume",3716,3716
"2016-11-26 19:00:00",3030,"traffic_volume",3030,3030
"2016-11-26 20:00:00",2548,"traffic_volume",2548,2548
"2016-11-26 21:00:00",2367,"traffic_volume",2367,2367
"2016-11-26 22:00:00",2301,"traffic_volume",2301,2301
"2016-11-26 23:00:00",1574,"traffic_volume",1574,1574
"2016-11-27 00:00:00",969,"traffic_volume",969,969
"2016-11-27 01:00:00",697,"traffic_volume",697,697
"2016-11-27 02:00:00",529,"traffic_volume",529,529
"2016-11-27 03:00:00",307,"traffic_volume",307,307
"2016-11-27 04:00:00",300,"traffic_volume",300,300
"2016-11-27 05:00:00",469,"traffic_volume",469,469
"2016-11-27 06:00:00",862,"traffic_volume",862,862
"2016-11-27 07:00:00",1243,"traffic_volume",1243,1243
"2016-11-27 08:00:00",1808,"traffic_volume",1808,1808
"2016-11-27 09:00:00",2318,"traffic_volume",2318,2318
"2016-11-27 10:00:00",2911,"traffic_volume",2911,2911
"2016-11-27 11:00:00",3215,"traffic_volume",3215,3215
"2016-11-27 12:00:00",3908,"traffic_volume",3908,3908
"2016-11-27 13:00:00",4207,"traffic_volume",4207,4207
"2016-11-27 14:00:00",4511,"traffic_volume",4511,4511
"2016-11-27 15:00:00",4543,"traffic_volume",4543,4543
"2016-11-27 16:00:00",4476,"traffic_volume",4476,4476
"2016-11-27 17:00:00",3967,"traffic_volume",3967,3967
"2016-11-27 18:00:00",3732,"traffic_volume",3732,3732
"2016-11-27 19:00:00",3184,"traffic_volume",3184,3184
"2016-11-27 20:00:00",2759,"traffic_volume",2759,2759
"2016-11-27 21:00:00",2045,"traffic_volume",2045,2045
"2016-11-27 22:00:00",1376,"traffic_volume",1376,1376
"2016-11-27 23:00:00",858,"traffic_volume",858,858
"2016-11-28 00:00:00",454,"traffic_volume",454,454
"2016-11-28 01:00:00",304,"traffic_volume",304,304
"2016-11-28 02:00:00",240,"traffic_volume",240,240
"2016-11-28 03:00:00",298,"traffic_volume",298,298
"2016-11-28 04:00:00",804,"traffic_volume",804,804
"2016-11-28 05:00:00",2609,"traffic_volume",2609,2609
"2016-11-28 06:00:00",5375,"traffic_volume",5375,5375
"2016-11-28 07:00:00",6201,"traffic_volume",6201,6201
"2016-11-28 08:00:00",5279,"traffic_volume",5279,5279
"2016-11-28 09:00:00",4477,"traffic_volume",4477,4477
"2016-11-28 10:00:00",4052,"traffic_volume",4052,4052
"2016-11-28 11:00:00",3832,"traffic_volume",3832,3832
"2016-11-28 12:00:00",3956,"traffic_volume",3956,3956
"2016-11-28 13:00:00",4083,"traffic_volume",4083,4083
"2016-11-28 14:00:00",4408,"traffic_volume",4408,4408
"2016-11-28 15:00:00",4966,"traffic_volume",4966,4966
"2016-11-28 16:00:00",5857,"traffic_volume",5857,5857
"2016-11-28 17:00:00",5339,"traffic_volume",5339,5339
"2016-11-28 18:00:00",3798,"traffic_volume",3798,3798
"2016-11-28 19:00:00",2563,"traffic_volume",2563,2563
"2016-11-28 20:00:00",2016,"traffic_volume",2016,2016
"2016-11-28 21:00:00",1811,"traffic_volume",1811,1811
"2016-11-28 22:00:00",1263,"traffic_volume",1263,1263
"2016-11-28 23:00:00",826,"traffic_volume",826,826
"2016-11-29 00:00:00",464,"traffic_volume",464,464
"2016-11-29 01:00:00",323,"traffic_volume",323,323
"2016-11-29 02:00:00",233,"traffic_volume",233,233
"2016-11-29 03:00:00",326,"traffic_volume",326,326
"2016-11-29 04:00:00",868,"traffic_volume",868,868
"2016-11-29 05:00:00",2706,"traffic_volume",2706,2706
"2016-11-29 06:00:00",5552,"traffic_volume",5552,5552
"2016-11-29 07:00:00",6314,"traffic_volume",6314,6314
"2016-11-29 08:00:00",5353,"traffic_volume",5353,5353
"2016-11-29 09:00:00",4877,"traffic_volume",4877,4877
"2016-11-29 10:00:00",4175,"traffic_volume",4175,4175
"2016-11-29 11:00:00",4297,"traffic_volume",4297,4297
"2016-11-29 12:00:00",4533,"traffic_volume",4533,4533
"2016-11-29 13:00:00",4418,"traffic_volume",4418,4418
"2016-11-29 14:00:00",4737,"traffic_volume",4737,4737
"2016-11-29 15:00:00",5359,"traffic_volume",5359,5359
"2016-11-29 16:00:00",6057,"traffic_volume",6057,6057
"2016-11-29 17:00:00",5535,"traffic_volume",5535,5535
"2016-11-29 18:00:00",4017,"traffic_volume",4017,4017
"2016-11-29 19:00:00",2807,"traffic_volume",2807,2807
"2016-11-29 20:00:00",2267,"traffic_volume",2267,2267
"2016-11-29 21:00:00",2211,"traffic_volume",2211,2211
"2016-11-29 22:00:00",1367,"traffic_volume",1367,1367
"2016-11-29 23:00:00",804,"traffic_volume",804,804
"2016-11-30 00:00:00",499,"traffic_volume",499,499
"2016-11-30 01:00:00",352,"traffic_volume",352,352
"2016-11-30 02:00:00",274,"traffic_volume",274,274
"2016-11-30 03:00:00",309,"traffic_volume",309,309
"2016-11-30 04:00:00",868,"traffic_volume",868,868
"2016-11-30 05:00:00",2661,"traffic_volume",2661,2661
"2016-11-30 06:00:00",5425,"traffic_volume",5425,5425
"2016-11-30 07:00:00",5610,"traffic_volume",5610,5610
"2016-11-30 08:00:00",5681,"traffic_volume",5681,5681
"2016-11-30 09:00:00",4853,"traffic_volume",4853,4853
"2016-11-30 10:00:00",4133,"traffic_volume",4133,4133
"2016-11-30 11:00:00",4241,"traffic_volume",4241,4241
"2016-11-30 12:00:00",4520,"traffic_volume",4520,4520
"2016-11-30 13:00:00",4546,"traffic_volume",4546,4546
"2016-11-30 14:00:00",4704,"traffic_volume",4704,4704
"2016-11-30 15:00:00",5283,"traffic_volume",5283,5283
"2016-11-30 16:00:00",5949,"traffic_volume",5949,5949
"2016-11-30 17:00:00",5635,"traffic_volume",5635,5635
"2016-11-30 18:00:00",4232,"traffic_volume",4232,4232
"2016-11-30 19:00:00",2980,"traffic_volume",2980,2980
"2016-11-30 20:00:00",2407,"traffic_volume",2407,2407
"2016-11-30 21:00:00",2227,"traffic_volume",2227,2227
"2016-11-30 22:00:00",1476,"traffic_volume",1476,1476
"2016-11-30 23:00:00",971,"traffic_volume",971,971
"2016-12-01 00:00:00",555,"traffic_volume",555,555
"2016-12-01 01:00:00",319,"traffic_volume",319,319
"2016-12-01 02:00:00",257,"traffic_volume",257,257
"2016-12-01 03:00:00",344,"traffic_volume",344,344
"2016-12-01 04:00:00",852,"traffic_volume",852,852
"2016-12-01 05:00:00",2693,"traffic_volume",2693,2693
"2016-12-01 06:00:00",5603,"traffic_volume",5603,5603
"2016-12-01 07:00:00",6364,"traffic_volume",6364,6364
"2016-12-01 08:00:00",5492,"traffic_volume",5492,5492
"2016-12-01 09:00:00",4882,"traffic_volume",4882,4882
"2016-12-01 10:00:00",4381,"traffic_volume",4381,4381
"2016-12-01 11:00:00",4477,"traffic_volume",4477,4477
"2016-12-01 12:00:00",4743,"traffic_volume",4743,4743
"2016-12-01 13:00:00",4762,"traffic_volume",4762,4762
"2016-12-01 14:00:00",5083,"traffic_volume",5083,5083
"2016-12-01 15:00:00",5823,"traffic_volume",5823,5823
"2016-12-01 16:00:00",6484,"traffic_volume",6484,6484
"2016-12-01 17:00:00",6109,"traffic_volume",6109,6109
"2016-12-01 18:00:00",4331,"traffic_volume",4331,4331
"2016-12-01 19:00:00",2943,"traffic_volume",2943,2943
"2016-12-01 20:00:00",2419,"traffic_volume",2419,2419
"2016-12-01 21:00:00",2783,"traffic_volume",2783,2783
"2016-12-01 22:00:00",1845,"traffic_volume",1845,1845
"2016-12-01 23:00:00",1091,"traffic_volume",1091,1091
"2016-12-02 00:00:00",689,"traffic_volume",689,689
"2016-12-02 01:00:00",405,"traffic_volume",405,405
"2016-12-02 02:00:00",321,"traffic_volume",321,321
"2016-12-02 03:00:00",384,"traffic_volume",384,384
"2016-12-02 04:00:00",780,"traffic_volume",780,780
"2016-12-02 05:00:00",2438,"traffic_volume",2438,2438
"2016-12-02 06:00:00",5358,"traffic_volume",5358,5358
"2016-12-02 07:00:00",6181,"traffic_volume",6181,6181
"2016-12-02 08:00:00",5660,"traffic_volume",5660,5660
"2016-12-02 09:00:00",5119,"traffic_volume",5119,5119
"2016-12-02 10:00:00",5084.5,"traffic_volume",5084.5,5084.5
"2016-12-02 11:00:00",5050,"traffic_volume",5050,5050
"2016-12-02 12:00:00",5548,"traffic_volume",5548,5548
"2016-12-02 13:00:00",5518,"traffic_volume",5518,5518
"2016-12-02 14:00:00",5608,"traffic_volume",5608,5608
"2016-12-02 15:00:00",6020,"traffic_volume",6020,6020
"2016-12-02 16:00:00",6594,"traffic_volume",6594,6594
"2016-12-02 17:00:00",6199,"traffic_volume",6199,6199
"2016-12-02 18:00:00",4893,"traffic_volume",4893,4893
"2016-12-02 19:00:00",3916,"traffic_volume",3916,3916
"2016-12-02 20:00:00",3172,"traffic_volume",3172,3172
"2016-12-02 21:00:00",3294,"traffic_volume",3294,3294
"2016-12-02 22:00:00",2541,"traffic_volume",2541,2541
"2016-12-02 23:00:00",1853,"traffic_volume",1853,1853
"2016-12-03 00:00:00",1208,"traffic_volume",1208,1208
"2016-12-03 01:00:00",708,"traffic_volume",708,708
"2016-12-03 02:00:00",538,"traffic_volume",538,538
"2016-12-03 03:00:00",402,"traffic_volume",402,402
"2016-12-03 04:00:00",408,"traffic_volume",408,408
"2016-12-03 05:00:00",641,"traffic_volume",641,641
"2016-12-03 06:00:00",1244,"traffic_volume",1244,1244
"2016-12-03 07:00:00",1954,"traffic_volume",1954,1954
"2016-12-03 08:00:00",3002,"traffic_volume",3002,3002
"2016-12-03 09:00:00",3716,"traffic_volume",3716,3716
"2016-12-03 10:00:00",4166,"traffic_volume",4166,4166
"2016-12-03 11:00:00",4726,"traffic_volume",4726,4726
"2016-12-03 12:00:00",5017,"traffic_volume",5017,5017
"2016-12-03 13:00:00",5518,"traffic_volume",5518,5518
"2016-12-03 14:00:00",5175,"traffic_volume",5175,5175
"2016-12-03 15:00:00",5121,"traffic_volume",5121,5121
"2016-12-03 16:00:00",4963,"traffic_volume",4963,4963
"2016-12-03 17:00:00",5347,"traffic_volume",5347,5347
"2016-12-03 18:00:00",4412,"traffic_volume",4412,4412
"2016-12-03 19:00:00",3423,"traffic_volume",3423,3423
"2016-12-03 20:00:00",2828,"traffic_volume",2828,2828
"2016-12-03 21:00:00",3341,"traffic_volume",3341,3341
"2016-12-03 22:00:00",2573,"traffic_volume",2573,2573
"2016-12-03 23:00:00",1930,"traffic_volume",1930,1930
"2016-12-04 00:00:00",1330.5,"traffic_volume",1330.5,1330.5
"2016-12-04 01:00:00",731,"traffic_volume",731,731
"2016-12-04 02:00:00",491,"traffic_volume",491,491
"2016-12-04 03:00:00",296,"traffic_volume",296,296
"2016-12-04 04:00:00",336,"traffic_volume",336,336
"2016-12-04 05:00:00",388,"traffic_volume",388,388
"2016-12-04 06:00:00",739,"traffic_volume",739,739
"2016-12-04 07:00:00",1057,"traffic_volume",1057,1057
"2016-12-04 08:00:00",1695.5,"traffic_volume",1695.5,1695.5
"2016-12-04 09:00:00",2334,"traffic_volume",2334,2334
"2016-12-04 10:00:00",2927,"traffic_volume",2927,2927
"2016-12-04 11:00:00",3520,"traffic_volume",3520,3520
"2016-12-04 12:00:00",3960,"traffic_volume",3960,3960
"2016-12-04 13:00:00",4291,"traffic_volume",4291,4291
"2016-12-04 14:00:00",4147,"traffic_volume",4147,4147
"2016-12-04 15:00:00",4502,"traffic_volume",4502,4502
"2016-12-04 16:00:00",4242,"traffic_volume",4242,4242
"2016-12-04 17:00:00",4034,"traffic_volume",4034,4034
"2016-12-04 18:00:00",3158,"traffic_volume",3158,3158
"2016-12-04 19:00:00",3125,"traffic_volume",3125,3125
"2016-12-04 20:00:00",2234,"traffic_volume",2234,2234
"2016-12-04 21:00:00",1952,"traffic_volume",1952,1952
"2016-12-04 22:00:00",1351,"traffic_volume",1351,1351
"2016-12-04 23:00:00",884,"traffic_volume",884,884
"2016-12-05 00:00:00",518,"traffic_volume",518,518
"2016-12-05 01:00:00",318,"traffic_volume",318,318
"2016-12-05 02:00:00",261,"traffic_volume",261,261
"2016-12-05 03:00:00",304,"traffic_volume",304,304
"2016-12-05 04:00:00",798,"traffic_volume",798,798
"2016-12-05 05:00:00",2663,"traffic_volume",2663,2663
"2016-12-05 06:00:00",5573,"traffic_volume",5573,5573
"2016-12-05 07:00:00",6077,"traffic_volume",6077,6077
"2016-12-05 08:00:00",5957,"traffic_volume",5957,5957
"2016-12-05 09:00:00",5018,"traffic_volume",5018,5018
"2016-12-05 10:00:00",4621,"traffic_volume",4621,4621
"2016-12-05 11:00:00",4522,"traffic_volume",4522,4522
"2016-12-05 12:00:00",4622,"traffic_volume",4622,4622
"2016-12-05 13:00:00",4722,"traffic_volume",4722,4722
"2016-12-05 14:00:00",5052,"traffic_volume",5052,5052
"2016-12-05 15:00:00",5586,"traffic_volume",5586,5586
"2016-12-05 16:00:00",6338,"traffic_volume",6338,6338
"2016-12-05 17:00:00",5955,"traffic_volume",5955,5955
"2016-12-05 18:00:00",4323,"traffic_volume",4323,4323
"2016-12-05 19:00:00",3142,"traffic_volume",3142,3142
"2016-12-05 20:00:00",2540,"traffic_volume",2540,2540
"2016-12-05 21:00:00",2122,"traffic_volume",2122,2122
"2016-12-05 22:00:00",1859,"traffic_volume",1859,1859
"2016-12-05 23:00:00",2345,"traffic_volume",2345,2345
"2016-12-06 00:00:00",597,"traffic_volume",597,597
"2016-12-06 01:00:00",427,"traffic_volume",427,427
"2016-12-06 02:00:00",284,"traffic_volume",284,284
"2016-12-06 03:00:00",370,"traffic_volume",370,370
"2016-12-06 04:00:00",890,"traffic_volume",890,890
"2016-12-06 05:00:00",2774,"traffic_volume",2774,2774
"2016-12-06 06:00:00",5840,"traffic_volume",5840,5840
"2016-12-06 07:00:00",6558,"traffic_volume",6558,6558
"2016-12-06 08:00:00",5868.5,"traffic_volume",5868.5,5868.5
"2016-12-06 09:00:00",5179,"traffic_volume",5179,5179
"2016-12-06 10:00:00",4922.5,"traffic_volume",4922.5,4922.5
"2016-12-06 11:00:00",4666,"traffic_volume",4666,4666
"2016-12-06 12:00:00",4725,"traffic_volume",4725,4725
"2016-12-06 13:00:00",4722,"traffic_volume",4722,4722
"2016-12-06 14:00:00",5062,"traffic_volume",5062,5062
"2016-12-06 15:00:00",5819,"traffic_volume",5819,5819
"2016-12-06 16:00:00",6612,"traffic_volume",6570.16843979727,6612
"2016-12-06 17:00:00",6232,"traffic_volume",7315.51910896946,6232
"2016-12-06 18:00:00",4520,"traffic_volume",8055.06579709423,4520
"2016-12-06 19:00:00",3069,"traffic_volume",8788.82229374922,3069
"2016-12-06 20:00:00",2560,"traffic_volume",9516.80238851209,2560
"2016-12-06 21:00:00",2304,"traffic_volume",10239.0198709605,2304
"2016-12-06 22:00:00",1757,"traffic_volume",10955.4885306721,1757
"2016-12-06 23:00:00",2196,"traffic_volume",11666.2221572245,2196
"2016-12-07 00:00:00",597,"traffic_volume",12371.2345401954,597
"2016-12-07 01:00:00",388,"traffic_volume",13070.5394691625,388
"2016-12-07 02:00:00",273,"traffic_volume",13764.1507337033,273
"2016-12-07 03:00:00",365,"traffic_volume",14452.0821233956,365
"2016-12-07 04:00:00",1559,"traffic_volume",15134.347427817,1559
"2016-12-07 05:00:00",2753,"traffic_volume",15810.9604365452,2753
"2016-12-07 06:00:00",4152,"traffic_volume",16481.9349391577,4152
"2016-12-07 07:00:00",5551,"traffic_volume",17147.2847252323,5551
"2016-12-07 08:00:00",6210,"traffic_volume",17807.0235843466,6210
"2016-12-07 09:00:00",5170,"traffic_volume",18461.1653060783,5170
"2016-12-07 10:00:00",4633,"traffic_volume",19109.723680005,4633
"2016-12-07 11:00:00",4680,"traffic_volume",19752.7124957044,4680
"2016-12-07 12:00:00",4818,"traffic_volume",20390.145542754,4818
"2016-12-07 13:00:00",4956,"traffic_volume",21022.0366107317,4956
"2016-12-07 14:00:00",5318,"traffic_volume",21648.3994892149,5318
"2016-12-07 15:00:00",5758,"traffic_volume",22269.2479677815,5758
"2016-12-07 16:00:00",6404,"traffic_volume",22884.595836009,6404
"2016-12-07 17:00:00",6143,"traffic_volume",23494.456883475,6143
"2016-12-07 18:00:00",4447,"traffic_volume",24098.8448997573,4447
"2016-12-07 19:00:00",3276,"traffic_volume",24697.7736744335,3276
"2016-12-07 20:00:00",2743,"traffic_volume",25291.2569970812,2743
"2016-12-07 21:00:00",2510,"traffic_volume",25879.3086572781,2510
"2016-12-07 22:00:00",1555,"traffic_volume",26461.9424446018,1555
"2016-12-07 23:00:00",1020,"traffic_volume",27039.1721486301,1020
"2016-12-08 00:00:00",691,"traffic_volume",27611.0115589405,691
"2016-12-08 01:00:00",420,"traffic_volume",28177.4744651106,420
"2016-12-08 02:00:00",429,"traffic_volume",28738.5746567183,429
"2016-12-08 03:00:00",493,"traffic_volume",29294.325923341,493
"2016-12-08 04:00:00",1015,"traffic_volume",29844.7420545565,1015
"2016-12-08 05:00:00",2835,"traffic_volume",30389.8368399424,2835
"2016-12-08 06:00:00",5530,"traffic_volume",30929.6240690764,5530
"2016-12-08 07:00:00",6117,"traffic_volume",31464.1175315361,6117
"2016-12-08 08:00:00",5934,"traffic_volume",31993.3310168992,5934
"2016-12-08 09:00:00",5276,"traffic_volume",32517.2783147432,5276
"2016-12-08 10:00:00",4697,"traffic_volume",33035.973214646,4697
"2016-12-08 11:00:00",4751,"traffic_volume",33549.4295061851,4751
"2016-12-08 12:00:00",4819,"traffic_volume",34057.6609789381,4819
"2016-12-08 13:00:00",4984,"traffic_volume",34560.6814224828,4984
"2016-12-08 14:00:00",5171,"traffic_volume",35058.5046263967,5171
"2016-12-08 15:00:00",5759,"traffic_volume",35551.1443802576,5759
"2016-12-08 16:00:00",6632,"traffic_volume",36038.6144736431,6632
"2016-12-08 17:00:00",6070,"traffic_volume",36520.9286961309,6070
"2016-12-08 18:00:00",4492,"traffic_volume",36998.1008372985,4492
"2016-12-08 19:00:00",3362,"traffic_volume",37470.1446867236,3362
"2016-12-08 20:00:00",2804,"traffic_volume",37937.074033984,2804
"2016-12-08 21:00:00",2547,"traffic_volume",38398.9026686572,2547
"2016-12-08 22:00:00",2000,"traffic_volume",38855.6443803209,2000
"2016-12-08 23:00:00",1147,"traffic_volume",39307.3129585527,1147
"2016-12-09 00:00:00",652,"traffic_volume",39753.9221929304,652
"2016-12-09 01:00:00",382,"traffic_volume",40195.4858730315,382
"2016-12-09 02:00:00",322,"traffic_volume",40632.0177884338,322
"2016-12-09 03:00:00",388,"traffic_volume",41063.5317287148,388
"2016-12-09 04:00:00",826,"traffic_volume",41490.0414834522,826
"2016-12-09 05:00:00",2553,"traffic_volume",41911.5608422237,2553
"2016-12-09 06:00:00",5525,"traffic_volume",42328.1035946069,5525
"2016-12-09 07:00:00",6234,"traffic_volume",42739.6835301795,6234
"2016-12-09 08:00:00",5529,"traffic_volume",43146.3144385191,5529
"2016-12-09 09:00:00",5083,"traffic_volume",43548.0101092034,5083
"2016-12-09 10:00:00",4589,"traffic_volume",43944.78433181,4589
"2016-12-09 11:00:00",5052,"traffic_volume",44336.6508959166,5052
"2016-12-09 12:00:00",5280,"traffic_volume",44723.6235911008,5280
"2016-12-09 13:00:00",5285,"traffic_volume",45105.7162069403,5285
"2016-12-09 14:00:00",5622,"traffic_volume",45482.9425330128,5622
"2016-12-09 15:00:00",6031,"traffic_volume",45855.3163588959,6031
"2016-12-09 16:00:00",6512,"traffic_volume",46222.8514741672,6512
"2016-12-09 17:00:00",6092,"traffic_volume",46585.5616684044,6092
"2016-12-09 18:00:00",5025,"traffic_volume",46943.4607311851,5025
"2016-12-09 19:00:00",3806,"traffic_volume",47296.5624520871,3806
"2016-12-09 20:00:00",3066,"traffic_volume",47644.8806206879,3066
"2016-12-09 21:00:00",3356,"traffic_volume",47988.4290265652,3356
"2016-12-09 22:00:00",4459,"traffic_volume",48327.2214592967,4459
"2016-12-09 23:00:00",2049,"traffic_volume",48661.27170846,2049
"2016-12-10 00:00:00",1122,"traffic_volume",48990.5935636327,1122
"2016-12-10 01:00:00",721,"traffic_volume",49315.2008143926,721
"2016-12-10 02:00:00",523,"traffic_volume",49635.1072503172,523
"2016-12-10 03:00:00",365,"traffic_volume",49950.3266609843,365
"2016-12-10 04:00:00",400,"traffic_volume",50260.8728359715,400
"2016-12-10 05:00:00",692,"traffic_volume",50566.7595648563,692
"2016-12-10 06:00:00",1159,"traffic_volume",50868.0006372166,1159
"2016-12-10 07:00:00",1842,"traffic_volume",51164.6098426298,1842
"2016-12-10 08:00:00",2825,"traffic_volume",51456.6009706738,2825
"2016-12-10 09:00:00",3771,"traffic_volume",51743.9878109261,3771
"2016-12-10 10:00:00",4096,"traffic_volume",52026.7841529644,4096
"2016-12-10 11:00:00",4525,"traffic_volume",52305.0037863663,4525
"2016-12-10 12:00:00",4884,"traffic_volume",52578.6605007096,4884
"2016-12-10 13:00:00",4804,"traffic_volume",52847.7680855717,4804
"2016-12-10 14:00:00",5061,"traffic_volume",53112.3403305305,5061
"2016-12-10 15:00:00",4582,"traffic_volume",53372.3910251635,4582
"2016-12-10 16:00:00",4037,"traffic_volume",53627.9339590485,4037
"2016-12-10 17:00:00",4340,"traffic_volume",53878.982921763,4340
"2016-12-10 18:00:00",4480,"traffic_volume",54125.5517028847,4480
"2016-12-10 19:00:00",2903,"traffic_volume",54367.6540919912,2903
"2016-12-10 20:00:00",2315,"traffic_volume",54605.3038786603,2315
"2016-12-10 21:00:00",2494,"traffic_volume",54838.5148524695,2494
"2016-12-10 22:00:00",2883,"traffic_volume",55067.3008029966,2883
"2016-12-10 23:00:00",2455,"traffic_volume",55291.6755198191,2455
"2016-12-11 00:00:00",1082,"traffic_volume",55511.6527925148,1082
"2016-12-11 01:00:00",691,"traffic_volume",55727.2464106612,691
"2016-12-11 02:00:00",531,"traffic_volume",55938.4701638361,531
"2016-12-11 03:00:00",331,"traffic_volume",56145.337841617,331
"2016-12-11 04:00:00",318,"traffic_volume",56347.8632335817,318
"2016-12-11 05:00:00",435,"traffic_volume",56546.0601293077,435
"2016-12-11 06:00:00",721,"traffic_volume",56739.9423183728,721
"2016-12-11 07:00:00",811,"traffic_volume",56929.5235903546,811
"2016-12-11 08:00:00",1190,"traffic_volume",57114.8177348307,1190
"2016-12-11 09:00:00",1759,"traffic_volume",57295.8385413789,1759
"2016-12-11 10:00:00",2206,"traffic_volume",57472.5997995766,2206
"2016-12-11 11:00:00",2611,"traffic_volume",57645.1152990017,2611
"2016-12-11 12:00:00",2936,"traffic_volume",57813.3988292317,2936
"2016-12-11 13:00:00",3213,"traffic_volume",57977.4641798444,3213
"2016-12-11 14:00:00",3541,"traffic_volume",58137.3251404173,3541
"2016-12-11 15:00:00",3426,"traffic_volume",58292.9955005281,3426
"2016-12-11 16:00:00",3215,"traffic_volume",58444.4890497544,3215
"2016-12-11 17:00:00",3019,"traffic_volume",58591.819577674,3019
"2016-12-11 18:00:00",2524,"traffic_volume",58735.0008738645,2524
"2016-12-11 19:00:00",2712,"traffic_volume",58874.0467279034,2712
"2016-12-11 20:00:00",3080,"traffic_volume",59008.9709293686,3080
"2016-12-11 21:00:00",1719,"traffic_volume",59139.7872678375,1719
"2016-12-11 22:00:00",1421,"traffic_volume",59266.509532888,1421
"2016-12-11 23:00:00",930,"traffic_volume",59389.1515140976,930
"2016-12-12 00:00:00",701,"traffic_volume",59507.7270010439,701
"2016-12-12 01:00:00",521,"traffic_volume",59622.2497833047,521
"2016-12-12 02:00:00",380,"traffic_volume",59732.7336504576,380
"2016-12-12 03:00:00",619,"traffic_volume",59839.1923920802,619
"2016-12-12 04:00:00",1089,"traffic_volume",59941.6397977502,1089
"2016-12-12 05:00:00",2694,"traffic_volume",60040.0896570453,2694
"2016-12-12 06:00:00",4739,"traffic_volume",60134.5557595431,4739
"2016-12-12 07:00:00",4301,"traffic_volume",60225.0518948212,4301
"2016-12-12 08:00:00",4539,"traffic_volume",60311.5918524573,4539
"2016-12-12 09:00:00",5019,"traffic_volume",60394.189422029,5019
"2016-12-12 10:00:00",4411,"traffic_volume",60472.8583931141,4411
"2016-12-12 11:00:00",4321,"traffic_volume",60547.6125552901,4321
"2016-12-12 12:00:00",4432,"traffic_volume",60618.4656981348,4432
"2016-12-12 13:00:00",4559,"traffic_volume",60685.4316112256,4559
"2016-12-12 14:00:00",4680,"traffic_volume",60748.5240841405,4680
"2016-12-12 15:00:00",5338,"traffic_volume",60807.7569064569,5338
"2016-12-12 16:00:00",5785,"traffic_volume",60863.1438677525,5785
"2016-12-12 17:00:00",5169,"traffic_volume",60914.698757605,5169
"2016-12-12 18:00:00",3974,"traffic_volume",60962.435365592,3974
